time;interpolated Pixel leftCheek
94.951;213.46065902182272,187.33694086953878,192.48654190540623
94.981;213.48785450189547,187.49408824849925,192.56498540170065
95.011;213.51504998196822,187.65123562745973,192.6434288979951
95.041;213.54224546204097,187.8083830064202,192.72187239428956
95.071;213.56944094211372,187.96553038538067,192.800315890584
95.101;213.57810308952352,188.0061827799138,192.81061528804557
95.131;213.5788223800778,187.99690875254944,192.79171007172164
95.161;213.57954167063207,187.98763472518513,192.7728048553977
95.191;213.61271281600793,188.05544279477925,192.76590976765786
95.221;213.71078767102696,188.2774150582903,192.7830349370862
95.251;213.80886252604597,188.49938732180135,192.8001601065145
95.281;213.69731980147958,188.29071355036834,192.73324075275
95.311;213.55352821851542,188.0157865427901,192.65339147234045
95.341;213.40973663555127,187.74085953521188,192.5735421919309
95.371;213.30264300169173,187.52787542398755,192.5092435505856
95.401;213.31612834346174,187.51841797221184,192.49603986616566
95.431;213.32961368523175,187.50896052043612,192.48283618174574
95.461;213.34309902700176,187.4995030686604,192.4696324973258
95.491;213.35658436877176,187.4900456168847,192.45642881290587
95.521;213.26088551897791,187.3582544016583,192.37622419324515
95.551;213.13789062129308,187.19587974556924,192.27926933977426
95.581;213.01489572360825,187.03350508948017,192.18231448630334
95.611;213.03439814839768,186.98615906623635,192.1984077342155
95.641;213.26764655689848,187.11135599226043,192.3840731342022
95.671;213.47119132191074,187.2187599114771,192.53911918810354
95.701;213.48166240424757,187.2105092864456,192.49513949245005
95.731;213.4921334865844,187.20225866141413,192.4511597967966
95.761;213.50260456892127,187.19400803638266,192.4071801011431
95.791;213.45942581548096,187.2369328225176,192.38940876024463
95.821;213.39991885115194,187.2954327337901,192.3796138751412
95.851;213.34041188682295,187.35393264506266,192.36981899003774
95.881;213.29381263533537,187.3810848056981,192.3429365979347
95.911;213.2665749531099,187.36121534037792,192.2904229453323
95.941;213.23933727088445,187.34134587505775,192.23790929272985
95.971;213.21209958865902,187.32147640973756,192.18539564012744
96.001;213.23803420038433,187.36050156265,192.21165781665277
96.031;213.33350181189144,187.4765427547897,192.34093453896062
96.061;213.42896942339857,187.5925839469294,192.47021126126847
96.091;213.52443703490567,187.7086251390691,192.5994879835763
96.121;213.61990464641278,187.82466633120882,192.72876470588415
96.151;213.56365192183677,187.77741685306756,192.54769730749
96.181;213.5021674615337,187.72453666215802,192.35592838769233
96.211;213.44068300123067,187.67165647124844,192.16415946789468
96.241;213.44097246065195,187.6585153693988,192.1765651844844
96.271;213.4885007998624,187.67576298271266,192.34510444654683
96.301;213.53602913907284,187.69301059602648,192.51364370860927
96.331;213.5443477486535,187.64919366784034,192.59612213116776
96.361;213.42383438945063,187.404736103297,192.3958292239275
96.391;213.30332103024773,187.16027853875372,192.19553631668725
96.421;213.18280767104486,186.9158209742104,191.995243409447
96.451;213.06229431184195,186.67136340966707,191.79495050220675
96.481;213.0711753413695,186.6426680744337,191.76334167801156
96.511;213.1355111089244,186.70644226604742,191.8040260322642
96.541;213.19984687647928,186.77021645766115,191.84471038651688
96.571;213.2641826440342,186.83399064927485,191.88539474076953
96.601;213.3285184115891,186.89776484088858,191.92607909502217
96.631;213.39108996479257,186.95660849298355,191.96408582094543
96.661;213.4421941247119,186.9834036382065,191.98468796272732
96.691;213.49329828463127,187.01019878342947,192.0052901045092
96.721;213.5444024445506,187.03699392865244,192.0258922462911
96.751;213.55510447637138,187.09203163342684,192.07282633009004
96.781;213.55351020833606,187.1556648998038,192.1277744831985
96.811;213.55191594030074,187.2192981661808,192.18272263630695
96.841;213.55032167226545,187.28293143255777,192.23767078941538
96.871;213.54894973200058,187.32976966536287,192.3111980298421
96.901;213.54818919310446,187.33042155584528,192.43581776039403
96.931;213.54742865420832,187.33107344632768,192.56043749094596
96.961;213.42598287629974,187.28271939214775,192.4640096304085
96.991;213.28597013854306,187.2268259618659,192.333574448165
97.021;213.14595740078641,187.17093253158404,192.20313926592146
97.051;213.00594466302977,187.11503910130222,192.07270408367793
97.081;212.92667346290023,187.0705810907961,191.95791116708983
97.111;212.9385145692114,187.04327620995363,191.8665816489848
97.141;212.94373039542742,187.00973783396898,191.77187182219708
97.171;212.92244510126295,186.95126547741557,191.6636407606786
97.201;212.90115980709848,186.8927931208622,191.5554096991601
97.231;212.879874512934,186.83432076430879,191.44717863764163
97.261;212.69527080155788,186.54231115281533,191.38691815795616
97.291;212.47800340673942,186.2035940903339,191.33625179463735
97.321;212.353671377459,186.01822657805064,191.34292692047282
97.351;212.44618853443404,186.1906746828966,191.48339885433506
97.381;212.5387056914091,186.36312278774253,191.6238707881973
97.411;212.6312228483841,186.53557089258848,191.76434272205955
97.441;212.72374000535916,186.7080189974344,191.9048146559218
97.471;212.8006829081225,186.81202132864502,191.9493158263118
97.501;212.87373224733292,186.8989122164468,191.96982430583375
97.531;212.94678158654332,186.98580310424856,191.99033278535572
97.561;212.9937139683585,187.0522001110745,192.00716578118318
97.591;212.9797067829181,187.0707780622902,192.01542264839014
97.621;212.9656995974777,187.08935601350586,192.0236795155971
97.651;212.95169241203732,187.10793396472155,192.03193638280408
97.681;212.82581345359046,186.87616952008418,191.82826167829924
97.711;212.66588656422857,186.5682139114915,191.5600860606647
97.741;212.50595967486666,186.26025830289885,191.29191044303016
97.771;212.56068252134853,186.3111664965807,191.3541062372339
97.801;212.68073354830454,186.47129410834611,191.51684985243193
97.831;212.80078457526056,186.6314217201115,191.67959346762996
97.861;212.96622688120752,186.82981175320822,191.86567650302047
97.891;213.31323430311807,187.1812514716303,192.14511721918092
97.921;213.66024172502864,187.53269119005236,192.4245579353414
97.951;213.56734788451266,187.40472298126943,192.36667702374788
97.981;213.42557612594928,187.22348722501923,192.27131593129278
98.011;213.2838043673859,187.04225146876905,192.1759548388377
98.041;213.14203260882252,186.86101571251888,192.08059374638262
98.071;213.05569400128266,186.76226757954396,191.99535846348556
98.101;213.0418448989274,186.7713878770059,191.92336462385666
98.131;213.02799579657213,186.78050817446788,191.85137078422775
98.161;213.01468903387234,186.78571364495787,191.7800091291566
98.191;213.00897502634945,186.7361115378402,191.71749805789398
98.221;213.00326101882652,186.68650943072254,191.65498698663137
98.251;212.9959840888564,186.6459514246901,191.51422383210746
98.281;212.9885335008366,186.60639831877825,191.36476600166566
98.311;212.9810829128168,186.5668452128664,191.21530817122385
98.341;213.10518941924764,186.64067076631306,191.319101368602
98.371;213.34440838332284,186.8137026466984,191.64448921532255
98.401;213.58362734739805,186.98673452708377,191.9698770620431
98.431;213.82284631147323,187.1597664074691,192.29526490876367
98.461;214.06206527554843,187.33279828785447,192.62065275548423
98.491;213.92665023108773,187.20773752528714,192.48611737869984
98.521;213.791235186627,187.08267676271984,192.35158200191546
98.551;213.6558201421663,186.9576160001525,192.21704662513108
98.581;213.5204050977056,186.83255523758518,192.08251124834672
98.611;213.4322983253519,186.81038022099824,192.01743354039135
98.641;213.38558629109187,186.87823023214412,192.01313129266137
98.671;213.33887425683182,186.94608024329,192.00882904493142
98.701;213.29624468641668,187.01871097898936,192.00035407287152
98.731;213.27402743522617,187.1152453374563,191.97101547916193
98.761;213.25181018403566,187.2117796959232,191.94167688545235
98.791;213.20829980184033,187.17170878437702,191.94025852959854
98.821;213.16326848171607,187.12188035354419,191.9408344764487
98.851;213.13040062843677,187.0554246312298,191.88330278432397
98.881;213.10683424980363,186.9762539213119,191.78133583886552
98.911;213.08326787117048,186.897083211394,191.67936889340706
98.941;213.0491075744758,186.80630740528127,191.57711776391324
98.971;212.96197768747356,186.65750611819445,191.47344571424256
99.001;212.87484780047134,186.50870483110762,191.36977366457188
99.031;212.7877179134691,186.3599035440208,191.2661016149012
99.061;212.85928145446124,186.40779920097273,191.31105610561056
99.091;212.99885646459384,186.53999354822702,191.41970768505422
99.121;213.13843147472645,186.67218789548127,191.52835926449788
99.151;213.25162966211266,186.81382757923768,191.6889980095028
99.181;213.3120742040062,186.9743579359983,191.95361108563017
99.211;213.36088542053344,187.1132353323652,192.20152551866522
99.241;213.3049967087639,187.05723608518815,192.2991521638695
99.271;213.24910799699438,187.00123683801112,192.3967788090738
99.301;213.2406323984179,186.97298205791628,192.35116500477372
99.331;213.24658687776972,186.95317124606387,192.26195628105927
99.361;213.25254135712154,186.93336043421144,192.17274755734482
99.391;213.25849583647337,186.91354962235903,192.08353883363037
99.421;213.2644503158252,186.8937388105066,191.99433010991595
99.451;213.2604302541037,186.8869301389502,191.91392360047104
99.481;213.20653748701565,186.9451321688739,191.8775281623738
99.511;213.15264471992757,187.0033341987976,191.84113272427655
99.541;213.0987519528395,187.06153622872128,191.80473728617932
99.571;213.04485918575142,187.119738258645,191.7683418480821
99.601;212.99096641866336,187.1779402885687,191.73194640998486
99.631;213.02891148003752,187.26459374748788,191.80422696599467
99.661;213.14721464131614,187.37614220677813,191.97159901684813
99.691;213.26551780259476,187.48769066606837,192.1389710677016
99.721;213.38382096387338,187.5992391253586,192.30634311855508
99.751;213.45144931222345,187.65331381220136,192.40605595130998
99.781;213.0630043442165,187.1901245470166,191.89683582117786
99.811;212.67455937620957,186.72693528183189,191.38761569104577
99.841;212.5327482584793,186.47979139794202,191.23613692305318
99.871;212.5142540658874,186.34067020469962,191.26352883613038
99.901;212.49575987329547,186.20154901145722,191.29092074920757
99.931;212.47726568070357,186.0624278182148,191.31831266228477
99.961;212.45877148811164,185.92330662497238,191.34570457536196
99.991;212.32706911384085,185.96548035079908,191.1539927674061
100.021;212.18728044087868,186.02060371370214,190.94663069366214
100.051;212.04749176791654,186.07572707660523,190.7392686199182
100.081;212.0650548905005,186.1623267913892,190.78910083315813
100.111;212.2624486365658,186.2848994797514,191.13286937437968
100.141;212.45984238263108,186.4074721681136,191.47663791560123
100.171;212.59843025901537,186.48786395438026,191.70808335404487
100.201;212.2077653082706,186.1886276217874,190.9286208674875
100.231;211.81710035752587,185.88939128919452,190.14915838093012
100.261;211.91976262569455,185.9591362328238,190.31313773072597
100.291;212.0983213890807,186.0856475266411,190.62226197842233
100.321;212.27688015246684,186.21215882045843,190.93138622611866
100.351;212.45543891585297,186.33867011427574,191.24051047381502
100.381;212.63399767923912,186.46518140809306,191.54963472151135
100.411;212.65937695687464,186.46969294373883,191.55723510171748
100.441;212.61910788347421,186.42191886873965,191.43561096728493
100.471;212.57883881007376,186.3741447937405,191.31398683285235
100.501;212.533180987418,186.3466775708683,191.21342789999696
100.531;212.47821532513947,186.35428581985178,191.14925431532026
100.561;212.4232496628609,186.36189406883526,191.08508073064357
100.591;212.36828400058238,186.36950231781873,191.0209071459669
100.621;212.31331833830382,186.3771105668022,190.9567335612902
100.651;212.36094992652144,186.48465689834026,191.07803070971644
100.681;212.4243657071231,186.6075783195021,191.2278618170816
100.711;212.48778148772476,186.7304997406639,191.37769292444676
100.741;212.51875732818385,186.7449626654743,191.43368552405758
100.771;212.52134822101817,186.66452440597723,191.40756942938336
100.801;212.52393911385252,186.58408614648013,191.38145333470914
100.831;212.52301795099976,186.49415919133855,191.3317071871815
100.861;212.5045365097115,186.35678875797456,191.16381077538688
100.891;212.48605506842324,186.2194183246106,190.99591436359225
100.921;212.467573627135,186.0820478912466,190.8280179517976
100.951;212.32882882882885,186.15107415107414,190.88106375606375
100.981;212.1600181912682,186.27169958419958,190.98934511434513
101.011;212.19619538248818,186.43891783877174,191.18049231932937
101.041;212.53985431687914,186.67602532551405,191.49593829436793
101.071;212.8835132512701,186.91313281225632,191.81138426940652
101.101;213.2101737657064,187.13441456322346,192.10462079694202
101.131;213.04388010145706,186.8967499767111,191.75378334688824
101.161;212.87758643720773,186.65908539019875,191.40294589683447
101.191;212.7112927729584,186.42142080368643,191.0521084467807
101.221;212.84855521759735,186.66061527105583,191.24085419802898
101.251;213.21794880432736,187.26446666198188,191.8422223973318
101.281;213.39356532576195,187.6015394378423,192.1704978391987
101.311;213.2344760071409,187.47781278768025,192.02706760913085
101.341;213.07538668851984,187.35408613751818,191.883637379063
101.371;212.91629736989876,187.2303594873561,191.74020714899515
101.401;212.84335420086336,187.1925794829102,191.68303809323058
101.431;213.00731294318857,187.39115275418365,191.86308726680005
101.461;213.17127168551374,187.58972602545708,192.0431364403695
101.491;213.33523042783895,187.78829929673051,192.22318561393897
101.521;213.49918917016413,187.98687256800395,192.40323478750844
101.551;213.66314791248934,188.18544583927738,192.58328396107788
101.581;213.82710665481454,188.3840191105508,192.76333313464735
101.611;213.80398102941203,188.3573174385228,192.71391715709865
101.641;213.61715658224782,188.13350019110607,192.46371917232153
101.671;213.4303321350836,187.9096829436893,192.21352118754442
101.701;213.24914257845276,187.69026629887566,191.9730056427253
101.731;213.2313648472898,187.59846712955195,192.01328085668737
101.761;213.21358711612686,187.50666796022824,192.05355607064945
101.791;213.19580938496392,187.41486879090453,192.09383128461153
101.821;213.2769581879362,187.5918676262878,192.21641196203058
101.851;213.4075702579761,187.9032654640246,192.38014537117814
101.881;213.3503213288904,187.93426129243562,192.44290189251538
101.911;213.01128090111644,187.54465410685805,192.35419308213716
101.941;212.69984367714153,187.18692675534712,192.26859948842096
101.971;212.7748513063538,187.2755170807693,192.22661892797294
102.001;212.8498589355661,187.3641074061915,192.1846383675249
102.031;212.92486656477837,187.4526977316137,192.1426578070769
102.061;212.99987419399068,187.5412880570359,192.10067724662886
102.091;213.07488182320296,187.6298783824581,192.05869668618084
102.121;213.19060467940866,187.68193420480458,192.04250086332493
102.151;213.35285922360686,187.6922363093503,192.05577331200283
102.181;213.47485387536747,187.72644646506566,192.1053723385358
102.211;213.46456602340464,187.8392116460527,192.27433012087823
102.241;213.4542781714418,187.9519768270397,192.44328790322066
102.271;213.44399031947896,188.0647420080267,192.6122456855631
102.301;213.46676398146613,188.11668497235155,192.61147257742084
102.331;213.49462403021482,188.15927067257454,192.58458702458861
102.361;213.5224840789635,188.2018563727975,192.5577014717564
102.391;213.56346129559535,188.25667118666084,192.55161767921513
102.421;213.65690718375976,188.36040245508573,192.62874092783767
102.451;213.7503530719242,188.4641337235106,192.7058641764602
102.481;213.8437989600886,188.56786499193547,192.78298742508272
102.511;213.8462384684652,188.56685256645846,192.78591834607337
102.541;213.83467699533597,188.54972572653503,192.77743506281294
102.571;213.82311552220673,188.5325988866116,192.7689517795525
102.601;213.81155404907753,188.51547204668816,192.76046849629208
102.631;213.7786374587528,188.46283546957542,192.7324751861042
102.661;213.6389452824506,188.23265020651618,192.60693174127925
102.691;213.49925310614844,188.00246494345694,192.48138829645427
102.721;213.35956092984625,187.7722796803977,192.3558448516293
102.751;213.37956241079786,187.70062983445277,192.38545948863322
102.781;213.4680040305725,187.69692373869972,192.4815704464209
102.811;213.55644565034714,187.69321764294668,192.57768140420862
102.841;213.6448872701218,187.68951154719363,192.67379236199633
102.871;213.6957057498433,187.7243121085482,192.75440101840923
102.901;213.62290534081882,187.88563454325626,192.78407354173345
102.931;213.55010493179432,188.04695697796433,192.8137460650577
102.961;213.60725727297643,188.0039129731437,192.69321421600603
102.991;213.66440961415853,187.96086896832313,192.57268236695433
103.021;213.60313080652625,187.86191477355544,192.47660038983182
103.051;213.49878612659785,187.74262960062518,192.38940927522899
103.081;213.39444144666942,187.62334442769495,192.30221816062615
103.111;213.32886152029917,187.53944448649324,192.25656985383995
103.141;213.39065149847715,187.57181030668534,192.34741934416542
103.171;213.45244147665514,187.6041761268774,192.4382688344909
103.201;213.51423145483315,187.6365419470695,192.52911832481638
103.231;213.57602143301114,187.6689077672616,192.61996781514188
103.261;213.53332608265168,187.69141248117492,192.59851377300637
103.291;213.42097384660065,187.7073431242358,192.5021907092302
103.321;213.30862161054958,187.72327376729663,192.40586764545404
103.351;213.23455160916095,187.75428431106724,192.3544585887349
103.381;213.28626609309177,187.83484310002694,192.45062412663174
103.411;213.33798057702256,187.9154018889867,192.5467896645286
103.441;213.3896950609534,187.9959606779464,192.64295520242544
103.471;213.44140954488418,188.07651946690618,192.73912074032228
103.501;213.3506297517326,187.95515738118294,192.60899741596288
103.531;213.19878098268862,187.74725777773847,192.38189315063647
103.561;213.04693221364462,187.539358174294,192.15478888531007
103.591;212.98114979074356,187.42177031875164,192.02560727175776
103.621;213.11618884217606,187.51490987498093,192.12491184567833
103.651;213.25122789360856,187.6080494312102,192.2242164195989
103.681;213.38626694504106,187.70118898743948,192.32352099351945
103.711;213.35885143705966,187.67449462682004,192.32699187123652
103.741;213.3064429199376,187.62936427899308,192.31571910338386
103.771;213.2540344028156,187.58423393116612,192.30444633553117
103.801;213.27217934630107,187.48844963382322,192.36073093985019
103.831;213.3520585678181,187.34834313065386,192.47612824481948
103.861;213.373617604275,187.20953699954782,192.50341721983713
103.891;213.16189590049143,187.07593235669495,192.1782728750482
103.921;212.95017419670788,186.9423277138421,191.85312853025928
103.951;212.73845249292432,186.80872307098923,191.52798418547036
103.981;212.8063515922478,186.9503331000056,191.63213292621484
104.011;212.93017485219272,187.1469860633958,191.82214028406602
104.041;213.0539981121376,187.34363902678598,192.01214764191724
104.071;213.11038871698332,187.47079070222466,192.1234314372431
104.101;213.00943645993084,187.43577270577646,192.05102692000995
104.131;212.90848420287836,187.40075470932828,191.97862240277678
104.161;212.8075319458259,187.3657367128801,191.90621788554358
104.191;212.70657968877342,187.3307187164319,191.83381336831042
104.221;212.89382902395545,187.41867978758123,191.93999896365182
104.251;213.13871867758436,187.53123667225006,192.0819025815081
104.281;213.38360833121328,187.64379355691887,192.2238061993644
104.311;213.55129166436458,187.74183682328706,192.35031610851084
104.341;213.50665761620243,187.7999676393285,192.43449331870525
104.371;213.45958537683327,187.8544778998613,192.50991053420137
104.401;213.3418055924608,187.80399205064455,192.33128790344682
104.431;213.2240258080883,187.7535062014278,192.15266527269227
104.461;213.21908959777758,187.61976683291257,192.14782809811234
104.491;213.24236428098231,187.46521408457272,192.18643728757604
104.521;213.14877666980613,187.26454334640198,192.1492026490694
104.551;212.8533360046993,186.9842142621597,191.98096503497763
104.581;212.60609896761915,186.74294821872303,191.82269417521056
104.611;212.67218551271276,186.755591940523,191.7292072185542
104.641;212.73827205780634,186.768235662323,191.6357202618978
104.671;212.80435860289992,186.78087938412298,191.5422333052414
104.701;212.8525556667661,186.76492488149105,191.57224568538186
104.731;212.89308581010624,186.73671399695974,191.65518635272096
104.761;212.93361595344635,186.70850311242842,191.73812702006003
104.791;212.97414609678648,186.6802922278971,191.82106768739914
104.821;212.98494612690004,186.65893977460155,191.88745657081677
104.851;212.89806149926912,186.660122166795,191.89946102134962
104.881;212.81117687163822,186.6613045589884,191.9114654718825
104.911;212.7242922440073,186.66248695118185,191.92346992241536
104.941;212.6699400882996,186.71130483833193,191.91645448108974
104.971;212.62548911969898,186.77462048481667,191.90365037702458
105.001;212.58103815109834,186.83793613130138,191.89084627295938
105.031;212.6183704484116,186.8743852824585,191.8733838870709
105.061;212.79696475048527,186.86442866895885,191.84787537803308
105.091;212.97555905255894,186.85447205545918,191.82236686899523
105.121;213.1541533546326,186.84451544195954,191.7968583599574
105.151;212.94518200966334,186.81537662365582,191.63265612804832
105.181;212.73621066469408,186.7862378053521,191.46845389613924
105.211;212.52723931972483,186.75709898704838,191.30425166423012
105.241;212.31826797475557,186.72796016874466,191.14004943232104
105.271;212.3442569785561,186.8127287197834,191.17819092956617
105.301;212.60520633112645,187.01140464016459,191.41867615596556
105.331;212.8661556836968,187.2100805605458,191.65916138236494
105.361;213.10170042792245,187.38396848280817,191.86692920536208
105.391;213.10860369704594,187.33476442200094,191.78024039773905
105.421;213.1155069661694,187.28556036119372,191.69355159011604
105.451;213.12241023529288,187.2363563003865,191.606862782493
105.481;213.12763722461233,187.18493496706952,191.7412665759695
105.511;213.1322546576394,187.13270735283996,191.95606767893676
105.541;213.1368720906665,187.08047973861036,192.170868781904
105.571;213.12552652124418,187.01374649203663,192.262406925295
105.601;213.0866084930457,186.921958062323,192.14103632032703
105.631;213.04769046484722,186.83016963260937,192.01966571535908
105.661;213.0087724366487,186.73838120289574,191.89829511039113
105.691;212.96985440845023,186.6465927731821,191.77692450542318
105.721;212.93093638025175,186.55480434346848,191.6555539004552
105.751;213.07585865735723,186.66071388699154,191.84752283142703
105.781;213.28763195457321,186.83851360260067,192.1534334118315
105.811;213.49940525178923,187.01631331820982,192.45934399223594
105.841;213.55393485894302,187.1010966526006,192.5875546479891
105.871;213.29397708597241,186.9998472245547,192.3603654544396
105.901;213.03401931300178,186.8985977965088,192.13317626089014
105.931;213.1346473964327,186.95907441479142,192.09836584549458
105.961;213.27534057501936,187.0375205937772,192.0849308498939
105.991;213.41603375360597,187.115966772763,192.07149585429323
106.021;213.32122258135715,187.11693039590725,191.9677268533671
106.051;213.04631984670468,187.05864265281977,191.79487890719213
106.081;212.77141711205223,187.00035490973227,191.62203096101715
106.111;212.59783729657934,186.95740141198786,191.52086981176072
106.141;212.757175644125,186.96483186322791,191.65525099523683
106.171;212.91651399167066,186.97226231446794,191.78963217871294
106.201;213.0758523392163,186.979692765708,191.92401336218902
106.231;213.23519068676197,186.98712321694802,192.05839454566512
106.261;213.2787883917967,186.94677589586368,192.08278952394303
106.291;213.25537835643036,186.87876775922314,192.04350827815884
106.321;213.23196832106402,186.81075962258262,192.00422703237462
106.351;213.1903846954977,186.77083733131266,191.99941930153918
106.381;213.0988236968815,186.8081511148118,192.08941373681284
106.411;213.0197879747992,186.84674033321159,192.1835805732354
106.441;213.303985272199,186.9223171637294,192.398747042976
106.471;213.5881825695988,186.9978939942472,192.6139135127166
106.501;213.87237986699864,187.073470824765,192.82907998245724
106.531;213.7440853170673,186.95921222559545,192.63487327450318
106.561;213.40954484347034,186.75003591158222,192.2359799777018
106.591;213.0750043698734,186.54085959756898,191.8370866809004
106.621;212.85584668497324,186.4173685401091,191.55347964086988
106.651;212.95399166898926,186.52951193817088,191.58690980695923
106.681;213.04991478063172,186.63850252138013,191.61858125057157
106.711;213.08140359344182,186.65606147386563,191.59924974235096
106.741;213.11289240625192,186.67362042635116,191.5799182341304
106.771;213.144381219062,186.69117937883667,191.56058672590981
106.801;213.20785667669998,186.72868718838396,191.61340633149348
106.831;213.29265656422317,186.77949423597246,191.71432667961332
106.861;213.37745645174638,186.83030128356097,191.81524702773316
106.891;213.46225633926957,186.88110833114948,191.916167375853
106.921;213.50113118612225,186.90993713216923,192.00374855091172
106.951;213.31038082962226,186.82887470034515,192.0246338606647
106.981;213.11963047312224,186.74781226852107,192.04551917041766
107.011;212.92888011662225,186.666749836697,192.06640448017063
107.041;212.8852795910575,186.6882355717105,191.95758008812552
107.071;212.88646379664692,186.74093161837018,191.8092788303158
107.101;212.88764800223638,186.7936276650299,191.66097757250606
107.131;212.91501858166052,186.79299287631252,191.5722809199269
107.161;212.98166872183677,186.7123618345295,191.57299117519364
107.191;213.03746235515655,186.65137459322878,191.59228734932003
107.221;213.0226886939094,186.71807205506292,191.73239199603415
107.251;213.00791503266228,186.78476951689703,191.8724966427483
107.281;212.99314137141513,186.85146697873117,192.01260128946242
107.311;212.9663741191316,186.79919900664044,191.9532471032095
107.341;212.93720814864076,186.72313794776474,191.85400115036313
107.371;212.9080421781499,186.64707688888905,191.75475519751677
107.401;212.8788762076591,186.57101583001335,191.65550924467044
107.431;212.84971023716827,186.49495477113766,191.55626329182408
107.461;212.838387136773,186.44299974965364,191.48567927641895
107.491;212.91627838685565,186.51157491512797,191.55840494821993
107.521;212.9941696369383,186.5801500806023,191.6311306200209
107.551;213.07206088702094,186.64872524607662,191.7038562918219
107.581;212.9230236723133,186.5442703278071,191.65969180839252
107.611;212.70492127266948,186.3871540797025,191.57995206032783
107.641;212.48681887302567,186.23003783159788,191.50021231226313
107.671;212.36618479173436,186.11340526763615,191.43671720065606
107.701;212.37300928059634,186.04971290601506,191.39446507518596
107.731;212.37983376945832,185.98602054439397,191.35221294971583
107.761;212.39222058242765,185.93288555767188,191.31420188478035
107.791;212.48247993290033,186.02755381953588,191.33556566732983
107.821;212.572739283373,186.1222220813999,191.3569294498793
107.851;212.66299863384566,186.21689034326394,191.37829323242875
107.881;212.73302098113837,186.2991583520753,191.39647631080757
107.911;212.67150280776113,186.30082471604425,191.39398481207706
107.941;212.6099846343839,186.3024910800132,191.39149331334656
107.971;212.54846646100668,186.30415744398215,191.38900181461605
108.001;212.55982337115282,186.3338466136402,191.36796657827122
108.031;212.61976367031457,186.38221765375758,191.3345688501835
108.061;212.6797039694763,186.43058869387497,191.3011711220958
108.091;212.7116956270479,186.47930407102913,191.28082176154925
108.121;212.63189271825897,186.52939679633027,191.31266587116724
108.151;212.55208980947006,186.57948952163142,191.34450998078526
108.181;212.47228690068113,186.62958224693256,191.37635409040328
108.211;212.4909902927617,186.46736234032224,191.33358527372832
108.241;212.52939494501612,186.26267990732958,191.27589387179478
108.271;212.56779959727058,186.05799747433696,191.2182024698612
108.301;212.49434974101766,185.8677737712765,191.08447482814705
108.331;212.2930661607563,185.69407433099565,190.86384862668362
108.361;212.09178258049494,185.5203748907148,190.6432224252202
108.391;211.90560372816628,185.36174569278464,190.4394028583618
108.421;212.15746198588567,185.64015352302368,190.7229756950492
108.451;212.40932024360512,185.91856135326273,191.0065485317366
108.481;212.6611785013245,186.19696918350178,191.290121368424
108.511;212.7269944209595,186.2764569897272,191.36017630974604
108.541;212.6505426702946,186.2038294834716,191.2669528604945
108.571;212.57409091962973,186.13120197721602,191.17372941124302
108.601;212.49763916896484,186.05857447096042,191.08050596199152
108.631;212.42049945140852,185.99369009546618,190.99301837018675
108.661;212.33716803182958,185.9984938968242,190.9571534954026
108.691;212.2538366122506,186.0032976981822,190.9212886206184
108.721;212.17050519267164,186.0081014995402,190.88542374583423
108.751;212.15719908765817,186.06016456788882,190.92079640987694
108.781;212.23546454784565,186.17402821614823,191.04932585546254
108.811;212.31373000803316,186.28789186440764,191.1778553010481
108.841;212.39199546822067,186.40175551266702,191.3063847466337
108.871;212.47026092840815,186.51561916092643,191.43491419221928
108.901;212.64486037631707,186.77555438071636,191.55027750727382
108.931;212.82634082334894,187.045923284187,191.66470038443327
108.961;212.98137432895334,187.2568352136184,191.73837815975276
108.991;212.96450271527914,187.08127681179428,191.54721277311222
109.021;212.94763110160494,186.90571840997015,191.3560473864717
109.051;212.93075948793074,186.73016000814604,191.16488199983115
109.081;213.1423699391973,187.0358571711334,191.47300875464137
109.111;213.4235184102284,187.48802341906332,191.93309398728445
109.141;213.61753284798127,187.68234136007226,192.1811581237474
109.171;213.73530500661568,187.65104203252528,192.24370380105276
109.201;213.81162244158014,187.60585533929003,192.29761791302084
109.231;213.7517314987719,187.5150387302218,192.32317116745222
109.261;213.69184055596367,187.42422212115355,192.3487244218836
109.291;213.63194961315543,187.3334055120853,192.37427767631496
109.321;213.561267283047,187.24129583250294,192.34039545341375
109.351;213.48666081210212,187.14871594546088,192.2849003296643
109.381;213.41205434115722,187.05613605841884,192.22940520591487
109.411;213.33744787021234,186.9635561713768,192.17391008216546
109.441;213.2868658210975,186.91058806833092,192.1434314991219
109.471;213.33238145930284,187.01606710126973,192.21301907890188
109.501;213.3778970975082,187.12154613420856,192.28260665868186
109.531;213.42341273571353,187.2270251671474,192.3521942384618
109.561;213.46892837391889,187.3325042000862,192.42178181824178
109.591;213.4483430735857,187.23031396913595,192.21765352344988
109.621;213.39942879959318,187.0391226250904,191.89621842527006
109.651;213.40193679454697,186.96479364855588,191.7768284312895
109.681;213.50728932739332,187.12418940704336,192.06152864570745
109.711;213.61264186023965,187.28358516553084,192.3462288601254
109.741;213.717994393086,187.44298092401831,192.63092907454333
109.771;213.6667195273306,187.46497758246443,192.59954436043412
109.801;213.59804161728613,187.4717076742393,192.5330390987108
109.831;213.52936370724163,187.4784377660142,192.46653383698745
109.861;213.46986850887782,187.44771826674705,192.38467333334395
109.891;213.41739538415223,187.38836084491837,192.29107058587917
109.921;213.3649222594266,187.32900342308972,192.19746783841438
