time;Pixel rightCheek
47.368;227.77978092195346
47.402;227.93541761752624
47.468;228.2616674218396
47.502;228.11123697326687
47.536;228.58408097538532
47.637;228.07662835249042
47.72;227.80054090601757
47.755;228.04355800091702
47.828;228.0394314534617
47.896;227.6505584682015
47.93;227.52176886254844
47.963;228.027682452528
47.998;228.28917867764812
48.039;228.1551132463967
48.112;227.62239347234814
48.181;228.0089347079038
48.257;227.61443298969073
48.303;227.60575833144412
48.336;227.7077760145092
48.37;227.8025391067785
48.409;228.1842886503768
48.444;228.1861155514958
48.48;227.80726193194792
48.516;227.8411257376305
48.552;227.6520653654108
48.589;227.52723558783478
48.623;227.14233659758597
48.656;227.4705078569802
48.728;227.38829423821454
48.798;227.31769528581188
48.865;227.5704790281916
48.949;227.09056007226738
49.051;227.72214580467676
49.086;227.81247134342044
49.12;227.5070938215103
49.154;227.67574370709383
49.191;227.88237986270022
49.258;226.88638971769566
49.293;226.88225843470278
49.326;227.01245387453875
49.361;227.00415129151293
49.428;226.947647601476
49.477;227.1073407202216
49.545;227.0050784856879
49.58;226.96652243224779
49.647;227.12525620587564
49.714;227.1455129676383
49.781;227.24581133807666
49.815;227.09977116704806
49.883;227.03020594965676
49.918;227.2258213789912
49.96;227.2258213789912
50.026;226.45214597199907
50.093;226.52100068854716
50.173;226.8163964375428
50.239;227.1105275176981
50.276;226.9571461663192
50.312;227.20940467917535
50.349;226.94741718786193
50.383;226.80128058541047
50.421;226.92819574662704
50.454;226.72895699908509
50.488;226.7932296431839
50.542;226.70054694621695
50.576;226.81927985414768
50.644;227.1219174925098
50.725;227.44664669278635
50.765;227.26319428439731
50.8;227.26734270569256
50.833;226.68755697356426
50.867;226.50022789425705
50.904;226.48906107566089
50.938;226.80172609584375
50.971;226.74994322053146
51.039;227.30062197650312
51.072;227.08408200875374
51.113;226.3841642228739
51.194;226.35348522445295
51.262;226.55425017277125
51.348;226.68025800506797
51.383;226.80027143180277
51.417;226.5650305360778
51.45;226.5691020131192
51.523;227.29974811083125
51.59;226.74055415617127
51.623;226.5924408014572
51.656;226.5013661202186
51.688;226.72920475319927
51.755;226.56467093235833
51.789;226.583804569102
51.878;226.7093417778783
51.954;227.31819229882407
52.03;227.34286373068943
52.099;227.66986082591833
52.165;227.67008898015058
52.232;227.46608068514763
52.27;227.52918638719856
52.312;227.97626803164263
52.379;227.90181479758027
52.413;227.90549054905492
52.508;227.17821782178217
52.61;227.23170731707316
52.681;227.13966866083754
52.749;226.83131428571429
52.816;227.17022727272726
52.859;227.27568181818182
52.895;227.3693181818182
52.929;227.42772727272728
52.965;227.3673469387755
53.031;227.68400986768333
53.098;228.52181777074384
53.139;228.52181777074384
53.212;228.323396567299
53.291;228.03717135086129
53.358;228.23957388939257
53.393;228.31134864680465
53.466;227.15169433704799
53.508;226.63770712046573
53.546;226.75100761307658
53.58;226.78190774742498
53.648;226.94286369894448
53.682;226.6528223955943
53.754;226.79174147217236
53.829;226.97643626570917
53.865;226.86586199043498
53.903;226.8362559781371
53.976;226.99884393063584
54.014;226.7692485549133
54.081;226.34876333106422
54.114;226.39868391195824
54.149;227.75605852766347
54.183;227.99611339734795
54.217;228.87517146776406
54.284;227.08297919928427
54.351;227.2522925520018
54.426;226.9284276448222
54.463;227.43393222651807
54.501;227.22083238571753
54.568;227.2701722574796
54.601;227.58884859474162
54.634;227.39002732240436
54.667;227.49020947176686
54.734;227.0614094720145
54.771;227.31248583729888
54.809;227.3877181055971
54.885;227.3682745825603
54.919;227.2421150278293
54.954;227.54336734693877
54.995;226.69823008849556
55.063;226.69977876106194
55.096;228.05987611837577
55.133;227.95297086487727
55.167;227.54763521158634
55.234;227.62932790224033
55.301;227.63776668179756
55.336;227.56264185201996
55.371;227.74198645598193
55.438;227.3568848758465
55.472;227.5894263217098
55.556;227.41574803149607
55.641;227.37288909173893
55.677;227.2300319488818
55.752;227.78095452498874
55.819;227.67109410175595
55.885;227.61929625425654
55.975;227.6910329171396
56.042;227.51260126012602
56.11;227.56075607560757
56.178;227.67423721036934
56.248;227.51777930718055
56.349;227.4225739848589
56.423;226.76052216970515
56.489;227.1393202790907
56.556;226.82826918748594
56.59;226.790456898492
56.622;227.66149280986076
56.661;227.61264551472266
56.7;227.034451901566
56.734;227.0234899328859
56.77;226.88375796178343
56.805;226.676296633303
56.872;226.71909604519774
56.907;226.86033898305084
56.955;226.9523163841808
57.004;226.67435028248588
57.07;226.39909604519775
57.113;226.43683615819208
57.147;226.50321248279027
57.18;226.65190454336852
57.248;226.54772831574115
57.283;226.49887082204157
57.323;226.21928635953026
57.389;227.1175512104283
57.455;226.68296089385476
57.533;226.81611523745218
57.6;226.93045239702903
57.645;227.20755575785162
57.685;227.17137005006828
57.755;227.30777928539123
57.821;227.06761646313885
57.855;227.13556618819777
57.903;226.82729551150604
57.94;226.88516746411483
58.008;226.7942857142857
58.076;226.928003633886
58.111;226.90597320009084
58.179;226.9730593607306
58.243;227.06986301369864
58.292;226.8435312711673
58.326;227.0257394445699
58.363;226.30665754673961
58.396;226.5376196990424
58.431;226.41769265845872
