time;interpolated Pixel forehead
87.255;250.98543213062393,239.5988747878968,238.91931922476732
87.285;251.0199042279443,239.6111445174515,239.0003870807538
87.315;251.05437632526468,239.6234142470062,239.0814549367403
87.345;251.09502928533448,239.64140619827458,239.1656667729254
87.375;251.22221432389605,239.73950925353427,239.29389433189132
87.405;251.34939936245763,239.83761230879395,239.42212189085728
87.435;251.25023224475942,239.64327483031198,239.18003624048157
87.465;251.10579469580924,239.39044924508167,238.86388794823753
87.495;250.9613571468591,239.13762365985136,238.5477396559935
87.525;250.8777662066235,239.0541250384657,238.41855237541995
87.555;250.8737439085532,239.1920539851846,238.53385257164624
87.585;250.87880791883168,239.31209403556943,238.62609883584247
87.615;250.91372694225637,239.37335628371363,238.6425964662256
87.645;250.94864596568107,239.43461853185784,238.65909409660873
87.675;250.98356498910576,239.49588078000204,238.67559172699185
87.705;250.98336227259637,239.39862821088172,238.64756758931532
87.735;250.97775621148176,239.27698874679766,238.61269394886037
87.765;250.98685287860377,239.27083857583418,238.61904626477897
87.795;251.00719280849498,239.3530037466688,238.65692431204212
87.825;251.02753273838618,239.43516891750346,238.69480235930524
87.855;251.04052681726643,239.4982840988777,238.71669095299916
87.885;251.0293845285391,239.49880645773916,238.68604277067993
87.915;251.0182422398118,239.49932881660064,238.6553945883607
87.945;251.0070999510845,239.49985117546214,238.62474640604145
87.975;250.9959576623572,239.50037353432361,238.59409822372223
88.005;250.98481537362989,239.5008958931851,238.563450041403
88.035;251.0151344114351,239.54419564625834,238.625498063086
88.065;251.07309433359535,239.61601366213947,238.74934355410383
88.095;251.1310542557556,239.68783167802056,238.87318904512165
88.125;251.17703349758514,239.7433122700873,238.9790377051157
88.155;251.18364764689957,239.74511275533533,239.0257539203174
88.185;251.19026179621403,239.74691324058338,239.0724701355191
88.215;251.19687594552846,239.74871372583144,239.1191863507208
88.245;251.17329911678306,239.66600885840157,239.02363375528162
88.275;251.14368409242567,239.56640292043613,238.89962739771423
88.305;251.1140690680683,239.4667969824707,238.77562104014686
88.335;251.09535308729983,239.42887498751756,238.72597955284792
88.365;251.0984351937093,239.51432087858902,238.82506780608588
88.395;251.10151730011876,239.59976676966048,238.92415605932385
88.425;251.1045994065282,239.68521266073193,239.02324431256181
88.455;251.12312002922272,239.66401300184637,238.9309922029091
88.485;251.14164065191727,239.6428133429608,238.83874009325638
88.515;251.1597053738759,239.60426684874986,238.75736928508127
88.545;251.1775747098049,239.55828599654237,238.68066189182514
88.575;251.17634661956654,239.4990743348995,238.61692765408566
88.605;251.15014497203242,239.42256084553347,238.57015831202176
88.635;251.1239433244983,239.34604735616745,238.52338896995786
88.665;251.0977416769642,239.26953386680142,238.476619627894
88.695;251.07154002943008,239.19302037743537,238.4298502858301
88.725;251.04533838189596,239.11650688806935,238.3830809437662
88.755;251.05384655355843,239.1435870190094,238.44059877845038
88.785;251.09272581701794,239.26131156771726,238.58936789278914
88.815;251.1316050804774,239.37903611642514,238.7381370071279
88.845;251.1704843439369,239.496760665133,238.88690612146664
88.875;251.20936360739637,239.61448521384085,239.0356752358054
88.905;251.2042752411003,239.59031207809178,238.95573282038296
88.935;251.19430158260914,239.55037253295862,238.85037801276482
88.965;251.184327924118,239.51043298782542,238.7450232051467
88.995;251.16774714589965,239.5158904986002,238.68784634164834
89.025;251.14455924795413,239.566745065283,238.67884742226974
89.055;251.11352488989957,239.56233977007003,238.6176896700802
89.085;251.06091276654524,239.4059698546438,238.41309512766054
89.115;251.01619390152825,239.27194182987049,238.2396453136467
89.145;251.08198065323433,239.45070027423773,238.50222169731398
89.175;251.14776740494042,239.62945871860498,238.76479808098128
89.205;251.21355415664652,239.80821716297223,239.02737446464857
89.235;251.26533234494687,239.87674820854954,239.13412404250062
89.265;251.31010625154437,239.89016555473188,239.162960217445
89.295;251.35488015814184,239.90358290091424,239.19179639238942
89.325;251.3517206470832,239.85495741730747,239.13615130389832
89.355;251.25269430071236,239.6822462741224,238.91154368853623
89.385;251.16462847490828,239.53641987870728,238.73211458648828
89.415;251.14780603278817,239.56534434379674,238.8463458209823
89.445;251.13098359066805,239.5942688088862,238.96057705547628
89.475;251.12094733583362,239.59367962500124,239.00167493823747
89.505;251.11483992626987,239.5760035917101,239.00043245946918
89.535;251.10873251670608,239.55832755841894,238.99918998070086
89.565;251.1132614996838,239.53399378870276,238.95943955268123
89.595;251.14704056215066,239.49135124381786,238.81379226422044
89.625;251.1808196246175,239.44870869893296,238.66814497575965
89.655;251.19874005721098,239.51042757537158,238.75228397309786
89.685;251.21489841981855,239.5837421652906,238.8619547799693
89.715;251.2310567824261,239.65705675520962,238.97162558684073
89.745;251.20906543117627,239.6289386465398,238.9462665604808
89.775;251.15369308030125,239.51206692660477,238.80275643004342
89.805;251.09832072942623,239.39519520666977,238.65924629960602
89.835;251.0429483785512,239.27832348673473,238.51573616916866
89.865;251.05431248874996,239.2538672622612,238.59809493022212
89.895;251.06797785622712,239.23259777901043,238.6882422737408
89.925;251.00764177307374,239.13802693289816,238.61521898023844
89.955;250.92039607150923,239.01680104574532,238.48286090963748
89.985;250.89346793676717,238.99196423490318,238.38817085015575
90.015;250.9354741641079,239.0772863684161,238.3365299462389
90.045;250.9774803914486,239.16260850192907,238.28488904232202
90.075;251.01391677233025,239.24123432657086,238.24236580726966
90.105;251.00022453508032,239.2595933713722,238.28190159199775
90.135;250.9865322978304,239.27795241617355,238.32143737672584
90.165;250.97284006058044,239.29631146097492,238.36097316145393
90.195;250.9591478233305,239.31467050577626,238.40050894618201
90.225;250.94545558608058,239.33302955057763,238.4400447309101
90.255;250.98038867165147,239.3986205127492,238.5099406391058
90.285;251.0639470800432,239.51144339229103,238.61019667076908
90.315;251.14750548843492,239.62426627183282,238.71045270243235
90.345;251.23106389682664,239.73708915137465,238.81070873409564
90.375;251.24113074597665,239.63510333419111,238.75764815167807
90.405;251.24866340342865,239.5257103205688,238.69930078946464
90.435;251.2556154445382,239.51793456342082,238.73760438940803
90.465;251.26227717747645,239.56096743451002,238.82423347042982
90.495;251.26893891041473,239.60400030559921,238.9108625514516
90.525;251.26824263317738,239.6330206770985,238.99065762276794
90.555;251.247311827957,239.6235066747256,239.0516591673942
90.585;251.22429551323702,239.60344374852227,239.08848565831553
90.615;251.17208206552297,239.43569588869315,238.7868613973678
90.645;251.11986861780892,239.267948028864,238.48523713642007
90.675;251.1297965662952,239.40233095013687,238.6813855659186
90.705;251.15215279402153,239.59714002763013,238.97708853350636
90.735;251.1285416935324,239.60051622335664,238.99228376529686
90.765;251.06470918085478,239.4363886475372,238.7620347282647
90.795;251.00087666817717,239.27226107171776,238.53178569123253
90.825;250.93704415549954,239.10813349589836,238.3015366542004
90.855;250.8732116428219,238.94400592007892,238.07128761716822
90.885;250.968485560005,239.14926670776805,238.31742240179602
90.915;251.06375947718809,239.35452749545715,238.56355718642385
90.945;251.1590333943712,239.55978828314628,238.80969197105165
90.975;251.2543073115543,239.7650490708354,239.05582675567945
91.005;251.26319212128018,239.79404985504385,239.08156413224896
91.035;251.19648646198104,239.66882313620673,238.91445377676746
91.065;251.1297808026819,239.5435964173696,238.74734342128596
91.095;251.07479995092453,239.43408030784786,238.5953251603979
91.125;251.07844313687607,239.40311724490306,238.51876737247701
91.155;251.08208632282762,239.37215418195822,238.44220958455614
91.185;251.08572950877917,239.34119111901342,238.3656517966353
91.215;251.0893726947307,239.31022805606858,238.28909400871441
91.245;251.09301588068226,239.27926499312377,238.21253622079354
91.275;251.10195358709237,239.3185792371054,238.25872824880437
91.305;251.1149400444414,239.41163495108964,238.39878778311595
91.335;251.1279265017904,239.50469066507387,238.53884731742752
91.365;251.14091295913943,239.5977463790581,238.67890685173907
91.395;251.1589340335758,239.70065265833182,238.82127299495062
91.425;251.247439747235,239.94146685165842,238.9959316627617
91.455;251.33594546089424,240.18228104498502,239.1705903305728
91.485;251.30339247379888,240.05481907267793,239.0566460435066
91.515;251.23399553429996,239.8152730499606,238.85486607452123
91.545;251.1857952285937,239.66032601864705,238.74399939549448
91.575;251.17420729034748,239.65150451793994,238.79016476275996
91.605;251.16903192645762,239.6610556185141,238.8555961968951
91.635;251.20553829588422,239.7900286274166,239.04625706568322
91.665;251.2420446653108,239.91900163631908,239.23691793447136
91.695;251.27855103473738,240.0479746452216,239.42757880325948
91.725;251.26882988311965,239.92656889445868,239.27067050235914
91.755;251.24229872384944,239.71411632199926,238.98737341248116
91.785;251.21576756457924,239.50166374953986,238.70407632260319
91.815;251.18442171912073,239.3698617900123,238.54572220792957
91.845;251.1447595975188,239.37736543463967,238.60317868679073
91.875;251.1048635700477,239.38297792133406,238.6554797320415
91.905;251.06169286040844,239.3621141969665,238.63560470674668
91.935;251.01852215076914,239.34125047259892,238.61572968145185
91.965;250.97535144112987,239.32038674823136,238.59585465615703
91.995;250.9321807314906,239.29952302386377,238.5759796308622
92.025;250.99338383776575,239.44897354228624,238.73767001391116
92.055;251.13440221503427,239.72866436401875,239.03820453275242
92.085;251.2754205923028,240.00835518575124,239.33873905159368
92.115;251.36721421192766,240.16959551389732,239.49447946742487
92.145;251.26210880097773,239.85703386769762,239.0710434712158
92.175;251.1570033900278,239.54447222149795,238.6476074750067
92.205;251.05189797907786,239.2319105752983,238.22417147879764
92.235;251.1242326263114,239.4381186693893,238.44376606370483
92.265;251.23205528518162,239.74808071153842,238.79196676483525
92.295;251.2879706427644,239.91103604343115,238.9948086449304
92.325;251.254227934487,239.82007069397181,238.94657619778278
92.355;251.22048522620963,239.7291053445125,238.89834375063515
92.385;251.18674251793223,239.63813999505317,238.85011130348752
92.415;251.27076948258292,239.78932784493864,238.96520302463162
92.445;251.3547964472336,239.94051569482411,239.08029474577572
92.475;251.3903244983899,240.02613822145156,239.11888531087442
92.505;251.3935199405499,240.0680505325737,239.1064751052762
92.535;251.3967153827099,240.10996284369583,239.094064899678
92.565;251.40168326698964,240.13686691628521,239.10672732286065
92.595;251.41152536709853,240.1224983329096,239.18833947519076
92.625;251.4213674672074,240.10812974953396,239.26995162752084
92.655;251.4195303522437,240.08697574371163,239.30733032074957
92.685;251.40017441467108,240.05564360421917,239.27835882532622
92.715;251.38081847709847,240.02431146472674,239.24938732990287
92.745;251.3614625395259,239.9929793252343,239.22041583447952
92.775;251.34210660195328,239.96164718574187,239.19144433905615
92.805;251.32275066438066,239.9303150462494,239.1624728436328
92.835;251.31314160962629,239.88487811255413,239.1505301818402
92.865;251.308405996281,239.8323887817574,239.14710193686292
92.895;251.30367038293574,239.7798994509607,239.14367369188565
92.925;251.29893476959046,239.72741012016397,239.1402454469084
92.955;251.29744410847488,239.68705129954367,239.1384459321061
92.985;251.31704563685238,239.72554079506992,239.14723316344103
93.015;251.3366471652299,239.76403029059617,239.15602039477596
93.045;251.35624869360737,239.80251978612245,239.1648076261109
93.075;251.37585022198488,239.8410092816487,239.1735948574458
93.105;251.39545175036235,239.87949877717494,239.18238208878074
93.135;251.3583549884264,239.81282451241924,239.09016895020198
93.165;251.27790071036844,239.66573090156552,238.92072023463038
93.195;251.19744643231047,239.51863729071184,238.75127151905878
93.225;251.11699215425247,239.37154367985812,238.58182280348717
93.255;251.0424603454655,239.23571462507138,238.4241015883559
93.285;251.05084310647297,239.25758935522185,238.4305653793891
93.315;251.05922586748042,239.2794640853723,238.43702917042228
93.345;251.0676086284879,239.30133881552277,238.44349296145546
93.375;251.09750123456791,239.35954567901234,238.50967654320988
93.405;251.13661234567903,239.43332345679013,238.60145432098764
93.435;251.17572345679014,239.5071012345679,238.69323209876544
93.465;251.21311478542395,239.6180136872248,238.79943629598694
93.495;251.24753558068792,239.79306785103654,238.93055885406574
93.525;251.28195637595192,239.9681220148483,239.06168141214454
93.555;251.3163771712159,240.14317617866004,239.19280397022334
93.585;251.24791242587904,239.8981091951698,238.9560303956856
93.615;251.1794476805422,239.65304221167955,238.71925682114787
93.645;251.11098293520536,239.40797522818931,238.48248324661012
93.675;251.18951363402866,239.48311993699602,238.60510286812504
93.705;251.3804526136803,239.80313241050038,239.00255258073906
93.735;251.46179444235594,239.93069345081057,239.18871034318167
93.765;251.3239419690796,239.67335162473233,238.95228420528142
93.795;251.1860894958033,239.41600979865413,238.71585806738116
93.825;251.04823702252693,239.1586679725759,238.4794319294809
93.855;251.12216231735644,239.47175186651134,238.8056991588366
93.885;251.19608761218592,239.78483576044675,239.1319663881923
93.915;251.20777045472374,239.75473283021762,239.06314031085623
93.945;251.1968196782464,239.59983469120138,238.8506439401777
93.975;251.18166533634496,239.4592618291479,238.66299271436577
94.005;251.12867890562643,239.4476164597592,238.69894779235335
94.035;251.07569247490787,239.43597109037051,238.73490287034093
94.065;251.02270604418933,239.4243257209818,238.77085794832854
94.095;251.05151856915523,239.450445658078,238.79866375610658
94.125;251.11007616891547,239.49029843389596,238.8235061928993
94.155;251.1686337686757,239.53015120971392,238.84834862969203
94.185;251.22719136843594,239.57000398553188,238.87319106648476
94.215;251.28574896819617,239.60985676134985,238.8980335032775
94.245;251.20580383851825,239.52138996610222,238.695940040569
94.275;251.12585870884033,239.43292317085462,238.4938465778605
94.305;251.04591357916237,239.344456375607,238.291753115152
94.335;251.0417677955676,239.39263862083226,238.33838553649417
94.365;251.10394643979555,239.56038877647126,238.6026531063807
94.395;251.1661250840235,239.72813893211028,238.8669206762672
94.425;251.22561048814305,239.88735626507537,239.11806088774733
94.455;251.2069919291184,239.79912174049602,238.9885077054424
94.485;251.18837337009379,239.71088721591664,238.8589545231375
94.515;251.16975481106917,239.6226526913373,238.72940134083257
94.545;251.15113625204452,239.53441816675794,238.59984815852766
94.575;251.18652936184682,239.6104922652888,238.65581224649713
94.605;251.26322551251675,239.81221413443333,238.85364248232347
94.635;251.3399216631867,240.0139360035779,239.05147271814982
94.665;251.38219452373943,240.12271940946664,239.169292067424
94.695;251.28677422382333,239.85974896233222,238.96706787048947
94.725;251.19135392390723,239.59677851519777,238.7648436735549
94.755;251.15137256667717,239.52132268699876,238.6623390917596
94.785;251.11535113392466,239.4592607601523,238.56695733961706
94.815;251.07932970117218,239.39719883330582,238.47157558747455
94.845;251.08557229730235,239.44791808661694,238.5495723702453
94.875;251.116283541733,239.5639317073877,238.7279461995448
94.905;251.14699478616365,239.67994532815845,238.90632002884428
94.935;251.16354142112158,239.73343051915842,238.999201088444
94.965;251.14113538002948,239.6149625282887,238.8569770313694
94.995;251.11872933893738,239.49649453741895,238.7147529742948
95.025;251.0963232978453,239.37802654654922,238.5725289172202
95.055;251.11420122505393,239.43583950085846,238.66338289820195
95.085;251.13655514874043,239.5132392268543,238.7801344389677
95.115;251.15890907242692,239.5906389528501,238.89688597973347
95.145;251.15697070500553,239.56107026843335,238.85906402363665
95.175;251.13377658286473,239.4379042249056,238.68599025778508
95.205;251.11058246072395,239.31473818137783,238.51291649193348
95.235;251.12054207491047,239.32623829353503,238.50164268517804
95.265;251.16365542542437,239.47240456137715,238.65216883751873
95.295;251.20676877593823,239.61857082921927,238.80269498985942
95.325;251.2498821264521,239.7647370970614,238.95322114220014
95.355;251.29299547696598,239.91090336490353,239.10374729454082
95.385;251.33610882747985,240.05706963274565,239.25427344688154
95.415;251.30119528798284,239.96728992308388,239.1329552787945
95.445;251.2607083991993,239.8606569293147,238.99221965924835
95.475;251.22022151041577,239.7540239355455,238.8514840397022
95.505;251.17749590876673,239.635720781046,238.70289556849107
95.535;251.1314122378194,239.49991238545107,238.54252781978255
95.565;251.08532856687208,239.36410398985612,238.38216007107403
95.595;251.04371527529466,239.2371021215969,238.2327325749448
95.625;251.13174298544425,239.36548954607358,238.40057240361526
95.655;251.21977069559384,239.49387697055022,238.5684122322857
95.685;251.22534880489053,239.42315230266357,238.56717341100085
95.715;251.21031451397403,239.3026496116861,238.52366492722714
95.745;251.19064436600732,239.24466129928052,238.47773817440205
95.775;251.1674291508846,239.23447809990049,238.42996215700822
95.805;251.14421393576188,239.22429490052048,238.3821861396144
95.835;251.12099872063916,239.21411170114044,238.33441012222053
95.865;251.10014240893162,239.20793397041228,238.29393955417862
95.895;251.11231074503647,239.25783280081046,238.35574527706376
95.925;251.12447908114132,239.30773163120864,238.4175509999489
95.955;251.13664741724617,239.35763046160682,238.47935672283404
95.985;251.14881575335102,239.407529292005,238.54116244571918
96.015;251.12460608926173,239.31108926396018,238.46648934792609
96.045;251.07933547769164,239.12992673892205,238.31280219605617
96.075;251.03406486612155,238.94876421388395,238.15911504418625
96.105;251.00758115583122,238.8441173459888,238.0609971666237
96.135;251.01354754775141,238.87163388588596,238.0588625810467
96.165;251.0195139396716,238.89915042578315,238.0567279954697
96.195;251.0254803315918,238.92666696568034,238.0545934098927
96.225;251.031446723512,238.9541835055775,238.0524588243157
96.255;251.05092415351265,239.01151120104774,238.08411704009958
96.285;251.08584276989097,239.10290878860144,238.15439560029594
96.315;251.12076138626932,239.19430637615514,238.2246741604923
96.345;251.15378649998945,239.28132442389767,238.29111757617667
96.375;251.1319000366224,239.24133581711538,238.2463418010136
96.405;251.11001357325534,239.2013472103331,238.20156602585055
96.435;251.0881271098883,239.16135860355084,238.15679025068752
96.465;251.06451136101077,239.07416559053104,238.0888357374526
96.495;251.04015448977168,238.96674211769522,238.01094747932976
96.525;251.01579761853256,238.85931864485937,237.93305922120692
96.555;251.00100713183514,238.81501482181258,237.90148662895206
96.585;251.00853820906832,238.91799018160697,237.97798392372255
96.615;251.0160692863015,239.02096554140135,238.05448121849304
96.645;251.0236003635347,239.12394090119574,238.1309785132635
96.675;251.00494163141548,238.99717814263795,238.0078620296517
96.705;250.98441219862823,238.8540055184836,237.8704874190126
96.735;250.9700631069962,238.79037639914156,237.79561945416526
96.765;250.96112181387502,238.79634784651034,237.77544480438573
96.795;250.9521805207538,238.8023192938791,237.75527015460622
96.825;250.94931716462946,238.82192482905867,237.75266870983222
96.855;250.97076555649255,238.89606671548162,237.82036008508038
96.885;250.9922139483556,238.97020860190455,237.88805146032854
96.915;251.01366234021867,239.04435048832747,237.9557428355767
96.945;250.98397377482868,239.00981016334936,238.03020735564246
96.975;250.94405781798807,238.95353339609105,238.10602650467172
97.005;250.94031305218448,238.90675432596964,238.1472637346169
97.035;250.9779067904232,238.87082976686185,238.1489787713232
97.065;251.01550052866187,238.83490520775408,238.15069380802947
97.095;251.02630111715396,238.8009503965172,238.09460100082137
97.125;251.02735874210185,238.76771185723337,238.0174871594626
97.155;251.01889193407865,238.75039556414904,237.9648591786577
97.185;250.99797009832403,238.75390066994095,237.9442511693463
97.215;250.9770482625694,238.75740577573282,237.9236431600349
97.245;250.95988954756754,238.7634444183173,237.90788900886741
97.275;251.0518613343949,238.84295562788643,238.03289674387233
97.305;251.14383312122231,238.92246683745557,238.15790447887724
97.335;251.16407145861365,238.92525438507974,238.15583475967136
97.365;251.14277990422624,238.8836229705252,238.08019388276452
97.395;251.1214883498388,238.8419915559707,238.00455300585767
97.425;251.10019679545138,238.8003601414162,237.9289121289508
97.455;251.07890524106398,238.7587287268617,237.85327125204395
97.485;251.05761368667655,238.7170973123072,237.7776303751371
97.515;251.03632213228914,238.67546589775267,237.70198949823026
97.545;251.0419059280516,238.74143310067808,237.79235835980063
97.575;251.0516243930679,238.8239539370619,237.90826718113672
97.605;251.06134285808417,238.90647477344572,238.0241760024728
97.635;251.05752281611777,238.93523174505435,238.19981824922354
97.665;251.04016426716868,238.91022485188782,238.43519392138887
97.695;251.0228057182196,238.88521795872128,238.67056959355418
97.725;250.9742214337902,238.88151164378115,238.89651345856714
97.755;250.72266986873908,239.0162590873127,239.06115057708973
97.785;250.47111830368794,239.15100653084423,239.22578769561233
97.815;250.38918226618932,239.14351278505075,239.22834912958345
97.845;250.36892460234614,239.08429497041178,239.17197395099043
97.875;250.348666938503,239.0250771557728,239.1155987723974
97.905;250.32840927465983,238.96585934113386,239.05922359380438
97.935;250.30815161081665,238.9066415264949,239.00284841521133
97.965;250.2878939469735,238.84742371185592,238.94647323661832
97.995;250.28076196907386,238.81613028436755,238.90956056299808
98.025;250.27362999117426,238.7848368568792,238.87264788937784
98.055;250.26649801327463,238.75354342939082,238.83573521575764
98.085;250.25936603537502,238.72225000190244,238.7988225421374
98.115;250.25647018674536,238.70787392430273,238.77468781408015
98.145;250.2599285320206,238.71887387153598,238.76972000436737
98.175;250.2633868772959,238.72987381876922,238.76475219465462
98.205;250.26684522257116,238.74087376600247,238.75978438494187
98.235;250.27030356784644,238.75187371323574,238.75481657522909
98.265;250.297045618118,238.84155090182267,238.87346763990354
98.295;250.32960859463867,238.95089740074806,239.02302342317478
98.325;250.36217157115934,239.06024389967342,239.17257920644604
98.355;250.39473454768,239.1695903985988,239.32213498971728
98.385;250.401079964416,239.20709692542314,239.36894778768715
98.415;250.36214050516028,239.12051622770926,239.23829542922735
98.445;250.32320104590454,239.0339355299954,239.10764307076755
98.475;250.2842615866488,238.94735483228155,238.97699071230772
98.505;250.24532212739308,238.8607741345677,238.84633835384793
98.535;250.20638266813734,238.7741934368538,238.71568599538813
98.565;250.16744320888162,238.68761273913995,238.5850336369283
98.595;250.16493382005106,238.68012282914447,238.53946942391323
98.625;250.18671114483732,238.72536011096122,238.55063064119466
98.655;250.20848846962357,238.77059739277797,238.56179185847608
98.685;250.23538533277159,238.8351872585557,238.5995444117641
98.715;250.28276034936664,238.9771874601774,238.74366230907853
98.745;250.33013536596172,239.1191876617991,238.88778020639296
98.775;250.37751038255678,239.2611878634208,239.0318981037074
98.805;250.38995417625424,239.27336175192244,239.03219462308496
98.835;250.39541172537218,239.2595703778001,239.00372686687516
98.865;250.40086927449013,239.2457790036777,238.97525911066535
98.895;250.3302582653517,239.1203947882232,238.84495339046975
98.925;250.1601729877241,238.84908147256513,238.5814749481389
98.955;249.9900877100965,238.57776815690704,238.31799650580805
98.985;249.828000083383,238.31387387460248,238.06482041302263
99.015;249.89784433317726,238.26513155954999,238.11041245705476
99.045;249.9676885829715,238.2163892444975,238.1560045010869
99.075;250.03753283276578,238.16764692944497,238.20159654511906
99.105;250.02385652294197,238.15584266127382,238.14576047148802
99.135;249.96841993330915,238.16250741654338,238.03921033902543
99.165;249.93352190178913,238.1259932587699,237.97035398357573
99.195;249.92548198472437,238.03301436855554,237.9507894903737
99.225;249.9216052722767,237.9554022953252,237.9508166715973
99.255;249.93438137829756,237.93925749003097,238.02921055052346
99.285;249.9471574843184,237.9231126847367,238.10760442944962
99.315;250.00064521414254,238.04338950363575,238.16444601641118
99.345;250.05865645772258,238.17882428077849,238.21889290426554
99.375;250.11666770130265,238.31425905792122,238.2733397921199
99.405;250.12580422538346,238.38509316770188,238.30496003918165
99.435;250.08606602996502,238.39132661012044,238.3137536454507
99.465;250.05721765308076,238.39782507424098,238.32253380220382
99.495;250.07192855033304,238.40538362516946,238.33126016089315
99.525;250.09291630637142,238.4261128271068,238.3527590805895
99.555;250.29593296720697,238.82879090830156,238.74466226948977
99.585;250.4989496280425,239.23146898949634,239.13656545839004
99.615;250.70196628887805,239.63414707069109,239.5284686472903
99.645;250.736774923394,239.79541593503615,239.6758977537098
99.675;250.69949440377295,239.8532237064456,239.7185522533518
99.705;250.6622138841519,239.91103147785506,239.7612067529938
99.735;250.63347432858595,239.95670799364763,239.79634478497914
99.765;250.63889862924051,239.9538594869727,239.80141694633778
99.795;250.64432292989508,239.95101098029775,239.80648910769645
99.825;250.64974723054962,239.9481624736228,239.81156126905512
99.855;250.6551715312042,239.94531396694788,239.8166334304138
99.885;250.66059583185873,239.94246546027293,239.82170559177243
99.915;250.6660201325133,239.939616953598,239.8267777531311
99.945;250.67144443316786,239.93676844692305,239.83184991448977
99.975;250.6768687338224,239.9339199402481,239.83692207584843
100.005;250.68229303447697,239.93107143357318,239.84199423720708
100.035;250.6877173351315,239.92822292689823,239.84706639856574
100.065;250.7600684738175,240.08264619790512,240.0283973680159
100.095;250.87116672925856,240.32812155072781,240.31177291057165
100.125;250.9822649846996,240.5735969035505,240.5951484531274
100.155;251.09336324014066,240.81907225637318,240.87852399568314
100.185;251.1705251396007,240.99787167206708,241.09399591489557
100.215;251.1119416151367,240.9099673392458,241.03785334073473
100.245;251.05335809067267,240.82206300642457,240.98171076657388
100.275;250.99477456620866,240.7341586736033,240.925568192413
100.305;250.93619104174465,240.64625434078204,240.86942561825217
100.335;250.93168693355642,240.62579394215976,240.814031393556
100.365;250.95035971805777,240.63423808676558,240.75895789005904
100.395;250.96903250255914,240.64268223137142,240.70388438656204
100.425;250.98770528706052,240.65112637597727,240.64881088306504
100.455;251.00591847823796,240.6635898018588,240.60440279689692
100.485;251.01769736288037,240.73232316560015,240.70931055333273
100.515;251.02947624752278,240.80105652934154,240.81421830976856
100.545;251.0412551321652,240.8697898930829,240.91912606620437
100.575;251.0530340168076,240.93852325682425,241.0240338226402
100.605;251.03106862088356,240.91383809972362,241.01613235935224
100.635;250.9895670625263,240.8350685358197,240.94292029517158
100.665;250.94806550416905,240.75629897191578,240.86970823099088
100.695;250.90656394581183,240.67752940801188,240.79649616681021
100.725;250.96328834454272,240.7754048893112,240.86098158350336
100.755;251.04456923254568,240.91744163191134,240.95989137041497
100.785;251.12585012054865,241.05947837451146,241.05880115732654
100.815;251.15288023863695,241.13299328946087,241.1250135586768
100.845;251.10896704222148,241.11690273748235,241.14846784044684
100.875;251.06505384580603,241.10081218550386,241.1719221222169
100.905;251.02295340149533,241.08179195265646,241.19084624448496
100.935;251.03342276822275,240.97781097461097,241.07839574119575
100.965;251.0438921349502,240.8738299965655,240.96594523790654
100.995;251.05436150167762,240.76984901851998,240.8534947346173
101.025;251.06483086840507,240.6658680404745,240.7410442313281
101.055;251.0354794361696,240.65743185853543,240.72756899718232
101.085;251.00000172717063,240.66369487599738,240.72932072752016
101.115;250.96452401817163,240.66995789345933,240.73107245785798
101.145;250.92904630917266,240.67622091092127,240.73282418819582
101.175;250.89356860017367,240.6824839283832,240.73457591853364
101.205;250.8580908911747,240.68874694584514,240.73632764887148
101.235;250.8279795004405,240.68329469133366,240.73254534108324
101.265;250.84616497408967,240.5724049890614,240.6789566901603
101.295;250.86435044773881,240.46151528678914,240.6253680392374
101.325;250.88253592138798,240.35062558451688,240.57177938831447
101.355;250.90072139503712,240.2397358822446,240.51819073739156
101.385;250.8952175091233,240.2156813247735,240.4883065286051
101.415;250.875998730831,240.2418997458715,240.47214594421345
101.445;250.85677995253863,240.26811816696954,240.45598535982177
101.475;250.83756117424628,240.29433658806755,240.4398247754301
101.505;250.81834239595392,240.32055500916556,240.42366419103845
101.535;250.8544951195584,240.4189152810294,240.53114619834037
101.565;250.914378486833,240.54819348893574,240.69161788779667
101.595;250.97426185410754,240.6774716968421,240.852089577253
101.625;251.03414522138212,240.80674990474844,241.0125612667093
101.655;251.0703469259491,240.87450088761156,241.09237679886175
101.685;250.98814031697816,240.63461574525843,240.76891154449493
101.715;250.90593370800724,240.39473060290527,240.44544629012813
101.745;250.8237270990363,240.15484546055214,240.1219810357613
101.775;250.74152049006537,239.914960318199,239.79851578139449
101.805;250.8107433243529,240.1242777159904,240.01329064181695
101.835;250.93503141073447,240.49694149201616,240.4237891803446
101.865;251.059319497116,240.86960526804194,240.83428771887225
101.895;251.16069427282392,241.1427579336571,241.14313629702002
101.925;251.19905744417943,241.14225504564305,241.1724474841231
101.955;251.23742061553494,241.14175215762904,241.20175867122617
101.985;251.27578378689043,241.14124926961503,241.23106985832925
102.015;251.211877563771,240.9827686201876,241.045700549497
102.045;251.1322375876554,240.79998369977355,240.82730347205936
102.075;251.0525976115398,240.61719877935946,240.60890639462173
102.105;250.97295763542422,240.4344138589454,240.39050931718407
102.135;250.89789779652102,240.26662373030405,240.18975330126733
102.165;250.95566193677695,240.5336825630728,240.5005880694575
102.195;251.0134260770329,240.80074139584156,240.8114228376477
102.225;251.07119021728886,241.06780022861028,241.1222576058379
