time;interpolated Pixel rightCheek
102.255;191.8922099253012,168.09502819082832,167.574090721385
102.285;192.16946632890367,168.38367838481383,167.77357111977224
102.315;192.44672273250615,168.67232857879932,167.97305151815945
102.345;192.68482657522875,168.92254148212064,168.15289301163972
102.375;192.66843877223212,168.92291199612467,168.20508162322471
102.405;192.65205096923546,168.9232825101287,168.2572702348097
102.435;192.63566316623883,168.92365302413273,168.30945884639468
102.465;193.0823758335766,169.3194922549131,168.7108811780024
102.495;193.6974886719451,169.85913829179393,169.2392975896184
102.525;194.3126015103136,170.39878432867476,169.7677140012344
102.555;194.63286202392902,170.69609421604,170.03310062428844
102.585;194.36341788803827,170.50873180437395,169.77242767021858
102.615;194.09397375214755,170.32136939270794,169.51175471614872
102.645;193.8245296162568,170.13400698104192,169.25108176207885
102.675;193.49831179606687,169.88289729231906,169.08357465840308
102.705;193.17013626262525,169.6295894216287,168.91928017025816
102.735;192.84196072918363,169.37628155093836,168.75498568211322
102.765;192.60103578352954,169.11128720481057,168.4858759704909
102.795;192.41827789640044,168.83850187505774,168.146889443217
102.825;192.23552000927137,168.56571654530495,167.8079029159431
102.855;192.06126833327755,168.3554202493117,167.57173416623357
102.885;191.91496563672823,168.35044506424265,167.6733952570927
102.915;191.7686629401789,168.34546987917358,167.77505634795185
102.945;191.62236024362957,168.34049469410454,167.87671743881097
102.975;191.61243639732646,168.25213340211832,167.66839735383783
103.005;191.6297883210726,168.14709488874865,167.39808103369822
103.035;191.64714024481873,168.042056375379,167.1277647135586
103.065;191.66449216856483,167.93701786200933,166.857448393419
103.095;191.71345070801215,167.95882674560843,166.9145843278686
103.125;191.76727180372117,168.0001506133566,167.022097532255
103.155;191.82109289943017,168.04147448110473,167.1296107366414
103.185;191.8749139951392,168.08279834885286,167.23712394102782
103.215;191.92873509084822,168.12412221660102,167.34463714541423
103.245;191.9555296033017,168.14856901160928,167.41268584700862
103.275;191.89352248505838,168.11756256761507,167.3510654680007
103.305;191.83151536681507,168.08655612362085,167.28944508899278
103.335;191.76950824857175,168.05554967962667,167.22782470998487
103.365;191.683089092423,168.01694004995838,167.21403413821815
103.395;191.59291423813488,167.97716069941717,167.20760199833472
103.425;191.5027393838468,167.93738134887596,167.2011698584513
103.455;191.74743323862418,168.17142508322783,167.45594128332206
103.485;192.28513721383382,168.64506401686117,167.93926582735273
103.515;192.8228411890435,169.11870295049454,168.42259037138336
103.545;193.25280574882177,169.50553900508913,168.8061312651862
103.575;193.14407323144323,169.45836066449,168.69075390784988
103.605;193.03534071406466,169.4111823238908,168.57537655051357
103.635;192.92660819668612,169.36400398329167,168.45999919317723
103.665;193.2108785646872,169.60991487117894,168.7330986607511
103.695;193.5933996540332,169.92909806618786,169.10331733455251
103.725;193.97592074337922,170.24828126119675,169.4735360083539
103.755;194.35844183272522,170.56746445620567,169.84375468215532
103.785;194.6480202324634,170.813270479755,170.12478054272995
103.815;194.56582787377042,170.76556781746615,170.0490351503974
103.845;194.4836355150774,170.7178651551773,169.97328975806488
103.875;194.40144315638437,170.67016249288844,169.89754436573236
103.905;194.08914579500072,170.41808848852858,169.60687525906346
103.935;193.74144766397234,170.13457273923473,169.28314096557358
103.965;193.39374953294393,169.8510569899409,168.95940667208367
103.995;193.39084699431345,169.84208414554578,168.94924954877456
104.025;193.42625507706052,169.86361606836164,168.97393433326332
104.055;193.46166315980759,169.8851479911775,168.99861911775204
104.085;193.49707124255463,169.90667991399334,169.0233039022408
104.115;193.5324793253017,169.9282118368092,169.04798868672952
104.145;193.56788740804876,169.94974375962505,169.07267347121828
104.175;193.60872382334645,169.9766120671781,169.09538150528715
104.205;193.6557640472735,170.00957910014515,169.11583039601908
104.235;193.7028042712005,170.04254613311218,169.13627928675098
104.265;193.59954462718432,169.91030854370226,169.02803497775625
104.295;193.4587100161823,169.7367697986981,168.8876173688299
104.325;193.3178754051803,169.56323105369395,168.74719975990354
104.355;193.2703245859916,169.52406848619933,168.70212450917336
104.385;193.36269945452284,169.68647018496893,168.80006279573746
104.415;193.45507432305408,169.84887188373855,168.89800108230156
104.445;193.54074226984608,169.9998895117412,168.98773363209838
104.475;193.43190948619957,169.8207690875015,168.83949981564368
104.505;193.3230767025531,169.6416486632618,168.69126599918897
104.535;193.2142439189066,169.46252823902213,168.54303218273427
104.565;192.87466851035254,169.15359510389473,168.25882851572442
104.595;192.4362034054095,168.78902794981542,167.91635205561948
104.625;191.99773830046647,168.42446079573614,167.57387559551455
104.655;191.55927319552342,168.05989364165686,167.23139913540965
104.685;191.26404679898442,167.81136140104556,166.9976734047156
104.715;191.43946187291593,167.94408673325756,167.12127149922887
104.745;191.6148769468474,168.07681206546957,167.24486959374212
104.775;191.79029202077888,168.20953739768157,167.36846768825535
104.805;191.96570709471035,168.34226272989358,167.4920657827686
104.835;192.13015625120187,168.54142644790204,167.7291035549611
104.865;192.28990572879053,168.76906375982327,168.0147583318733
104.895;192.4496552063792,168.9967010717445,168.3004131087855
104.925;192.4955063364593,169.08569216419298,168.43069961679552
104.955;192.34462395720644,168.93520342300667,168.29262275124725
104.985;192.19374157795357,168.7847146818204,168.15454588569898
105.015;192.0428591987007,168.6342259406341,168.01646902015068
105.045;191.89197681944785,168.4837371994478,167.8783921546024
105.075;191.74109444019498,168.33324845826152,167.74031528905414
105.105;191.59021206094212,168.18275971707521,167.60223842350587
105.135;191.4657728457969,168.07886872206103,167.46208226574524
105.165;191.35664283092447,168.00195536956753,167.3207223072301
105.195;191.24751281605208,167.92504201707402,167.17936234871496
105.225;191.2166475696745,167.90700980241814,167.13066314555772
105.255;191.4429379912085,168.08244418351447,167.38642071000493
105.285;191.6692284127425,168.2578785646108,167.64217827445214
105.315;191.89551883427652,168.43331294570712,167.89793583889937
105.345;192.10935839066843,168.50913875692862,167.92300281568407
105.375;192.32128242934618,168.5696401727848,167.91257893282838
105.405;192.53320646802393,168.63014158864095,167.9021550499727
105.435;192.61698961626453,168.67117475577382,167.88848351994767
105.465;192.47943849920466,168.67858094783912,167.86920241753927
105.495;192.34188738214476,168.68598713990443,167.84992131513084
105.525;192.2043362650849,168.69339333196973,167.83064021272244
105.555;192.10482348429872,168.47910712442408,167.75427835170524
105.585;192.00531070351258,168.26482091687845,167.67791649068803
105.615;191.9057979227264,168.0505347093328,167.6015546296708
105.645;191.83558688941076,167.99524804297212,167.5659387247158
105.675;191.79101488513183,168.0790859751483,167.56597553131525
105.705;191.7464428808529,168.16292390732448,167.56601233791469
105.735;191.68368936547367,168.21466137919617,167.53986430327404
105.765;191.45730225019201,167.97749470832747,167.27805269747276
105.795;191.23091513491036,167.74032803745877,167.01624109167147
105.825;191.0045280196287,167.50316136659006,166.7544294858702
105.855;190.77814090434705,167.26599469572133,166.4926178800689
105.885;190.5517537890654,167.02882802485263,166.23080627426762
105.915;190.32536667378375,166.79166135398393,165.96899466846634
105.945;190.35343318979386,166.79150116166062,165.98348857634429
105.975;190.76318015274157,167.14685068715534,166.41244075474103
106.005;191.1729271156893,167.50220021265005,166.84139293313777
106.035;191.57641777864652,167.8546682633081,167.26144653488691
106.065;191.7984757418783,168.12357354370232,167.42344141385544
106.095;192.0205337051101,168.39247882409651,167.58543629282394
106.125;192.2425916683419,168.66138410449074,167.74743117179244
106.155;192.41100244611724,168.86032846324434,167.88232246948422
106.185;192.49894244570785,168.95433143953701,167.97655839526095
106.215;192.58688244529847,169.04833441582971,168.07079432103768
106.245;192.66730100203452,169.13419587911267,168.1590841347047
106.275;192.52959771598822,168.9839534651135,168.07493669719048
106.305;192.39189442994194,168.83371105111434,167.99078925967626
106.335;192.25419114389564,168.68346863711514,167.90664182216207
106.365;192.36194958324862,168.7893718235414,168.06474486684286
106.395;192.61181744256962,169.04356983126652,168.36309819068916
106.425;192.86168530189062,169.29776783899166,168.66145151453546
106.455;193.12769836633953,169.54862813911822,168.94990993879776
106.485;193.43138357608686,169.7917004548481,169.2152802640307
106.515;193.73506878583422,170.03477277057794,169.48065058926363
106.545;194.03875399558154,170.27784508630782,169.74602091449657
106.575;193.77233612434,170.0057067455657,169.45838724669628
106.605;193.44257346632193,169.6763227763267,169.1093086907812
106.635;193.11281080830383,169.34693880708772,168.7602301348661
106.665;192.75821407182136,169.01302236492123,168.39461892990164
106.695;192.37878325687447,168.67457344982722,168.01247507588775
106.725;191.99935244192758,168.33612453473322,167.63033122187386
106.755;191.61992162698073,167.99767561963924,167.24818736786
106.785;191.25521103848342,167.67133880663118,166.87599678664589
106.815;191.31738701702406,167.6962529541155,166.7924511166252
106.845;191.37956299556473,167.72116710159983,166.7089054466045
106.875;191.4417389741054,167.74608124908417,166.62535977658382
106.905;191.44301648554048,167.76416220650452,166.6999050514911
106.935;191.41384476342282,167.7788265688929,166.85349579886238
106.965;191.38467304130515,167.7934909312813,167.00708654623367
106.995;191.27623597258906,167.70659097155252,167.02041376215286
107.025;190.94981920072735,167.34038912600155,166.64801626657876
107.055;190.62340242886563,166.97418728045062,166.27561877100467
107.085;190.29698565700394,166.60798543489966,165.9032212754306
107.115;190.57961412431752,166.97253488448996,166.27556865761008
107.145;191.01450390142492,167.51977215786556,166.83410225922793
107.175;191.44939367853235,168.06700943124116,167.3926358608458
107.205;191.7149078065497,168.33050231125426,167.64511507348828
107.235;191.68786399522966,168.1038912390957,167.36895488699153
107.265;191.66082018390964,167.87728016693714,167.09279470049475
107.295;191.66396203830715,167.70015229206518,166.86846323059814
107.325;192.0897032127503,168.21578917920553,167.36973379310348
107.355;192.51544438719344,168.73142606634588,167.87100435560882
107.385;192.9411855616366,169.24706295348622,168.37227491811413
107.415;193.07684793887566,169.44891920926764,168.52432872249565
107.445;193.08819083159872,169.5162980516095,168.52671820196696
107.475;193.0995337243218,169.58367689395138,168.52910768143823
107.505;193.0547701107681,169.54652970048275,168.48309915326593
107.535;192.87909131590197,169.2654884234563,168.32416194059184
107.565;192.70341252103583,168.98444714642986,168.16522472791775
107.595;192.5277337261697,168.70340586940338,168.00628751524366
107.625;191.99832820922794,168.27161392063232,167.60857313357485
107.655;191.398177347871,167.80967183751233,167.16310331810706
107.685;190.79802648651406,167.3477297543923,166.7176335026393
107.715;190.46553193865492,167.07452506483318,166.43276834571216
107.745;190.3672366651063,166.96646559463983,166.28843226500805
107.775;190.2689413915577,166.85840612444647,166.14409618430392
107.805;190.17064611800905,166.75034665425312,165.9997601035998
107.835;190.07235084446043,166.64228718405977,165.8554240228957
107.865;189.97405557091182,166.53422771386641,165.7110879421916
107.895;189.8757602973632,166.42616824367303,165.5667518614875
107.925;190.43573232236974,166.94926162899614,166.0791287492633
107.955;191.23507427412366,167.70186514359796,166.83031035284998
107.985;192.03441622587755,168.45446865819977,167.58149195643668
108.015;192.75349222576003,169.08734796120484,168.23667427559806
108.045;193.2852810046092,169.44087077048422,168.66785826443365
108.075;193.8170697834584,169.79439357976358,169.09904225326926
108.105;194.34885856230758,170.14791638904293,169.53022624210487
108.135;194.0776156782436,169.96344546975942,169.22355250967607
108.165;193.51436128039305,169.58334046736215,168.64856687860564
108.195;192.95110688254246,169.20323546496485,168.07358124753523
108.225;192.88505496626033,169.14219068758143,167.99736377636742
108.255;192.91844354629188,169.1449579552008,168.02089993718013
108.285;193.13028899745004,169.3595925095559,168.2901787147553
108.315;193.54608515846718,169.81636110589469,168.84030619720187
108.345;193.96188131948432,170.2731297022335,169.3904336796484
108.375;194.33702625169818,170.6807399865693,169.86748199702296
108.405;194.34631012468242,170.6459254628784,169.68681782874967
108.435;194.35559399766666,170.6111109391875,169.50615366047637
108.465;194.44378311142637,170.68156026255156,169.6164835214969
108.495;194.5441114929977,170.76820402392406,169.77158169471645
108.525;194.644439874569,170.85484778529656,169.92667986793603
108.555;194.74476825614033,170.94149154666906,170.0817780411556
108.585;195.07531208261395,171.23129111865026,170.38591295114324
108.615;195.75117907644102,171.8258244065446,170.91360296628304
108.645;196.42704607026812,172.4203576944389,171.44129298142283
108.675;197.1029130640952,173.01489098233324,171.96898299656266
108.705;196.7426995833717,172.66126050234539,171.62704988905708
108.735;196.30848035446598,172.2399040389374,171.2230008442197
108.765;195.87426112556028,171.81854757552938,170.81895179938232
108.795;195.44004189665458,171.3971911121214,170.41490275454493
108.825;195.0058226677489,170.97583464871337,170.01085370970756
108.855;194.5716034388432,170.55447818530538,169.60680466487017
108.885;194.16202275075304,170.1586718762438,169.24343613207247
108.915;193.87563476674055,169.89061633891427,169.08347015947314
108.945;193.58924678272805,169.62256080158477,168.92350418687383
108.975;193.30285879871556,169.35450526425527,168.7635382142745
109.005;193.49175540413077,169.52608406338246,168.95123348170998
109.035;193.79947315690288,169.80757144662383,169.22584405915416
109.065;194.107190909675,170.08905882986517,169.50045463659833
109.095;194.1190683628103,170.12338620149973,169.49000963197986
109.125;193.68718536649035,169.78697355572405,169.05198125426742
109.155;193.2553023701704,169.45056090994836,168.61395287655495
109.185;192.8362348758936,169.12339848221626,168.18779260706387
109.215;192.78881694086905,169.06449237774868,168.1058074759928
109.245;192.7413990058445,169.0055862732811,168.02382234492174
109.275;192.69398107081994,168.9466801688135,167.94183721385065
109.305;192.473662628605,168.76076160493798,167.68591116806027
109.335;192.16689393279486,168.51133681135855,167.34301466491024
109.365;191.86012523698474,168.2619120177791,167.0001181617602
109.395;191.83273312664045,168.2540503774659,166.98086431053616
109.425;192.45721971571655,168.8098360947739,167.71677664713934
109.455;193.08170630479262,169.3656218120819,168.45268898374255
109.485;193.7061928938687,169.92140752938994,169.18860132034575
109.515;193.55871438228596,169.8168615425585,169.09764700029524
109.545;193.38461638447362,169.6895454969637,168.97818003691182
109.575;193.21051838666128,169.56222945136886,168.85871307352843
109.605;193.06125359245462,169.4385985967378,168.73938303581784
109.635;192.9368220018536,169.31865293307047,168.62018992378003
109.665;192.8123904112526,169.19870726940317,168.50099681174223
109.695;192.68795882065163,169.07876160573585,168.38180369970442
109.725;192.56352723005062,168.95881594206853,168.26261058766661
109.755;192.43909563944962,168.83887027840123,168.1434174756288
109.785;192.25334389760783,168.66523825908624,167.96852828407353
109.815;192.0489295010406,168.47526691413938,167.77668811179552
109.845;191.84451510447334,168.2852955691925,167.58484793951754
109.875;192.03189003566504,168.46472737322856,167.7581503204237
109.905;192.89599198753126,169.28221916187155,168.56215347501168
109.935;193.7600939393975,170.09971095051452,169.36615662959963
109.965;194.62419589126375,170.9172027391575,170.1701597841876
109.995;194.63656573446025,170.871170862446,170.1267986621957
110.025;194.64893557765674,170.82513898573455,170.08343754020382
110.055;194.66130542085327,170.77910710902307,170.04007641821192
110.085;194.44936735557565,170.57969307278015,169.82736922176264
110.115;194.08789068464864,170.2780242635162,169.50176464234178
110.145;193.7264140137216,169.97635545425226,169.17616006292093
110.175;193.53081821061446,169.83205800393534,169.00432474472007
110.205;193.79139479401198,170.12053179072265,169.25535489487413
110.235;194.05197137740947,170.40900557751,169.50638504502822
110.265;194.312547960807,170.69747936429732,169.7574151951823
110.295;194.39930742591685,170.77789981764812,169.77197568891737
110.325;194.46675387788363,170.83520323395038,169.76026177638363
110.355;194.53420032985045,170.89250665025267,169.74854786384992
110.385;194.6562531400517,171.0257644512021,169.88721562859496
110.415;194.82608651370808,171.22548233871777,170.15746736095895
110.445;194.99591988736447,171.42520022623344,170.4277190933229
110.475;195.18335276767954,171.62572192880168,170.6818917621236
110.505;195.45878318128817,171.83026270663282,170.8556691131079
110.535;195.73421359489677,172.03480348446396,171.0294464640922
110.565;196.00964400850538,172.23934426229508,171.20322381507648
110.595;196.24182005372802,172.40707389183999,171.3503167691112
110.625;196.08470678347683,172.24350318680882,171.2572501505998
110.655;195.92759351322564,172.07993248177763,171.16418353208837
110.685;195.77048024297446,171.91636177674644,171.07111691357696
110.715;195.61336697272327,171.75279107171528,170.97805029506554
110.745;195.4381025316788,171.57207302730856,170.86394306984113
110.775;194.73645413762853,170.89408214101118,170.13965824993983
110.805;194.0348057435783,170.2160912547138,169.41537343003853
110.835;193.33315734952802,169.53810036841642,168.69108861013723
110.865;193.11382204119437,169.29664051244856,168.4456106034825
110.895;193.10119234102496,169.2422653837648,168.4053355167906
110.925;193.08856264085557,169.18789025508102,168.36506043009865
110.955;193.05425192392926,169.13034998048565,168.32421587944899
110.985;192.82481205619098,169.04432339268607,168.27824615317945
111.015;192.59537218845267,168.95829680488646,168.2322764269099
111.045;192.3659323207144,168.87227021708688,168.18630670064036
111.075;192.2586363474382,168.77625478332772,168.03960922008872
111.105;192.18851460291137,168.6771992660156,167.8622554664947
111.135;192.11839285838454,168.5781437487035,167.68490171290068
111.165;192.10829597272001,168.5442659943928,167.60129945732365
111.195;192.39832338136722,168.836277055089,167.9864546918315
111.225;192.68835079001443,169.1282881157852,168.37160992633937
111.255;192.97837819866163,169.42029917648145,168.75676516084727
111.285;193.06804959366536,169.58347364034174,168.85444675974162
111.315;193.0967430714732,169.7074369660346,168.8646363825797
111.345;193.1254365492811,169.83140029172745,168.8748260054178
111.375;193.4227431012163,170.09339398399337,169.09648232989986
111.405;194.07131290393335,170.53588892485487,169.59467203345483
111.435;194.71988270665042,170.97838386571635,170.0928617370098
111.465;195.3684525093675,171.42087880657783,170.59105144056477
111.495;195.3454868973328,171.41493885449262,170.5665293177565
111.525;195.27455446995867,171.37696783862552,170.50467063592228
111.555;195.20362204258458,171.3389968227584,170.44281195408806
111.585;195.13268961521047,171.30102580689126,170.38095327225383
111.615;195.06175718783635,171.26305479102413,170.3190945904196
111.645;194.99082476046223,171.22508377515703,170.2572359085854
111.675;194.82125651145137,171.0977036250672,170.1172432875403
111.705;194.15850915425665,170.52327780386395,169.58658097044088
111.735;193.49576179706196,169.94885198266064,169.05591865334145
111.765;192.83301443986724,169.37442616145736,168.52525633624202
111.795;192.51313513039327,168.98782147824866,168.2054732857137
111.825;192.26182943046345,168.63878102263888,167.92786608849963
111.855;192.0105237305336,168.2897405670291,167.65025889128555
111.885;191.85667792300382,168.10904519995333,167.460929312243
111.915;191.8142148496455,168.12074421977363,167.37248843968223
111.945;191.77175177628718,168.13244323959393,167.28404756712143
111.975;191.72928870292887,168.14414225941422,167.19560669456067
112.005;192.47043893415548,168.85222589737944,167.98582994935038
112.035;193.21158916538207,169.56030953534463,168.77605320414006
112.065;193.95273939660868,170.26839317330985,169.56627645892976
112.095;193.99083985325632,170.28793171334132,169.58001917838075
112.125;193.6774154226145,169.96319770440596,169.20552163016237
112.155;193.36399099197268,169.63846369547056,168.831024081944
112.185;193.05056656133087,169.31372968653517,168.45652653372562
112.215;193.2862545641695,169.53933129915285,168.75902080826148
112.245;193.63176505370419,169.8750000360811,169.19691344734818
112.275;193.9772755432389,170.21066877300936,169.63480608643488
112.305;194.12144981588213,170.3865350914776,169.83316304288365
112.335;194.0023382664365,170.3534290165751,169.71828102972904
112.365;193.88322671699086,170.32032294167257,169.6033990165744
112.395;193.7587948951977,170.27584122611475,169.48044558022065
112.425;193.4800751753262,169.90146593155347,169.12342087109252
112.455;193.2013554554547,169.5270906369922,168.7663961619644
112.485;192.92263573558316,169.15271534243092,168.40937145283624
112.515;192.95069398609573,169.11636673013743,168.35855517431696
112.545;193.13214122180034,169.24903145897787,168.4608431111021
112.575;193.31358845750495,169.3816961878183,168.56313104788723
112.605;193.49503569320956,169.51436091665872,168.66541898467236
112.635;193.67648292891414,169.64702564549916,168.7677069214575
112.665;193.85793016461875,169.7796903743396,168.86999485824262
112.695;194.03937740032336,169.91235510318,168.97228279502775
112.725;193.53298281221598,169.5448473140425,168.69946689179926
112.755;192.95016135479617,169.1217648006852,168.38497278412484
112.785;192.36733989737633,168.69868228732793,168.0704786764504
112.815;192.12066959395744,168.47921112370503,167.87557579047962
112.845;192.1681315502894,168.4378998910997,167.7853152234996
112.875;192.21559350662133,168.39658865849438,167.69505465651957
112.905;192.14228436512835,168.2822978401976,167.52989039939035
112.935;191.58589083233568,167.87608867913494,167.06511138166442
112.965;191.029497299543,167.46987951807228,166.60033236393852
112.995;190.9872870793519,167.49655172413793,166.6876609887827
113.025;190.9450768591608,167.52322393020356,166.77498961362693
113.055;191.18876637204988,167.76030794242868,167.0909704516319
113.085;191.7183556180192,168.20780376081328,167.63560350279766
113.115;191.86548242811975,168.2836425691781,167.71799750353875
113.145;190.96083753958123,167.33742459998862,166.52923411561196
113.175;190.1387726630395,166.47873505930346,165.43493624097482
113.205;191.7115281344048,168.15836994524412,167.08013825173742
113.235;193.2842836057701,169.83800483118475,168.72534026250005
113.265;192.93739337804445,169.4679140462506,168.4327894238205
113.295;192.11059172554607,168.58539184359776,167.65580037278042
113.325;191.28379007304767,167.7028696409449,166.87881132174033
113.355;190.45698842054927,166.82034743829206,166.10182227070024
113.385;190.33659256425435,166.64531173636502,165.974051711155
113.415;190.92260250416288,167.17776253516382,166.4954996431046
113.445;191.50861244407142,167.7102133339626,167.0169475750542
113.475;192.09462238397995,168.24266413276138,167.53839550700377
113.505;192.6806323238885,168.77511493156018,168.05984343895338
113.535;193.26664226379705,169.30756573035896,168.58129137090296
113.565;193.8526522037056,169.84001652915774,169.10273930285254
113.595;194.43866214361412,170.37246732795654,169.62418723480215
113.625;194.33461826489378,170.34058664526881,169.62259592986138
113.655;194.0580609315162,170.16762309220948,169.49024481569802
113.685;193.78150359813864,169.99465953915015,169.35789370153466
113.715;193.466275188178,169.7333133668045,169.0916159675815
113.745;193.1004769088395,169.35638992308444,168.65020342313392
113.775;192.734678629501,168.97946647936436,168.20879087868633
113.805;192.38341239754487,168.61465958595247,167.7814826421366
113.835;192.45357553967742,168.60123265147735,167.76319933462443
113.865;192.52373868180993,168.58780571700225,167.74491602711228
113.895;192.59390182394247,168.57437878252713,167.72663271960013
113.925;192.63528533440515,168.59177033762964,167.7641041646962
113.955;192.65466089123794,168.63272897299737,167.84421159708086
113.985;192.67403644807072,168.6736876083651,167.92431902946552
114.015;192.57900683397492,168.6291955891798,167.88570758976502
114.045;191.9119513652362,168.1574502972294,167.2535017896385
114.075;191.2448958964975,167.68570500527898,166.621295989512
114.105;191.67526908635796,168.04674593241552,167.14014184397163
114.135;192.18403003754693,168.46727158948687,167.74120567375886
114.165;192.6927909887359,168.8877972465582,168.3422695035461
114.195;192.91326214844878,169.0916472020498,168.46735993059474
114.225;192.88147974062008,169.10590591865915,168.1759736302471
114.255;192.84168129173577,169.09885114496976,167.92482080613271
114.285;192.74977857599018,168.95325868433864,167.93518557753453
114.315;192.6578758602446,168.8076662237075,167.9455503489363
114.345;192.565973144499,168.66207376307636,167.9559151203381
114.375;192.6148079569031,168.65373020827502,168.0121452983346
114.405;192.77126558495104,168.75034169910822,168.1034490225506
114.435;192.92772321299898,168.8469531899414,168.19475274676662
114.465;193.08418084104696,168.94356468077459,168.28605647098263
114.495;193.2406384690949,169.04017617160778,168.37736019519863
114.525;193.39709609714288,169.13678766244095,168.46866391941464
114.555;193.55355372519082,169.23339915327415,168.55996764363067
114.585;193.05447603871335,168.85043798338296,168.14350608423865
114.615;192.39151452360449,168.34758364831066,167.60010320394466
114.645;191.72855300849562,167.84472931323836,167.05670032365063
114.675;191.5666293861815,167.7176258343923,166.93402591339924
114.705;191.9773204984899,168.01995190551904,167.29218404033935
114.735;192.38801161079826,168.3222779766458,167.6503421672795
114.765;192.79870272310666,168.62460404777255,168.0085002942196
114.795;192.7742082616179,168.75310240963856,168.05587779690188
114.825;192.7347074010327,168.87560671256455,168.0925387263339
114.855;192.69520654044751,168.99811101549054,168.12919965576592
114.885;192.6557056798623,169.12061531841653,168.16586058519795
114.915;192.6162048192771,169.24311962134252,168.20252151462995
114.945;192.6518120563623,169.1673530862547,168.18189331838065
114.975;192.6900092278499,169.08474962571816,168.15928963503885
115.005;192.72820639933752,169.0021461651816,168.13668595169707
115.035;192.4808223119349,168.75860939289475,167.95333243014275
115.065;191.9835546230033,168.37425597282643,167.6293228001525
115.095;191.62326424346068,168.11908628632358,167.39838183764846
115.125;191.94786041086294,168.50983526764824,167.63278421257544
115.155;192.2724565782652,168.9005842489729,167.86718658750243
115.185;191.70316998610178,168.35207848079366,167.30580114455552
115.215;191.10305985050502,167.77118461780395,166.71697474237158
115.245;190.90865045511035,167.5340873676392,166.459983807654
115.275;191.0244828022231,167.55989340963467,166.45674940688122
115.305;191.14031514933586,167.58569945163018,166.45351500610846
115.335;191.26092147012758,167.636966820025,166.49019018632856
115.365;191.40539765931422,167.81554082041654,166.726413271513
115.395;191.54987384850085,167.99411482080808,166.9626363566974
115.425;191.69435003768749,168.17268882119959,167.19885944188184
115.455;191.8388262268741,168.35126282159112,167.43508252706624
115.485;191.98330241606072,168.52983682198266,167.67130561225068
115.515;192.1805409290741,168.66311870016548,167.8639528275078
115.545;192.42394647543588,168.75676997141568,168.01847115657856
115.575;192.66735202179763,168.85042124266585,168.17298948564934
115.605;192.6770979025622,168.75641117952784,168.1323358375424
115.635;191.16805595694498,167.44260244286644,166.82306433778055
115.665;189.65901401132777,166.12879370620507,165.51379283801867
115.695;189.95019973009573,166.3891815014148,165.63629764948394
115.725;190.36997313917695,166.7620119060439,165.86107219746543
115.755;190.78974654825817,167.134842310673,166.0858467454469
115.785;191.06639862802146,167.4136023625863,166.34240491447366
115.815;191.21781954463154,167.61005085587325,166.62677375191504
115.845;191.36924046124162,167.80649934916022,166.91114258935642
115.875;191.53125849548024,168.01030232327673,167.19678699645135
115.905;191.74626211786168,168.250877701541,167.48880925181405
115.935;191.96126574024308,168.4914530798052,167.78083150717674
115.965;191.2944023429741,167.89214999660535,167.08001984110285
115.995;190.56454844430155,167.2328555947295,166.30829146635492
116.025;190.71140884262599,167.3952053774892,166.35813701184438
116.055;191.12509533134082,167.80762078165972,166.6580267939278
116.085;191.45739559108824,168.13302233469307,166.8962979507757
116.115;191.64911963716466,168.30812723576213,167.02813693676222
116.145;191.8408436832411,168.48323213683122,167.1599759227487
116.175;192.03256772931755,168.6583370379003,167.29181490873523
116.205;192.224291775394,168.83344193896937,167.42365389472175
116.235;192.41601582147044,169.00854684003846,167.55549288070827
116.265;192.60773986754688,169.18365174110752,167.6873318666948
116.295;192.79946391362333,169.35875664217662,167.81917085268128
116.325;192.76548176854294,169.2983385471441,167.80522209307122
116.355;192.47354969071188,168.96875131370987,167.62465876706509
116.385;192.1816176128808,168.6391640802756,167.44409544105895
116.415;191.93675325675122,168.36453094349415,167.3159192589167
116.445;192.11549839593465,168.58448467658798,167.65922737154943
116.475;192.29424353511808,168.8044384096818,168.00253548418215
116.505;192.47298867430152,169.02439214277567,168.3458435968149
116.535;192.6404612226819,169.11961941045328,168.3962807436782
116.565;192.80383464713387,169.16949159979777,168.34021935753452
116.595;192.8293484882035,169.12302389650137,168.23238900627842
116.625;192.57914316250836,168.8838764079232,168.02102072479752
116.655;192.32893783681325,168.64472891934506,167.80965244331665
116.685;192.07873251111815,168.40558143076692,167.59828416183575
116.715;191.74696360936872,168.23467803395712,167.4471525040745
116.745;191.38023888931028,168.09302210504808,167.3218365421931
116.775;191.01351416925183,167.95136617613903,167.19652058031167
116.805;190.72500047207518,167.7870269544437,167.01392516874066
116.835;190.6934658500815,167.54815691359346,166.64312585104665
116.865;190.66193122808784,167.3092868727432,166.27232653335264
116.895;190.63039660609417,167.07041683189297,165.90152721565863
116.925;190.39847269856833,167.0343477885773,165.8677585098572
116.955;190.1357196701914,167.0294788987285,165.88584066742388
116.985;191.1138986210535,167.98954847713318,166.91076625178005
117.015;192.81051187568556,169.5082666424215,168.51860118848802
117.045;193.3020231101876,169.92428976285618,168.96888517222618
117.075;192.21763170298115,168.89832705540545,167.90544867900377
117.105;191.13324029577467,167.87236434795474,166.84201218578136
117.135;190.14141761375615,166.93175892156478,165.86595384878004
117.165;190.44555708436877,167.18615543002562,166.11318969887364
117.195;190.74969655498143,167.44055193848646,166.36042554896724
117.225;191.05383602559405,167.6949484469473,166.60766139906087
