time;Pixel rightCheek
102.95;191.59797646087137,168.33966549659303,167.89366095395417
103.069;191.66680575839766,167.92301272689338,166.82140621740038
103.238;191.9699979308918,168.15580384854127,167.4270639354438
103.339;191.761240632806,168.0514154870941,167.21960865945047
103.439;191.46065778517902,167.91881765195672,167.19816819317236
103.54;193.27092783505154,169.51340206185566,168.82536082474226
103.641;192.9048616932104,169.35456831517183,168.43692372170997
103.779;194.66445870420202,170.82281101221278,170.13992962119644
103.879;194.3904841752253,170.66380213791658,169.88744498008802
103.968;193.3589797198411,169.8227054150115,168.9270332427347
104.161;193.5867717188472,169.9612274517935,169.08583868961227
104.241;193.7122123159859,170.04913953970558,169.14036906489736
104.343;193.2333746385791,169.45910780669146,168.6629491945477
104.444;193.54437002930095,170.0058601925492,168.99267475931353
104.544;193.18159408381266,169.40879211175022,168.49856203779785
104.678;191.22311661506708,167.78039215686275,166.9688338493292
104.814;192.0183316168898,168.38208032955717,167.52914521112257
104.914;192.55082987551867,169.14087136929462,168.4813278008299
105.116;191.53488852188275,168.12758051197358,167.5516102394715
105.218;191.16384647131656,167.86607511349567,167.07098638052003
105.319;191.92569089048106,168.45670419651995,167.93203684749233
105.424;192.66742502585316,168.66845915201654,167.89555325749743
105.525;192.2043362650849,168.69339333196973,167.83064021272244
105.629;191.8593586250262,167.95053447914484,167.56591909452945
105.732;191.70632807700184,168.23837804628303,167.56604546385418
105.933;190.18953440461476,166.64936135146272,165.81190770498557
106.034;191.56901584653878,167.84570475396163,167.25604670558798
106.143;192.375826446281,168.82272727272726,167.84462809917355
106.244;192.6718911115694,169.1392039595793,168.1618890492885
106.346;192.20369993901198,168.62837975198212,167.87578776174018
106.446;193.03659280341532,169.47570644439926,168.87029884122788
106.548;194.0691225165563,170.3021523178808,169.77255794701986
106.65;192.9479294792948,169.18224682246822,168.58569085690857
106.784;191.2531385058654,167.67050833504837,166.87878164231324
106.885;191.4624643002856,167.75438596491227,166.59751121991025
106.987;191.3632804450855,167.80424479703277,167.1197197609726
107.091;190.2317023026316,166.53474506578948,165.82874177631578
107.194;191.72482387070036,168.4135930377124,167.7463738085371
107.293;191.63557929334428,167.66577649958916,166.83504519309778
107.394;193.06890791396953,169.40175401962833,168.52265608686574
107.496;193.10747374922792,169.6308420835907,168.53078031706815
107.6;192.49845392702537,168.65656565656565,167.97979797979798
107.699;190.5179560845475,167.13215678226965,166.50974758875435
107.903;189.8495482244169,166.39735238495481,165.52826223996638
108.006;192.59395559210526,168.98129111842104,168.10731907894737
108.113;194.49066890333404,170.2421891381841,169.6452086391277
108.2;192.85723114956735,169.13988463123198,167.9777503090235
108.271;192.93625078897537,169.14643383126446,168.03345255628025
108.372;194.33609786439976,170.6842214389384,169.8855484138503
108.439;194.3568318473979,170.6064690026954,169.4820651047066
108.573;194.8049652850831,170.99347780349254,170.17483694508732
108.677;197.14797086368367,173.05452653485952,172.0041623309053
108.88;194.20975408142178,170.20334779913205,169.2700971275057
108.981;193.24558120191307,169.30089415678935,168.73154501975463
109.083;194.29182156133828,170.25795125981,169.66522098306484
109.184;192.83781547372777,169.12536201903185,168.19052544476625
109.285;192.67817509247843,168.92704480065763,167.91450883682697
109.386;191.64538714991764,168.08731466227349,166.7600906095552
109.486;193.72700911350455,169.93993371996686,169.21313173156585
109.59;193.1234693877551,169.49857142857144,168.79897959183674
109.762;192.41006160164272,168.81088295687886,168.11560574948666
109.864;191.71505265331407,168.16498038405948,167.46334916374147
109.965;194.62419589126375,170.9172027391575,170.1701597841876
110.067;194.66625335813185,170.7606943583385,170.02273196941516
110.167;193.46133112170847,169.75513166079205,168.93738337134565
110.268;194.33860561914673,170.72632674297606,169.7825182101977
110.369;194.56567534076828,170.91924824452707,169.74308137133417
110.47;195.13744769874478,171.59163179916317,170.6529288702929
110.592;196.25753138075314,172.4234309623431,171.35962343096233
110.744;195.46149081148047,171.59467272351847,170.88808589717118
110.844;193.12266283131294,169.33470310252721,168.47380316416684
110.952;193.0771959107031,169.1389526392656,168.32881285207594
111.052;192.31239635157544,168.85219734660032,168.17558043117745
111.16;192.05995807127883,168.49559748427674,167.537106918239
111.262;193.04605126067932,169.4884350906439,168.84663471556576
111.362;193.14169618670556,169.90164617628673,168.88060012502604
111.467;195.4116904962153,171.45037846930194,170.62426408746845
111.67;194.93171440431715,171.19344126193442,170.20568700705687
111.77;192.72255654700146,169.27868852459017,168.43681261672546
111.871;191.87649402390437,168.10358565737053,167.50220171943803
111.975;191.72928870292887,168.14414225941422,167.19560669456067
112.075;194.1997894736842,170.50442105263159,169.82968421052632
112.19;192.9983291562239,169.25960735171262,168.39411027568923
112.292;194.1730648206419,170.40088105726872,169.882945248584
112.394;193.76808555252674,170.28832040260014,169.49234640385825
112.495;192.82972916229267,169.02792357757716,168.2903632164602
112.698;194.05752212389382,169.92562157606406,168.98251158870627
112.799;192.09535655058042,168.50124378109453,167.92371475953564
112.899;192.25356307168687,168.36353967241013,167.62284620293553
112.965;191.029497299543,167.46987951807228,166.60033236393852
113.04;190.92397174906523,167.53656003323638,166.81865392604902
113.107;192.10672106506334,168.535967360962,168.03500107365255
113.174;190.08634748066066,166.4227472297721,165.3800961739494
113.241;193.59883470004317,170.17393180837288,169.05438066465257
113.37;190.04358759430008,166.37908633696563,165.7133277451802
113.601;194.55586413159583,170.4789574877163,169.72847682119206
113.702;193.62478777589135,169.8966468590832,169.2828947368421
113.804;192.38107362614045,168.61510715043497,167.78209208572034
113.908;192.6243058521999,168.5685604442546,167.71870995301154
114.01;192.69018274543137,168.70781980450488,167.99107522311942
114.077;191.2004255319149,167.65425531914894,166.5791489361702
114.179;192.93021276595744,169.0840425531915,168.6227659574468
114.251;192.85393498716851,169.1182634730539,167.9234388366125
114.358;192.52614863434258,168.5989836968029,167.96040652127886
114.561;193.5848452508004,169.25272145144078,168.57822838847386
114.661;191.3749735337709,167.57654033453315,166.7668854541605
114.766;192.81239242685027,168.63468158347678,168.02043889845095
114.916;192.61488812392426,169.24720309810672,168.20374354561102
115.019;192.74603174603175,168.96359788359788,168.12613756613757
115.09;191.56916488222697,168.0539614561028,167.3593147751606
115.156;192.28327645051195,168.91360921501706,167.875
115.228;190.84301212507978,167.51946394384174,166.46181663475855
115.33;191.23684210526315,167.60720448662642,166.45081967213116
115.499;192.05072463768116,168.6131713554987,167.7815430520034
115.601;192.87830349531117,168.93158567774935,168.306905370844
115.667;189.55841121495328,166.04120645709432,165.4265080713679
115.769;190.9856408058294,167.30882983283325,166.19074153450492
115.87;191.4954245584167,167.97020642689935,167.14811662055757
115.937;191.9755993150685,168.50749143835617,167.80029965753425
116.002;190.39424920127794,167.0790202342918,166.12822151224708
116.074;191.38709677419354,168.06881720430107,166.8479569892473
116.311;192.90171673819742,169.45214592274678,167.88948497854076
116.412;191.91887874283287,168.34253557018476,167.28158844765343
116.513;192.52065404475044,169.08304647160068,168.43739242685027
116.585;192.91275026343519,169.2027397260274,168.30284510010537
116.694;192.00367091340962,168.33383718419347,167.5348736773915
116.798;190.73235855054037,167.84276329730875,167.10044500953592
116.899;190.62619198982836,167.03856749311294,165.85208730663277
116.966;190.03937689311985,167.02769363911727,165.89247079186498
117.032;193.7719260533104,170.3688736027515,169.42970765262254
117.133;190.12114164904864,166.91479915433405,165.8494714587738
117.335;192.16901408450704,168.62773564463706,167.5141928494041
117.406;191.16149596260092,168.0310242243944,167.2713557161071
117.506;193.32607289195602,169.46948458054777,168.65106750053914
117.608;190.82419217687075,167.64306972789115,166.75552721088437
117.718;190.77518374405534,167.22568093385215,166.51750972762645
117.784;192.06692160611854,168.65901848311026,167.8852772466539
117.885;191.33948894137856,167.96843461455873,167.0109512561735
118.053;192.63535439795046,168.96007685738684,168.12382578992313
118.153;191.12989778534924,167.8079216354344,166.65247018739353
118.22;191.0587734241908,167.8006814310051,166.60753833049404
118.287;191.50280535174795,168.22788088044885,167.219464825205
118.387;192.63749731240594,169.4009890346162,168.11201892066222
118.488;191.39465811965812,168.26880341880343,167.3104700854701
118.589;192.9211653813196,169.38517566409598,168.44408740359899
118.661;189.91352739726028,166.56763698630138,165.71917808219177
118.73;192.38251247559123,168.85745280972012,167.85050987198957
118.798;192.47537426773704,168.93729659362117,167.98220872206554
118.903;191.2424628450106,167.79447983014862,166.81825902335456
119.004;190.9481831864115,167.4267899376478,166.63384218447646
119.111;191.4734929457033,167.97221034630184,166.94826849080803
119.18;190.8840548649807,167.08979854264896,166.4522074582083
119.263;191.82228400342171,168.195252352438,167.21663815226688
119.331;191.61743079584775,168.1775519031142,167.3003892733564
119.399;191.59429065743944,168.3488321799308,167.30168685121106
119.5;190.84468085106383,167.32936170212767,166.271914893617
119.6;190.45068906115418,166.89298018949182,166.020887166236
119.702;191.9967873206254,168.13750267723282,167.35232383808096
119.807;190.32398619499568,166.60483175150992,165.89042277825712
120.009;193.82969054317246,170.1677126163168,169.06059294524994
120.143;191.5725840783312,168.21200510855684,167.30757769263516
120.278;191.96864864864864,168.83437837837837,167.6836756756757
120.348;190.20742772736864,167.05359780544418,166.40725891538298
120.415;191.6201618193746,167.89744150448283,167.0194620599169
120.515;192.78659574468085,169.21063829787235,168.59468085106383
120.617;192.94478260869565,169.71173913043478,168.97652173913045
120.685;191.0252546689304,167.65237691001698,166.99575551782684
120.887;192.42306859987016,168.6072278727548,167.63211426098246
120.989;192.0199660152931,168.53525913338999,167.76486830926083
121.093;192.00259515570934,168.590830449827,167.89554498269896
121.161;191.19552364864865,167.72888513513513,166.70460304054055
121.229;192.33952483801295,169.0291576673866,167.5771058315335
121.297;191.23645215918714,168.22417442845045,167.0944115156647
121.397;191.0732430143946,168.15812870448772,167.14055884843353
121.5;191.39417475728155,168.2084142394822,166.89492988133765
121.601;190.5791489361702,167.18659574468086,166.18808510638297
121.702;191.54008620689655,168.33491379310345,167.30452586206897
121.77;191.2476595744681,168.01127659574468,167.1127659574468
121.872;189.94619027120103,166.91950064571674,166.0312096427034
121.942;193.00648088139988,169.75351047742492,168.50399654352992
122.079;190.623730964467,167.2901861252115,166.373730964467
122.257;191.6445117990907,168.28252868586273,167.54773760554232
122.359;192.9147880041365,169.7482936918304,168.81261633919337
122.461;192.5059574468085,169.08297872340427,168.12170212765957
122.562;192.3706131078224,169.33911205073997,168.58646934460887
122.663;192.9515812431843,169.6937840785169,168.65605234460196
122.775;189.8138500635324,166.90554849639983,165.71431596781025
122.876;190.51254089422028,167.3310796074155,166.0708833151581
122.986;191.40059599829715,168.19199659429543,167.35100042571307
123.154;191.87962762502707,169.2591470015155,168.1335786966876
123.258;190.28263169028983,167.23101332769198,165.89528242013964
123.359;191.01176470588234,167.79825708061003,166.48104575163399
123.459;190.60087145969499,167.25599128540304,166.40196078431373
123.56;189.69742398648648,166.5608108108108,165.56017736486487
123.662;191.81731807385015,168.54394299287412,167.36795508529474
123.762;190.6132154882155,167.62815656565655,166.8377525252525
123.832;193.45800865800865,170.2335497835498,169.2961038961039
123.932;191.34586148648648,168.19742398648648,167.3627533783784
124.104;193.34358086165838,170.00692790647327,169.01580428664212
124.211;190.35373009220453,166.99119865884325,166.4063285834032
124.311;191.3719512195122,168.31946864111498,167.13588850174216
124.415;189.3534355957134,166.06408909434757,164.85711283883168
124.515;191.9675394936161,168.4890716295174,167.4875568058862
124.616;190.5485847063794,167.41191381495565,166.50506970849176
124.716;190.0334484246871,166.66422097539922,165.63357790246008
124.783;189.656236512732,166.2419076391886,165.18687958567114
124.885;189.23750533959847,166.26420333190944,165.31119179837677
124.988;193.6358543417367,169.96595561301444,168.77440206851972
125.161;190.772813487882,167.31844046364594,166.57829293993677
125.261;189.02245508982037,165.82335329341316,164.69760479041915
125.335;191.704875962361,167.76154833190762,166.91638152266896
125.437;191.61306964746345,168.02880481513327,167.15068787618227
125.537;191.62209802235597,168.38950988822012,167.69862424763542
125.61;192.03538691110637,168.3896823704967,167.72798976764017
125.711;191.711987990564,168.33583529916362,167.58610336693116
125.812;191.32311977715878,167.7045211056353,166.7400899935719
125.913;191.6700128150363,168.17385732592908,167.2825715506194
126.116;191.5566098770757,167.73991805046367,167.10782833728703
126.218;191.4151670951157,167.62232219365896,167.15231362467867
126.318;192.2237807509711,168.18277945619334,167.3599482088908
126.388;191.8243301642178,167.79407951598964,166.98379429559205
126.488;190.64712199312714,167.2308848797251,166.94394329896906
126.59;194.47554165735983,170.47308465490283,169.2153227607773
126.69;191.29541088580575,167.47257203842048,166.66147278548559
126.793;190.83962465344422,167.10407336319045,166.2945190872254
126.893;190.574322883344,166.9490296438473,166.4461505651525
127.073;192.94935064935066,169.00497835497836,168.2651515151515
127.173;190.83644859813083,167.35832625318608,166.57115548003398
127.272;191.37869950313242,167.61892417368762,167.07841866493843
127.373;192.4728896449075,168.30150967467574,167.6247076334255
127.439;192.53847821374376,168.5174506828528,167.5319748536744
127.54;192.01746632996634,168.20391414141415,167.5010521885522
127.64;191.736531986532,167.8878367003367,166.8935185185185
127.741;190.89111062812432,167.63334057813518,167.0239078461204
127.842;192.10008499787506,168.41691457713557,167.5078623034424
127.943;191.2471958584987,167.5213546160483,166.81082830025883
128.146;191.83525950830006,168.24458919941165,167.7119142677033
128.248;194.2405639913232,169.94989154013015,169.2872017353579
128.35;191.4869981277304,168.13438735177866,167.4582899937591
128.452;192.73644415640527,169.3447828904731,168.27046878375458
128.553;191.47814149947203,168.00696937697992,166.98986272439282
128.653;193.166050858509,169.27363616605086,168.09237122364704
128.757;192.7832595403753,169.02171621336706,167.8787687117858
128.857;192.81979640459173,169.0688758934373,168.26619016677498
128.972;193.91101247093638,169.94736842105263,169.39019234834072
129.176;191.35896880415945,167.87976603119583,167.23331889081456
129.278;194.4165243381725,170.9365926558497,169.80486763450043
129.378;191.0941201809175,167.5341374111566,166.3917725608443
129.48;192.78635079330581,169.4788089545751,168.54466420343402
129.581;190.9064426961514,167.58834786306613,166.4716138634914
129.687;195.02697881828317,171.41872909698998,170.80401337792642
129.788;195.70457079152732,172.04147157190636,170.93088071348942
129.888;192.23830782312925,169.187712585034,168.2421343537415
129.99;193.08215962441315,169.5117370892019,168.47524541186513
130.198;191.5834602829162,168.46681175190423,167.65897714907507
130.332;192.34825234441604,169.25511508951408,168.01619778346122
130.434;191.02344086021506,167.92752688172044,167.05548387096775
130.538;191.81728500965045,168.58760454642933,167.61998713274716
130.672;189.63178462874512,166.6133304385584,165.41163699522363
130.773;191.80322234156822,168.58796992481203,167.712567132116
130.874;190.01164797239,166.7320966350302,165.8923641069888
131.008;191.2103545790733,167.69458342397215,166.39395257776812
131.151;192.14152410575429,168.7402799377916,167.91690735392135
131.353;189.95291820351486,167.11846387502712,166.19027988717727
131.454;193.5083885209713,170.1465783664459,169.16777041942606
131.556;192.81762384918895,169.6429197720298,168.75317843051295
131.658;192.18991228070175,169.01447368421051,168.27258771929826
131.759;193.3269784970073,170.14763910441144,169.08224340500996
131.86;191.9773519163763,168.84560104529618,168.0574912891986
131.962;192.65721819380357,169.57745550428479,168.6565589980224
132.069;191.02659802659804,167.8088803088803,166.78571428571428
132.175;191.1825744308231,167.9586252189142,166.96300350262698
132.377;188.84356944147228,166.07511234752835,165.1029317355018
132.485;196.73053233611967,173.50989881214255,172.7976242850858
132.586;188.9839017157382,166.46896843889007,165.80872696462615
132.659;191.9736958443855,168.6078691423519,167.9155614500442
132.76;191.15848806366049,168.3874889478338,167.3735632183908
132.862;189.62653406686417,166.5256030469742,165.59542953872196
132.964;192.8327810912304,169.580075104926,168.73823724320744
133.068;189.81795088907705,166.85118543607112,165.95533446232008
133.169;194.25237569060772,170.83403314917126,169.80287292817678
133.235;191.36905263157894,167.87263157894736,166.93705263157895
133.438;193.63880401571367,170.1754692274116,169.2479266695766
133.538;191.58505263157895,168.23747368421053,167.63705263157894
133.639;192.059736898857,168.6107397023938,167.74681906405004
133.74;192.7457051961824,169.25641569459174,168.33446447507953
133.844;193.33763996554694,169.69250645994833,168.95779500430663
133.945;194.08503836317135,170.74254049445867,169.9927536231884
134.046;191.46725740220444,168.28355305813702,167.4478063540091
134.114;191.29349470499244,168.26107629133347,167.17743678409337
134.181;194.9110015011795,171.01629852026593,170.6111945099721
134.286;191.54168438962145,168.06720544449172,167.19672479795832
134.489;192.34392324093815,168.71748400852877,168.03411513859274
134.59;191.759507346586,168.06395851339673,167.25669835782196
134.656;194.10924731182794,170.76408602150536,169.7520430107527
134.766;191.83592584700617,168.55976987001918,167.76582143618154
134.867;191.88940975921585,168.4103984658001,167.539740038355
134.935;193.79759346798454,170.10356682423722,169.1585732703051
135.037;192.62972508591065,169.28114261168386,168.3487972508591
135.139;192.38258402444347,169.05237887385422,168.25076385857705
135.255;191.6777801223887,168.16733488077654,167.47436167967925
135.435;190.41809132222463,166.80307292793768,166.1947630383034
135.535;194.01833297804305,170.2012364101471,169.49712214879557
135.64;194.83073971434663,171.29396717117885,170.64954167554893
135.703;192.18721755971595,168.40090380890896,167.446309446955
135.803;193.03227917121046,169.22726281352234,168.32933478735006
135.912;191.44442060085836,168.39141630901287,167.51309012875535
136.017;193.69146847043422,169.79358498799914,169.1695396028802
136.125;189.50073699726258,166.35396925668562,165.8031164455675
136.225;190.79005167958655,167.21317829457365,166.58527131782947
136.292;190.3094315245478,166.9416451335056,166.17334194659776
136.477;192.67125941872982,169.3724434876211,168.76986006458557
136.551;192.81348948167425,169.70743873346345,168.8019952288007
136.623;192.80242897419214,169.42615484710475,168.53632617653437
136.69;194.18259568099208,170.82039769082746,170.21081890100493
136.759;194.23516626820256,171.0119539230602,170.00586828950227
136.863;195.6318978576066,172.0792036355767,171.2508115126596
136.965;193.69709989258862,170.46079484425348,169.83071965628358
137.067;193.92910848549946,170.56799140708915,169.45499462943073
137.169;194.15674388395757,171.074042000433,170.1848885040052
137.271;191.81079337776822,168.59965598795958,167.5596645882606
137.505;192.7511244377811,169.88284429213965,168.8678517883915
137.572;193.3245233968804,170.09337088388216,169.08578856152513
137.674;190.8743040685225,168.2374732334047,167.07194860813703
137.74;191.05524263431542,167.78249566724438,166.60225303292896
137.843;192.6809737347854,169.18855434550503,168.39291052743968
137.946;193.48438177874186,170.30889370932755,169.31973969631235
138.048;191.48526900085398,168.4402220324509,167.5437660119556
138.151;191.41842276776015,168.16206821638062,167.02302845970019
138.28;189.89733759318423,166.8583599574015,165.9716719914803
138.454;191.695500218436,168.2193097422455,167.1264744429882
138.593;190.8795334040297,168.0928950159067,167.48229056203604
138.693;191.58763557483732,168.42689804772235,167.69088937093275
138.795;192.00853424365266,169.38020055472583,168.5720076808193
138.896;192.7443985207744,169.69240809223407,168.69480095714596
138.999;189.49894559257697,166.5560944749051,165.66132433572332
139.1;192.45402551693797,169.26814782226134,168.7982842058953
139.21;191.6429179072735,168.2065078689919,167.5925138239047
139.313;193.33893129770993,170.12257360959651,169.28484187568156
139.515;190.9503500954806,167.85486950986632,167.00615319329515
139.621;193.01528384279476,169.73318777292576,168.62270742358078
139.723;192.09386281588448,168.71947334890635,168.0966234869399
139.824;192.56354916067147,169.19707870067583,168.2108131676477
139.923;192.43732286897753,169.12099411379987,168.0377152823196
140.024;191.308791684712,168.2527067994803,167.69553919445647
140.125;193.28303917348256,170.12677572105036,169.50559621179508
140.226;193.35143420188308,169.9610247427195,169.3803372016641
140.328;191.76211926211926,168.86507936507937,167.71836121836122
140.429;193.27007616974973,170.5001088139282,169.65484221980412
140.636;191.36045531197303,168.34422428330524,167.59422428330524
140.772;189.84909762991956,166.84192215699065,165.54098717112416
140.873;191.06558773424192,167.88692504258944,167.1539608177172
140.972;193.55977312390925,169.94415357766144,168.858202443281
141.075;192.0909663865546,168.93298319327732,168.356512605042
141.179;191.52565217391304,168.16195652173914,167.35478260869564
141.28;189.86303664921465,166.77382198952878,165.76125654450263
141.381;189.5979057591623,166.52858638743456,165.59748691099477
141.483;191.2175704989154,168.00260303687637,166.9472885032538
141.583;190.65461425268026,167.25814589026697,166.42673954172798
141.805;189.14908306364617,165.79633225458468,165.3024811218986
141.908;192.97412318220702,169.40226689478186,168.62959794696323
141.975;191.2667954496673,167.88924661944623,167.11289976389784
142.041;192.53846153846155,168.8700711053652,168.07670760611938
142.142;192.16569704805,168.88450764921353,168.03619909502262
142.244;192.43607404218682,168.7557038312527,168.36310804993542
142.346;190.8688770053476,166.9779679144385,166.30673796791444
142.417;190.01346441547338,166.63368241077154,165.98119256251337
142.519;190.57541300150183,167.1167131516842,166.5623256811843
142.628;191.92397157010552,168.19814774930003,167.5332758992031
142.832;194.79905131522207,171.07007330746012,170.26670978870203
142.933;193.5074659164683,169.51265959748972,168.84743561999568
143.005;191.00539374325783,167.5631067961165,166.6623516720604
143.107;191.49498184924195,168.1411488362161,167.2850736707239
143.209;191.92815153494448,168.11952971913783,167.6718920095798
143.31;192.82963752665245,168.92366737739871,168.18507462686568
143.385;192.4688045375218,168.71596858638745,168.07395287958116
143.488;189.23407407407407,165.6474074074074,164.7415873015873
143.621;188.06555962907052,165.19538494716411,164.34418805262024
143.696;190.80346820809248,166.9484050524513,166.01156069364163
143.898;190.2333621434745,166.9131374243734,165.83643042350909
143.999;189.03087076857568,165.82754949968066,164.6112412177986
144.066;192.48499776085984,168.58755038065382,167.90349305866548
144.168;193.192118226601,169.35087326466638,168.72145096283026
144.27;192.35795821667026,168.52315313374973,167.80982123626964
144.371;191.8218465539662,168.35197225834418,167.25596012136975
144.472;191.78278957740312,168.24239106634553,167.488723450843
144.573;191.14465542991252,167.62748026456154,166.7151696180926
144.643;190.70213693850852,167.37832533798516,166.6731356301788
144.837;192.01687946331964,168.33261198874703,167.31659813893097
144.972;192.8432656625191,169.29338572364114,168.6777996070727
145.073;192.7070186735351,169.0631036703155,168.14981755741576
145.174;194.01272208817724,170.50318052204432,169.57753893397674
145.307;193.34537634408602,169.77483870967743,168.8232258064516
145.409;191.3031222896791,168.08499566348655,166.85472679965306
145.512;191.74620483215736,168.1503100277956,167.32927090014968
145.613;191.74877057943127,168.4090228779132,167.39747701518067
145.786;191.26972397304934,168.01499673983918,166.93675287980875
145.888;191.4613101547594,168.45834216663133,167.24973500106
146.021;192.19982736296936,168.80470435908504,167.80168321104878
146.089;190.24629394324438,166.98856416772554,166.1340533672173
146.19;190.64366075292082,167.25183903072264,166.40307226308957
146.292;189.83368824531516,166.87010221465076,165.85583475298125
146.393;190.73005605864597,167.4344545062527,166.40254420008625
146.527;191.0352564102564,167.8587606837607,166.51388888888889
146.628;191.91356152512998,168.50476603119583,167.04332755632583
146.747;191.36247877758913,168.18421052631578,167.36969439728352
146.947;191.8477787456446,168.801393728223,167.90918989547038
147.048;190.20680127523912,167.13708820403826,166.1615302869288
147.125;190.09117959617427,166.92327311370883,166.22359192348566
147.227;186.73293258909402,163.73443537999142,162.62408759124088
147.294;192.243592504846,168.68490200301528,167.60068920956277
147.394;190.88101430429128,168.07932379713915,166.7737321196359
147.5;190.32549104252104,167.27994819771206,166.35743578674726
147.6;191.60704960835508,168.26327241079198,167.0378590078329
147.67;192.48011301890892,169.6561617039774,168.69267550532493
147.771;192.70419474027386,169.44881547489675,168.62464681590959
147.95;191.09122426868905,167.98136511375947,166.85373781148428
148.052;190.1578947368421,167.17078410311493,166.33555316863587
148.12;191.10518157661647,167.88153232949512,166.683569530558
148.225;189.11887810140237,166.00107874865157,165.27335490830637
148.326;192.31805220443078,169.37639833296777,168.38144329896906
148.427;189.76095278604848,166.85686941726925,166.24372607401105
148.495;189.7671203743088,167.04636324968098,166.1937473415568
148.597;190.14123305640578,167.28858766943594,166.26410144293834
148.698;190.04867634500428,167.15072587532023,166.41887275832622
148.765;190.52699453551912,167.2367213114754,166.22142076502732
148.866;190.26685153583617,167.43792662116041,166.71309726962457
149.068;190.97749125874125,168.0443618881119,167.1083916083916
149.169;190.1774262505344,166.98418127404875,166.25267208208635
149.271;190.8876889848812,167.76306695464362,166.82483801295896
149.377;191.65764806135493,168.0038346825735,166.84639965913934
149.478;192.2865880297073,168.72324159021406,167.82131935342946
149.579;187.85202459190162,164.9688361246555,164.18677125291498
149.646;190.9484894588133,168.02369050206477,167.07237557052815
149.72;190.39402985074628,167.31620469083157,166.59317697228144
149.821;191.41640935156596,168.14777238641375,167.311424790472
149.923;190.01207115628972,167.02456586192292,166.44218551461245
150.133;191.89475973037617,168.23853011524244,167.62731028484453
150.238;191.02722245852829,167.54636324968098,166.99808592088473
150.372;190.61665221162187,167.63378143972247,166.6838681699913
150.473;191.85520457918167,168.0996396014416,167.47339410642357
150.573;192.17935128259487,168.6436294254823,168.05236379054483
150.673;189.32140547531796,165.66350506574693,165.46303082560897
150.741;192.9643470790378,169.11361683848799,168.73625429553263
150.81;188.1331189710611,165.03815648445874,164.38906752411575
150.877;188.06645230439443,165.06559485530548,164.53569131832796
150.965;192.8089185695821,169.19194312796208,168.3537268418785
151.168;192.30370691523953,168.876436158682,168.2495122479948
151.269;188.10597592433362,164.93572656921754,164.19797936371452
151.371;188.1457437661221,164.8018056749785,164.08576956147894
151.473;190.33427577207482,167.0184862983906,166.41104828186167
151.573;190.41235144312395,166.87882003395586,166.49766553480475
151.64;189.62743823146945,165.88188123103598,165.29952319029042
151.741;188.15197117422636,164.74374735057228,164.05871131835522
151.815;187.44856588311407,164.2119905111063,163.58141039465173
151.887;191.04394426580922,167.2780278670954,166.7502679528403
151.953;191.20878885316185,167.50868167202572,167.45380493033227
152.155;190.54636048526862,166.99826689774696,166.2781629116118
152.256;189.27985395189003,166.0912800687285,165.37091924398626
152.358;189.19960818458858,166.13648236830647,165.66695690030474
152.46;189.81891604675877,166.3585547290117,166.23783209351754
152.56;189.91308126901347,166.27705345501957,165.78292046936116
152.628;189.48908390410958,166.1896404109589,165.74678938356163
152.74;189.95869006849315,166.236301369863,165.8174229452055
152.809;188.2213608957795,164.93453919035315,164.43927648578813
152.877;192.56507304116866,169.1299247454626,168.72266489597166
152.945;189.74275125354262,166.61848702855897,165.99956398517548
153.159;188.9936305732484,165.91434219196134,165.4285086755985
153.264;187.35024619995718,164.2545493470349,163.85677585099552
153.365;190.45355902777777,166.90321180555554,166.322265625
153.466;190.12087673611111,166.58723958333334,166.478515625
153.567;189.85479393551142,166.2434336963485,165.68972880632074
153.633;189.61263020833334,166.27452256944446,165.95985243055554
153.739;189.00190677966103,165.78940677966102,165.13707627118643
153.84;187.60552438498058,164.6955114372033,164.01510574018127
153.907;190.16620380260628,167.0314035462508,166.28904080324716
153.984;189.323301805675,166.3787618228719,165.6377901977644
154.214;190.76751181779116,167.63021057155134,166.75118177911475
154.347;189.73896103896104,166.59761904761905,166.2822510822511
154.449;190.18008972441785,166.85088656270028,166.1956846827601
154.55;188.04377031419284,164.88537378114842,164.44593716143012
154.616;191.56529209621993,168.20081615120276,167.775558419244
154.717;189.0634272199527,166.17996129864545,165.91464201247044
154.784;189.49688239088368,166.26940442915503,165.73360567619866
154.852;191.18042018626815,168.0978990686593,167.16006064544075
154.919;189.46528960817716,166.5138415672913,165.67184838160136
155.019;189.453579175705,166.37375271149673,165.8882863340564
155.227;192.4410752688172,169.44559139784946,168.87290322580645
155.328;187.59260051325919,164.9702737382378,164.25085543199316
155.431;188.6449433304272,165.61682650392328,164.81843940714907
155.537;188.66935483870967,165.7519616390584,165.01852659110725
155.638;191.69239130434784,168.35934782608695,167.75565217391303
155.74;189.48700880395103,166.57225681769378,165.87159115310286
155.84;185.76423641069889,163.2471958584987,162.3841673856773
155.924;189.7685025817556,166.72999139414802,166.26226333907056
155.991;187.952688172043,165.21397849462366,164.65763440860215
156.067;188.40798274002157,165.5309600862999,164.95620280474648
156.136;187.8185544768069,165.17734627831715,164.5346278317152
156.207;188.4141935483871,165.50043010752688,165.03225806451613
156.433;191.78486742832507,168.81957318387583,168.23668894158223
156.535;187.32685400380308,164.67990703570675,164.30847242763573
