time;interpolated Pixel forehead
136.894;233.72922360022878,221.0290984374634,222.7831849740119
136.924;233.6345067699869,220.96969071380045,222.68483996898308
136.954;233.539789939745,220.91028299013752,222.58649496395427
136.984;233.4597741716272,220.85415998159436,222.49257386334037
137.014;233.475315307316,220.81938762132972,222.4274081414236
137.044;233.49085644300482,220.7846152610651,222.36224241950683
137.074;233.50639757869362,220.74984290080047,222.29707669759006
137.104;233.52193871438246,220.71507054053583,222.2319109756733
137.134;233.59298761040645,220.8091713083998,222.3234753055755
137.164;233.69617257820343,220.977882834654,222.50577808653082
137.194;233.79935754600044,221.14659436090818,222.68808086748615
137.224;233.84074562802405,221.20564874386645,222.7637483513001
137.254;233.71219227417083,220.96314598276092,222.54616876797536
137.284;233.5836389203176,220.72064322165537,222.32858918465064
137.314;233.4550855664644,220.47814046054984,222.1110096013259
137.344;233.39473847865108,220.41087438721948,222.06413129586662
137.374;233.3419698648422,220.36307905697527,222.03621979905907
137.404;233.28920125103335,220.31528372673102,222.00830830225152
137.434;233.23643263722448,220.2674883964868,221.98039680544397
137.464;233.1836640234156,220.2196930662426,221.9524853086364
137.494;233.17596221712446,220.2145937596417,221.90465241706036
137.524;233.20272326364105,220.24214435347398,221.8415855177202
137.554;233.2294843101576,220.26969494730625,221.77851861838005
137.584;233.25624535667416,220.29724554113852,221.71545171903986
137.614;233.29580627654641,220.34416974493126,221.689385589164
137.644;233.45056605661978,220.5654564383685,221.99632638446684
137.674;233.6053258366931,220.7867431318057,222.3032671797697
137.704;233.76008561676647,221.00802982524291,222.61020797507257
137.734;233.7662067872299,221.0070384584766,222.6238958190213
137.764;233.6732355512867,220.85786171824122,222.44208169540065
137.794;233.58026431534347,220.70868497800586,222.26026757177996
137.824;233.48729307940025,220.5595082377705,222.0784534481593
137.854;233.39432184345705,220.41033149753517,221.89663932453865
137.884;233.3042253824687,220.26751479062014,221.72260919482193
137.914;233.29749739517123,220.30913904999503,221.7743148883196
137.944;233.29076940787377,220.35076330936988,221.82602058181726
137.974;233.2840414205763,220.39238756874477,221.87772627531493
138.004;233.27731343327886,220.43401182811965,221.9294319688126
138.034;233.28572310322159,220.44928398887131,221.95093504530146
138.064;233.30570862870096,220.44440454479343,221.94934200290126
138.094;233.32569415418033,220.43952510071557,221.94774896050106
138.124;233.3456796796597,220.43464565663768,221.94615591810086
138.154;233.37208836049314,220.43812699421918,221.9555565991355
138.184;233.48842121628357,220.5586592750314,222.11886940825755
138.214;233.604754072074,220.67919155584366,222.28218221737964
138.244;233.7210869278644,220.7997238366559,222.44549502650173
138.274;233.83741978365484,220.92025611746814,222.60880783562382
138.304;233.79542831083796,220.83825903983646,222.57518078963346
138.334;233.6323652926155,220.60138657045357,222.3909526779689
138.364;233.46930227439307,220.36451410107068,222.20672456630433
138.394;233.3311740024568,220.1809487230509,222.05439628387427
138.424;233.29278471566542,220.21061171048356,222.02966731838225
138.454;233.25439542887403,220.24027469791622,222.0049383528902
138.484;233.21600614208265,220.26993768534888,221.98020938739816
138.514;233.30394362942536,220.3575404183236,222.06574696299705
138.544;233.4171464715949,220.45673110040673,222.17333784681415
138.574;233.53034931376442,220.55592178248983,222.28092873063122
138.604;233.5830532948815,220.62311001061715,222.31648735789008
138.634;233.51475955389364,220.62629333083282,222.20798147203257
138.664;233.44646581290579,220.62947665104852,222.09947558617503
138.694;233.37817207191793,220.63265997126422,221.9909697003175
138.724;233.30987833093008,220.63584329147992,221.88246381445998
138.754;233.38350794431395,220.66074779882095,222.0119427500785
138.784;233.50874605019663,220.69355091966213,222.22796162077927
138.814;233.6339841560793,220.7263540405033,222.44398049148
138.844;233.75922226196195,220.7591571613445,222.65999936218074
138.874;233.82254459042065,220.75527760374558,222.76265233379303
138.904;233.74139677155665,220.66580512978646,222.60078487419892
138.934;233.66024895269265,220.57633265582731,222.43891741460482
138.964;233.57910113382866,220.4868601818682,222.2770499550107
138.994;233.40547433055005,220.2997419550525,222.01083745421514
139.024;233.2286585967744,220.10925663331074,221.74102684855055
139.054;233.17493681233927,220.08125559727435,221.6779946092123
139.084;233.19247994594338,220.1473244108569,221.73467616090514
139.114;233.21002307954748,220.21339322443944,221.79135771259797
139.144;233.22680445249398,220.27269960628672,221.84314760279292
139.174;233.23863438116598,220.28805018185483,221.8631416932518
139.204;233.250464309838,220.30340075742293,221.88313578371069
139.234;233.26229423851004,220.31875133299104,221.90312987416957
139.264;233.27412416718204,220.33410190855915,221.92312396462845
139.294;233.28595409585407,220.34945248412726,221.94311805508733
139.324;233.30970316405833,220.39440367654714,221.96465697968802
139.354;233.34537137179487,220.4689554858188,221.9877407384305
139.384;233.38103957953143,220.5435072950905,222.01082449717296
139.414;233.3923317832166,220.58572331022697,222.0000978581232
139.444;233.2817439666449,220.46626035468742,221.82031923011237
139.474;233.17115615007322,220.34679739914787,221.64054060210157
139.504;233.06056833350152,220.22733444360833,221.46076197409076
139.534;232.94998051692986,220.10787148806878,221.28098334607992
139.564;233.0525736085283,220.26048846348252,221.43642547672817
139.594;233.26175715421178,220.54914540437287,221.75947798670597
139.624;233.47094069989527,220.83780234526324,222.08253049668377
139.654;233.60388144228978,221.01044055843406,222.2829216650582
139.684;233.52715447563946,220.86402727037608,222.1459941440233
139.714;233.45042750898918,220.71761398231808,222.0090666229884
139.744;233.3737005423389,220.5712006942601,221.8721391019535
139.774;233.29697357568858,220.42478740620214,221.73521158091862
139.804;233.37446059184055,220.50113868684517,221.87605269170194
139.834;233.48279040455293,220.62204288122842,222.07244752884887
139.864;233.59112021726534,220.74294707561165,222.26884236599582
139.894;233.69945002997773,220.8638512699949,222.46523720314278
139.924;233.71792966822886,220.8572563396245,222.48716353562773
139.954;233.52675889940363,220.55316345149566,222.10199669056794
139.984;233.33558813057843,220.24907056336681,221.71682984550816
140.014;233.14441736175323,219.94497767523796,221.33166300044837
140.044;233.09229056656775,219.86733213821518,221.231606768862
140.074;233.12066291401584,219.92078769920118,221.29661457665497
140.104;233.14903526146392,219.9742432601872,221.36162238444794
140.134;233.17740760891198,220.0276988211732,221.42663019224094
140.164;233.20577995636006,220.08115438215918,221.4916380000339
140.194;233.2405006588991,220.14217584487753,221.56519026230094
140.224;233.36409833271173,220.30911993184844,221.75836488720526
140.254;233.48769600652437,220.47606401881933,221.95153951210958
140.284;233.61129368033698,220.64300810579024,222.1447141370139
140.314;233.73489135414962,220.80995219276113,222.33788876191818
140.344;233.7336244278552,220.80547283200994,222.29921209717895
140.374;233.64911443482276,220.68671117277734,222.1059679060107
140.404;233.5886735388436,220.61075439322408,221.97712771117708
140.434;233.59442265976097,220.65251103278902,222.02539850626366
140.464;233.60017178067835,220.69426767235396,222.07366930135024
140.494;233.6059209015957,220.73602431191887,222.12194009643682
140.524;233.60578543849377,220.7428328220087,222.11373922584545
140.554;233.60447305858796,220.7426517062035,222.0942440221185
140.584;233.60316067868214,220.7424705903983,222.07474881839153
140.614;233.6022881976748,220.74332882217018,222.06390728187725
140.644;233.60262543863823,220.74704525977893,222.0768633301979
140.674;233.60296267960166,220.75076169738765,222.08981937851854
140.704;233.6032999205651,220.7544781349964,222.1027754268392
140.734;233.60363716152852,220.75819457260513,222.11573147515983
140.764;233.60397440249199,220.76191101021388,222.12868752348047
140.794;233.64454320555203,220.7965261469042,222.23053910143153
140.824;233.71193305000983,220.8517404163156,222.39165436580288
140.854;233.77932289446767,220.90695468572702,222.55276963017423
140.884;233.84671273892548,220.96216895513842,222.71388489454554
140.914;233.90231503798427,221.00880866021893,222.85039447066646
140.944;233.88129829194952,220.9997136971487,222.8269670731594
140.974;233.86028154591477,220.99061873407848,222.80353967565236
141.004;233.83926479988,220.98152377100826,222.7801122781453
141.034;233.81824805384525,220.97242880793806,222.75668488063826
141.064;233.86732419065103,221.0081146818394,222.777049957663
141.094;233.9569804175224,221.06972630346112,222.82276857257452
141.124;234.04663664439374,221.13133792508287,222.86848718748607
141.154;234.12551497289763,221.18896237076254,222.90702036673014
141.184;234.05350272425696,221.19076635325325,222.8449574466295
141.214;233.98149047561628,221.19257033574397,222.7828945265289
141.244;233.9094782269756,221.1943743182347,222.72083160642828
141.274;233.83746597833493,221.19617830072542,222.65876868632768
141.304;233.81166327613457,221.19615579317343,222.6765555520409
141.334;233.83207012037448,221.1943067955787,222.77419220356794
141.364;233.8524769646144,221.192457797984,222.87182885509498
141.394;233.8728838088543,221.1906088003893,222.96946550662202
141.424;233.89207064917005,221.1917181875895,223.063165540366
141.454;233.875877375685,221.27862073384256,223.04270365840048
141.484;233.85968410219996,221.36552328009563,223.022241776435
141.514;233.84349082871492,221.4524258263487,223.0017798944695
141.544;233.82729755522985,221.53932837260177,222.98131801250403
141.574;233.78360315713792,221.51679054418318,222.89668424828747
141.604;233.71584527501497,221.39849238792684,222.75590008710125
141.634;233.64808739289202,221.28019423167052,222.615115925915
141.664;233.58032951076908,221.1618960754142,222.47433176472876
141.694;233.529914053145,221.05840297025355,222.36312328925814
141.724;233.63558041601092,221.08815532495393,222.5180959852278
141.754;233.7412467788768,221.11790767965434,222.6730686811975
141.784;233.84691314174273,221.14766003435471,222.82804137716718
141.814;233.87476835816693,221.14068853432687,222.8773879587262
141.844;233.78590685492858,221.07863125220658,222.7682953686692
141.874;233.69704535169024,221.0165739700863,222.65920277861218
141.904;233.6115618878035,220.95850535361203,222.554233819147
141.934;233.62404156511397,221.01610804087096,222.56885014684408
141.964;233.63652124242444,221.0737107281299,222.58346647454118
141.994;233.64900091973493,221.13131341538883,222.59808280223828
142.024;233.6614805970454,221.18891610264777,222.6126991299354
142.054;233.68900995749843,221.21847390411895,222.63543663892054
142.084;233.73911384266532,221.2059643769085,222.6703559198377
142.114;233.7892177278322,221.19345484969804,222.70527520075487
142.144;233.8302286528691,221.1751171047133,222.7296317795324
142.174;233.60754373413684,220.98776104427387,222.44766999626103
142.204;233.38485881540458,220.80040498383443,222.16570821298964
142.234;233.1621738966723,220.613048923395,221.88374642971826
142.264;233.17788710747456,220.6601165597818,221.97618701164677
142.294;233.2957709452202,220.80765149480845,222.22908575008952
142.324;233.4136547829658,220.9551864298351,222.48198448853225
142.354;233.5373341921249,221.0828983893307,222.6689467714495
142.384;233.67453660124875,221.1643567392539,222.70205732480727
142.414;233.8117390103726,221.2458150891771,222.73516787816504
142.444;233.94894141949646,221.3272734391003,222.7682784315228
142.474;233.84098522080313,221.14656584655523,222.62226018566273
142.504;233.70578917679677,220.93672870484704,222.45633873988953
142.534;233.5705931327904,220.72689156313882,222.29041729411634
142.564;233.43539708878404,220.51705442143063,222.12449584834317
142.594;233.30020104477768,220.3072172797224,221.95857440256998
142.624;233.20820453716024,220.1999122017744,221.84763159613863
142.654;233.21700694778355,220.33184860593357,221.86497228150478
142.684;233.22580935840688,220.46378501009272,221.88231296687096
142.714;233.23461176903018,220.59572141425187,221.89965365223713
142.744;233.28987419138443,220.65456955776614,222.01800315811826
142.774;233.35029883726435,220.70529678343098,222.14757586627883
142.804;233.41072348314427,220.75602400909582,222.2771485744394
142.834;233.43137567803504,220.76705689040773,222.3230498624864
142.864;233.4172269783103,220.74335722041081,222.29573865793404
142.894;233.40307827858558,220.7196575504139,222.26842745338166
142.924;233.38892957886085,220.69595788041698,222.2411162488293
142.954;233.37405310496163,220.6761865111596,222.2113621740789
142.984;233.3544460989282,220.6819490967093,222.1657294430412
143.014;233.33483909289475,220.687711682259,222.12009671200352
143.044;233.31523208686133,220.69347426780868,222.07446398096582
143.074;233.1768578959017,220.4491814841776,221.7602857823284
143.104;233.00233717039933,220.12878489253492,221.36437635442152
143.134;232.82781644489694,219.80838830089226,220.96846692651462
143.164;232.73693902200662,219.63558682158327,220.75376512431902
143.194;232.79053639453713,219.71772235448697,220.85205831198832
143.224;232.84413376706763,219.79985788739063,220.95035149965761
143.254;232.89773113959814,219.88199342029432,221.0486446873269
143.284;232.92623991319596,219.95024566925917,221.13910755076924
143.314;232.938022954172,220.00924239559816,221.22435019806028
143.344;232.94980599514807,220.06823912193715,221.3095928453513
143.374;232.9615890361241,220.12723584827611,221.3948354926423
143.404;232.97337207710015,220.1862325746151,221.4800781399333
143.434;232.9851551180762,220.2452293009541,221.56532078722432
143.464;233.0664981168485,220.22484515911916,221.63911912544438
143.494;233.15023973485515,220.20172374596788,221.71252283231715
143.524;233.23398135286178,220.1786023328166,221.78592653918994
143.554;233.2034049736271,220.15451635474062,221.74538330148204
143.584;233.10664449072638,220.12987194433978,221.63887078006948
143.614;233.00988400782566,220.10522753393894,221.53235825865696
143.644;232.96016030909664,220.11006697603705,221.49339513874915
143.674;233.03978776683974,220.19598701250723,221.64019287297936
143.704;233.11941522458284,220.28190704897744,221.78699060720953
143.734;233.19904268232594,220.36782708544763,221.93378834143974
143.764;233.27867014006904,220.45374712191784,222.0805860756699
143.794;233.2741940089049,220.41394095116735,222.00584198656117
143.824;233.2668177539854,220.36979939396096,221.9234585242338
143.854;233.25944149906587,220.32565783675457,221.84107506190648
143.884;233.25206524414634,220.28151627954819,221.75869159957912
143.914;233.2446889892268,220.23737472234183,221.67630813725177
143.944;233.22737974718683,220.19697322573484,221.6105074860362
143.974;233.19291352739333,220.16303183379958,221.57334987219548
144.004;233.15844730759983,220.12909044186432,221.5361922583548
144.034;233.12398108780633,220.09514904992906,221.49903464451407
144.064;233.08951486801283,220.06120765799378,221.46187703067335
144.094;233.07401477533634,220.10412449069352,221.48244122215357
144.124;233.06062203011726,220.15558112613047,221.50941894755832
144.154;233.0472292848982,220.20703776156742,221.53639667296306
144.184;233.03383653967916,220.25849439700437,221.56337439836784
144.214;233.0204437944601,220.30995103244132,221.5903521237726
144.244;232.97129188171107,220.28351516035428,221.54921805883995
144.274;232.86037413413752,220.12253768436221,221.3904363560518
144.304;232.74945638656396,219.96156020837012,221.23165465326366
144.334;232.63853863899044,219.80058273237805,221.07287295047553
144.364;232.5276208914169,219.63960525638598,220.9140912476874
144.394;232.4100789018718,219.44870007382494,220.71698191642923
144.424;232.29151779817724,219.25319062871483,220.51397602694493
144.454;232.1729566944827,219.05768118360473,220.3109701374606
144.484;232.05439559078815,218.86217173849462,220.1079642479763
144.514;231.97683366776081,218.71966795450317,219.97930504254236
144.544;231.9607705157343,218.6566726621897,219.96216586318397
144.574;231.94470736370778,218.5936773698762,219.94502668382557
144.604;231.92864421168127,218.53068207756272,219.92788750446718
144.634;231.91258105965477,218.4676867852492,219.91074832510878
144.664;231.953769318642,218.524662109859,219.97532164873476
144.694;232.00640785983197,218.60563155785346,220.05623747295763
144.724;232.05904640102196,218.6866010058479,220.13715329718048
144.754;232.11168494221192,218.76757045384235,220.21806912140335
144.784;232.16432348340192,218.8485399018368,220.2989849456262
144.814;232.21088464420447,218.92175572408988,220.36760171399524
144.844;232.23313628345736,218.9639570433775,220.38702225894906
144.874;232.25538792271024,219.00615836266513,220.4064428039029
144.904;232.2776395619631,219.04835968195275,220.42586334885675
144.934;232.29989120121598,219.09056100124036,220.44528389381057
144.964;232.32214284046887,219.132762320528,220.46470443876441
144.994;232.4362993900641,219.28819970886028,220.63580783498938
145.024;232.65549012290774,219.57304974752935,220.98026306123847
145.054;232.87468085575136,219.8578997861984,221.32471828748757
145.084;233.093871588595,220.14274982486748,221.66917351373667
145.114;233.31306232143862,220.42759986353653,222.01362873998576
145.144;233.53225305428228,220.7124499022056,222.35808396623486
145.174;233.5775809912975,220.80386771643663,222.44945433494973
145.204;233.60359083988737,220.87379306128565,222.51270416393857
145.234;233.6296006884772,220.94371840613468,222.57595399292742
145.264;233.65561053706708,221.0136437509837,222.63920382191625
145.294;233.64634028995795,221.0009890304188,222.64775219171557
145.324;233.63315003221558,220.9791587470301,222.6502226216049
145.354;233.61995977447322,220.9573284636414,222.65269305149428
145.384;233.6152918827423,220.92602994483138,222.6320765344673
145.414;233.61914635702283,220.8852631906,222.58837307052403
145.444;233.62300083130336,220.84449643636862,222.54466960658075
145.474;233.62685530558386,220.80372968213723,222.50096614263745
145.504;233.632296128586,220.76642686357835,222.462268131205
145.534;233.68374106451478,220.82957817952183,222.56872824258627
145.564;233.73518600044358,220.89272949546535,222.67518835396754
145.594;233.78663093637235,220.95588081140883,222.7816484653488
145.624;233.83807587230115,221.01903212735232,222.88810857673008
145.654;233.8472916015819,221.04942815594617,222.90755017128623
145.684;233.81955677504564,221.0511633081091,222.8508505636204
145.714;233.79182194850935,221.05289846027202,222.79415095595456
145.744;233.7640871219731,221.05463361243494,222.73745134828874
145.774;233.73452930067515,221.05998051273798,222.69241576183455
145.804;233.6931220134263,221.08880377595173,222.72319631325593
145.834;233.6517147261774,221.11762703916548,222.75397686467733
145.864;233.61030743892854,221.14645030237924,222.7847574160987
145.894;233.56890015167966,221.175273565593,222.8155379675201
145.924;233.5274928644308,221.20409682880674,222.84631851894147
145.954;233.52786978489914,221.2379691614076,222.86772825625428
145.984;233.5700309130847,221.27689056339548,222.8797671794585
146.014;233.61219204127028,221.3158119653834,222.89180610266274
146.044;233.65435316945585,221.3547333673713,222.90384502586696
146.074;233.69651429764141,221.39365476935922,222.91588394907117
146.104;233.66189796547383,221.3120022225363,222.86911372021365
146.134;233.62728163330624,221.23034967571343,222.8223434913561
146.164;233.59266530113868,221.14869712889055,222.77557326249854
146.194;233.63866914084582,221.1745995850209,222.80098171105735
146.224;233.7249830664903,221.25427954262787,222.86247949832435
146.254;233.8112969921348,221.33395950023487,222.92397728559132
146.284;233.8976109177793,221.41363945784184,222.9854750728583
146.314;233.9839248434238,221.49331941544884,223.04697286012527
146.344;233.92280434359034,221.44800293044892,222.93094472968656
146.374;233.86168384375688,221.40268644544898,222.81491659924785
146.404;233.80056334392341,221.35736996044906,222.69888846880914
146.434;233.73944284408998,221.31205347544915,222.58286033837044
146.464;233.72039037578733,221.3001058376073,222.57749944432538
146.494;233.75634994871734,221.33179438451066,222.7168572440259
146.524;233.79230952164735,221.36348293141398,222.8562150437264
146.554;233.82826909457734,221.39517147831734,222.99557284342688
146.584;233.86422866750735,221.4268600252207,223.13493064312738
146.614;233.8518162667696,221.4593933924588,223.10280197544415
146.644;233.8394038660318,221.4919267596969,223.0706733077609
146.674;233.82699146529404,221.52446012693503,223.03854464007767
146.704;233.81457906455628,221.55699349417313,223.00641597239442
146.734;233.80898726277337,221.50989634814613,222.9550531311766
146.764;233.80936348507592,221.39312250301217,222.88686038811608
146.794;233.8097397073785,221.2763486578782,222.8186676450555
146.824;233.81011592968107,221.15957481274424,222.75047490199495
146.854;233.8105461516351,221.04784193309374,222.68589786552025
146.884;233.81254236348124,221.08229705246413,222.72617632003536
146.914;233.81453857532742,221.1167521718345,222.76645477455048
146.944;233.81653478717357,221.15120729120486,222.8067332290656
146.974;233.8185309990197,221.18566241057525,222.8470116835807
147.004;233.82052721086586,221.2201175299456,222.8872901380958
147.034;233.822523422712,221.254572649316,222.92756859261092
147.064;233.8245196345582,221.28902776868637,222.967847047126
147.094;233.82152891376657,221.30813712498403,223.00106480798385
147.124;233.80215255716513,221.27682468832845,223.01108314682497
147.154;233.7827762005637,221.24551225167284,223.02110148566607
147.184;233.76339984396228,221.21419981501725,223.0311198245072
147.214;233.74402348736083,221.18288737836167,223.04113816334828
147.244;233.69194938884198,221.12344898456178,222.96983554210016
147.274;233.60717754840567,221.0358846336176,222.81721196076282
147.304;233.5224057079694,220.9483202826734,222.66458837942545
147.334;233.4376338675331,220.8607559317292,222.51196479808812
147.364;233.3528620270968,220.773191580785,222.35934121675075
147.394;233.26809018666052,220.6856272298408,222.2067176354134
147.424;233.3013075646049,220.74608723666216,222.2756731930461
147.454;233.35812278622547,220.83615211503664,222.38894457847275
147.484;233.41493800784605,220.92621699341112,222.50221596389943
147.514;233.4717532294666,221.0162818717856,222.6154873493261
147.544;233.4935019239202,221.04843835570745,222.63657480618258
147.574;233.46265082762343,220.9937322479504,222.51938637018378
147.604;233.4317997313267,220.93902614019333,222.402197934185
147.634;233.40094863502992,220.88432003243628,222.2850094981862
147.664;233.37009753873315,220.8296139246792,222.16782106218741
147.694;233.37942816429634,220.8296294681281,222.2059604334238
147.724;233.39162891284954,220.83355370094884,222.25519464803412
147.754;233.4221130492326,220.92884661234913,222.36440460696952
147.784;233.46318230488555,221.07703717976912,222.508337365251
147.814;233.5042515605385,221.22522774718914,222.6522701235325
147.844;233.53279954282155,221.3071360625819,222.75646778995576
147.874;233.52691402333738,221.2067681848997,222.7513939537689
147.904;233.52102850385322,221.10640030721748,222.7463201175821
147.934;233.51514298436908,221.00603242953528,222.74124628139526
147.964;233.50474108331582,220.94728491255083,222.72566859319645
147.994;233.49088547870974,220.92036473021756,222.70205854757674
148.024;233.47702987410366,220.89344454788431,222.678448501957
148.054;233.46317426949759,220.86652436555104,222.6548384563373
148.084;233.45241736239086,220.84161556860832,222.63183967233732
148.114;233.4695487327781,220.83480924018045,222.61434224291494
148.144;233.48668010316533,220.82800291175258,222.59684481349257
148.174;233.50381147355256,220.8211965833247,222.57934738407022
148.204;233.52094284393982,220.81439025489684,222.56184995464784
148.234;233.4956213862683,220.81755784715867,222.50458525744497
148.264;233.44199804322434,220.82737471988034,222.42080904838846
148.294;233.3883747001804,220.83719159260198,222.33703283933195
148.324;233.34989773542813,220.83323866678143,222.27786515157726
148.354;233.3611874422058,220.78404211717933,222.29955403381416
148.384;233.37247714898342,220.73484556757722,222.32124291605106
148.414;233.38376685576105,220.68564901797515,222.34293179828796
148.444;233.3950565625387,220.63645246837305,222.36462068052487
148.474;233.37572317115152,220.6424050798944,222.3117932131155
148.504;233.34706970640985,220.66514221871418,222.23628685668336
148.534;233.31841624166816,220.68787935753394,222.1607805002512
148.564;233.2897627769265,220.71061649635374,222.08527414381905
148.594;233.3140345020912,220.7243683158389,222.05805196378407
148.624;233.34418680391218,220.73712176650912,222.0361946922377
148.654;233.37433910573318,220.74987521717932,222.01433742069128
148.684;233.40449140755416,220.76262866784953,221.9924801491449
148.714;233.43464370937517,220.77538211851973,221.9706228775985
148.744;233.444677141332,220.8050691142569,221.99538086913398
148.774;233.40776654360576,220.87426771515027,222.12890780786051
148.804;233.37085594587953,220.94346631604364,222.26243474658702
148.834;233.3339453481533,221.012664916937,222.39596168531355
148.864;233.4042304854156,220.88019625493018,222.392118218664
148.894;233.48217246089138,220.73332278843048,222.37846258020184
148.924;233.56011443636714,220.5864493219308,222.3648069417397
148.954;233.5733515417751,220.61282319930928,222.40142343639883
148.984;233.5434520671379,220.7546953059399,222.47155468647216
149.014;233.5135525925007,220.89656741257053,222.54168593654552
149.044;233.46676678670363,220.98327819692545,222.56986627678765
149.074;233.3355493251071,220.79418236990182,222.38829206787375
149.104;233.2043318635106,220.60508654287818,222.20671785895988
149.134;233.07311440191407,220.41599071585458,222.025143650046
149.164;233.09595512380238,220.4353377470786,222.06102378449285
149.194;233.22150130134727,220.59364668380107,222.24187348118016
149.224;233.34704747889214,220.75195562052355,222.4227231778675
149.254;233.47259365643703,220.91026455724602,222.60357287455483
149.284;233.58203786867242,221.04365014523938,222.75654510265358
149.314;233.586819306396,221.0150339664934,222.72831378492657
149.344;233.5916007441196,220.98641778774746,222.70008246719956
149.374;233.59638218184318,220.95780160900148,222.6718511494726
149.404;233.6011636195668,220.92918543025553,222.64361983174558
149.434;233.5699541167239,220.85979426077742,222.57338148599018
149.464;233.52074914359773,220.77001559593324,222.48213962622057
149.494;233.4715441704716,220.68023693108907,222.39089776645096
149.524;233.42233919734542,220.59045826624487,222.29965590668138
149.554;232.97956389089308,220.62980608847053,222.44904923293683
149.584;231.24362891779745,221.09342665392558,223.3891010275604
149.614;229.50769394470183,221.55704721938065,224.32915282218397
149.644;227.77175897160618,222.0206677848357,225.26920461680757
149.674;226.03582399851055,222.48428835029074,226.20925641143114
149.704;225.6589446847485,222.58913577291202,226.41845555716947
149.734;225.69569100643577,222.58479136945343,226.40522128802968
149.764;225.732437328123,222.58044696599487,226.3919870188899
149.794;225.7691836498103,222.57610256253628,226.37875274975013
149.824;225.79876576687144,222.57609768273426,226.37079236821506
149.854;225.80864632121077,222.58802649298784,226.37733517759293
149.884;225.81852687555008,222.5999553032414,226.3838779869708
149.914;225.82840742988938,222.61188411349494,226.39042079634865
149.944;225.80720798987312,222.56206946840533,226.3875682541509
149.974;225.76224149534963,222.46503923981803,226.37753103133653
150.004;225.71727500082613,222.36800901123073,226.36749380852217
150.034;225.67230850630264,222.2709787826434,226.35745658570778
150.064;225.6280457952147,222.17489119402202,226.3371554339883
150.094;225.59011713504688,222.0872873650941,226.22447892212264
150.124;225.55218847487907,221.9996835361662,226.11180241025698
150.154;225.51425981471124,221.91207970723826,225.99912589839133
150.184;225.47633115454343,221.82447587831035,225.88644938652567
150.214;226.10620523504573,221.7386654716336,225.55216907161366
150.244;227.12270195488335,221.6538933620496,225.08959181809593
150.274;228.139198674721,221.56912125246558,224.62701456457816
150.304;229.15569539455862,221.4843491428816,224.1644373110604
150.334;230.17219211439627,221.3995770332976,223.70186005754263
150.364;231.1886888342339,221.31480492371358,223.2392828040249
150.394;232.20518555407153,221.2300328141296,222.77670555050713
150.424;232.16930438774077,221.14638241357144,222.30582377736567
150.454;232.0164923451691,221.0628566473495,221.83401927982158
150.484;231.86368030259743,220.97933088112754,221.36221478227748
150.514;231.71086826002576,220.89580511490558,220.89041028473338
150.544;231.6794912690395,220.91513905982845,220.665983906386
150.574;231.83026685543138,221.08876257146855,220.81262470683373
150.604;231.98104244182323,221.26238608310865,220.95926550728146
150.634;231.9569749862673,221.2251147557115,220.90512327299302
150.664;231.92041874200083,221.17277951124026,220.8366393933663
150.694;231.88386249773436,221.120444266769,220.7681555137396
150.724;231.84730625346788,221.06810902229776,220.6996716341129
150.754;231.8107500092014,221.01577377782652,220.63118775448618
150.784;231.80467436831321,221.03449964602143,220.64095313056472
150.814;231.8062188782696,221.07099079238287,220.6702808205696
150.844;231.80776338822594,221.10748193874434,220.69960851057445
150.874;231.8093078981823,221.14397308510578,220.7289362005793
150.904;231.8122498804249,221.16635102555372,220.7664959140488
150.934;231.8184526313353,221.1557981522035,220.82326368226902
150.964;231.82465538224568,221.14524527885325,220.88003145048927
150.994;231.8915376447309,221.14842101676052,220.75794120129393
151.024;231.96516207516888,221.15312215591862,220.61597783905245
151.054;232.03878650560685,221.15782329507672,220.47401447681094
151.084;232.07573727805072,221.14334792073416,220.52459360862915
151.114;232.0805985997498,221.11209309707854,220.7436474227496
151.144;232.0854599214489,221.08083827342293,220.9627012368701
151.174;232.09032124314797,221.0495834497673,221.18175505099055
151.204;232.05883932380186,221.10744323999222,221.11823377610145
151.234;232.02610418924735,221.16837594793716,221.04496853262583
151.264;231.9933690546928,221.2293086558821,220.9717032891502
151.294;231.96063392013826,221.29024136382702,220.8984380456746
151.324;232.01323857143737,221.39037532748728,220.95563324000074
151.354;232.1405155353584,221.52481038989842,221.12698131740342
151.384;232.2677924992794,221.65924545230956,221.29832939480613
151.414;232.39506946320043,221.79368051472068,221.46967747220882
151.444;232.37588564727912,221.75608756228752,221.42228441078353
151.474;232.3200866363972,221.6754876061433,221.32020606465127
151.504;232.2642876255153,221.59488764999907,221.21812771851904
151.534;232.20848861463335,221.51428769385484,221.11604937238678
151.564;232.15268960375144,221.4336877377106,221.01397102625452
151.594;232.1240772310834,221.38390861309531,220.94008061403545
151.624;232.20421141127068,221.45741281459573,220.97894193746907
151.654;232.28434559145796,221.53091701609614,221.01780326090272
151.684;232.36447977164525,221.60442121759655,221.05666458433637
151.714;232.41318119109349,221.6883313405863,221.1470106591409
151.744;232.44841142736783,221.77670114421431,221.25942162739008
151.774;232.48364166364217,221.86507094784236,221.37183259563926
151.804;232.51887189991652,221.95344075147037,221.48424356388844
151.834;232.60365868001065,222.0107540279895,221.5791662588779
151.864;233.38223707358142,221.63327592498385,221.4292531282314
151.894;234.1608154671522,221.2557978219782,221.27933999758488
