time;Pixel leftCheek
176.627;212.96604296604298,188.54100254100254,190.06098406098405
176.734;211.56983499883802,188.93028119916337,190.25517081106204
176.841;211.53628196268141,188.85648468094908,190.4052061736927
176.942;211.82929642445214,189.318339100346,191.09504036908882
177.111;212.067188219052,189.35757017947537,192.80349746893697
177.312;211.42390310786107,189.27010968921388,190.36334552102377
177.478;211.33631977946243,189.17895704112107,190.3749138525155
177.654;210.2026777469991,189.36888273314867,196.40581717451525
177.901;211.74409995372514,189.270708005553,191.21147616844053
178.069;202.40838183934807,192.59022118742723,197.33527357392316
178.204;202.2408911580413,192.46832211650036,197.2970526804363
178.314;202.3405579893936,192.10606409960803,197.21051418030896
178.481;213.57192737430168,189.2846834264432,194.31959962756054
178.582;213.40456238361267,188.53514897579143,192.55889199255122
178.749;201.38874680306904,191.2862125087189,196.14880260404558
178.854;201.06888580674988,191.12690707350902,196.13754045307442
178.996;201.71329639889197,191.81048014773776,196.43397968605726
179.164;201.68318181818182,191.67090909090908,196.72522727272727
179.271;201.5002318034307,191.87343532684284,196.3769123783032
179.404;201.4576505885068,191.73505654281098,196.53034848834525
179.509;213.57803065490015,189.43660009289363,194.80167208546214
179.644;207.02246410375173,190.42959703566467,196.78485409911997
179.779;213.5950605778192,188.94501397949674,191.1407269338304
179.88;211.92567409144198,189.1303634232122,191.21172332942555
179.953;213.47562119081107,189.09095171120487,191.09517112048758
180.12;214.22175141242937,189.54708097928437,191.79025423728814
