time;Pixel forehead
176.627;236.9651504865354,223.43335596288753,225.56709662819642
176.734;235.430393912265,223.55998209489704,225.20881826320502
176.841;235.251228226887,223.51764180437695,225.3577489950871
176.942;235.41789052069427,223.70605251446372,225.03070761014686
177.111;235.54276169265034,223.4218262806236,226.3510022271715
177.312;235.49260752688173,223.53987455197134,225.22423835125448
177.478;235.43067978533094,223.69432021466906,225.34257602862255
177.654;234.51103526734926,223.64596131968145,229.66621160409557
177.901;235.29335457441965,223.63404642694584,225.41966317705962
178.069;227.54264271093928,224.63088469410962,228.63657038890153
178.204;227.5052559414991,224.91567641681903,228.60900365630712
178.314;227.57015742642025,224.95893223819303,228.4289299566507
178.481;236.9375428963624,223.293067947838,227.87920384351406
178.582;236.75406085563944,223.05078929306794,226.2832303820636
178.749;227.49274047186933,224.44033575317604,228.51724137931035
178.854;227.4079488350845,224.49291914116034,228.41183188670627
178.996;227.7329842931937,224.8921010698839,228.81311176872296
179.164;227.42237023426733,224.84772622875516,228.70969223702343
179.271;227.86422018348622,225.27477064220184,228.94105504587156
179.404;228.08422980086976,225.41954680704967,228.96383611810484
179.509;237.14641958361932,223.80324868451154,228.35712651567147
179.644;231.66500679040288,224.15527387958352,229.51380715255772
179.779;236.57793545433736,222.89539940489814,224.8919661249714
179.88;235.08132875143184,223.12898052691867,224.92462772050402
179.953;236.5526797984425,222.78263857077417,224.78905176362804
180.12;236.53397172822616,223.0250797993616,224.9279525763794
