time;interpolated Pixel forehead
28.449;213.06952491309386
28.479;213.09489896408414
28.509;213.24979767473994
28.539;212.9090029805965
28.569;212.82948421862972
28.599;212.78424795117635
28.629;212.6994299497013
28.659;212.67537141817397
28.689;212.772831826542
28.719;212.8605461940732
28.749;212.8627675135528
28.779;212.92940709794087
28.809;212.9560629316961
28.839;212.9560629316961
28.869;212.99774541479871
28.899;213.12279286410657
28.929;213.2395038167939
28.959;213.2395038167939
28.989;212.95462246152857
29.019;212.73844421968124
29.049;212.60018628677878
29.079;212.62627542717937
29.109;212.82918936950963
29.139;212.2913043478261
29.169;212.2913043478261
29.199;212.3562800044465
29.229;212.43749957522198
29.259;212.4623425324396
29.289;212.47851216449448
29.319;212.4158610248947
29.349;212.30757680696854
29.379;212.24359711311234
29.409;212.24912284467925
29.439;212.32984538690155
29.469;212.41056792912383
29.499;212.6704299901779
29.529;212.55432187777905
29.559;212.4502968779927
29.589;212.63871857187988
29.619;213.01556195965418
29.649;213.6186679474864
29.679;213.73928914505282
29.709;213.5974634064764
29.739;213.25488326293694
29.769;212.9000958772771
29.799;212.9000958772771
29.829;212.9000958772771
29.859;212.76649089165866
29.889;212.72195589645253
29.919;212.72195589645253
29.949;212.67294833831548
29.979;212.5912690747537
30.009;212.5912690747537
30.039;212.5912690747537
30.069;212.83195338708714
30.099;212.75207672953772
30.129;212.7501778381496
30.159;212.7874094575497
30.189;212.80602526724977
30.219;212.94308477676043
30.249;213.31688343906228
30.279;213.6043105477092
30.309;213.4598798880815
30.339;213.3154492284538
30.369;213.24698355338805
30.399;213.09860519178613
30.429;212.9242541650523
30.459;212.77951021070504
30.489;212.90122990783675
30.519;213.02294960496843
30.549;213.0351215746816
30.579;213.06542261528816
30.609;213.1049457117315
30.639;213.20862506963076
30.669;213.3764606889859
30.699;213.4859662856497
30.729;213.40381609347054
30.759;213.3366573453631
30.789;213.47937881425986
30.819;213.62210028315658
30.849;213.64112981234283
30.879;213.73237879351183
30.909;213.93687882844512
30.939;213.9652172905185
30.969;213.99355575259187
30.999;214.0979532242992
31.029;214.2015112624486
31.059;214.28672503147263
31.089;214.35205558772438
31.119;214.35205558772438
31.149;214.18985184481565
31.179;214.08382875418914
31.209;214.0042801856182
31.239;213.92473161704729
31.269;213.87832633053222
31.299;213.9092553688142
31.329;213.934431662786
