time;Pixel leftCheek
167.36;212.93205762201677,193.36852289830145,199.7299505482692
167.461;215.59212765957446,192.15574468085106,199.22042553191488
167.559;212.69138704851463,192.87283607608464,199.3594785210515
167.763;212.83322587577908,192.7880937029873,199.45540511497958
167.871;213.0750053728777,192.96754781861165,199.57382333978077
167.974;214.3793103448276,194.12758620689655,200.78146551724137
168.11;213.33910472972974,193.6596283783784,200.3576858108108
168.244;213.38734501923898,193.2325780247969,200.09191962377085
168.345;213.22953964194375,193.5997442455243,200.19970161977835
168.48;214.0163687271161,194.47081628257592,200.8895110919664
168.587;214.0962486602358,194.14748124330117,200.68531618435156
168.687;213.89024651661308,194.36934619506968,200.6139335476956
168.922;214.07246998284734,194.09048027444254,200.63464837049742
169.056;213.9205029838022,193.7274083546462,200.43712702472294
169.19;214.56451962697895,194.84450227716331,201.45695076989807
169.293;214.10951760104302,193.88092133854846,200.5786614515428
169.4;213.5156349712827,193.94362901510317,200.12954690491384
169.534;214.03427462815262,194.41345117482217,200.69131278292735
169.638;214.18805071996562,194.39565871480764,200.9585213840533
169.783;214.04680487283608,194.05599487069887,200.63218636460783
169.985;213.61484474691622,193.57592513823906,200.31008081667375
170.12;214.0288296041308,193.95352839931152,200.63016351118762
170.222;214.053712818318,193.82602182751978,200.53199229616948
170.356;213.93569131832797,193.95498392282957,200.42250803858522
170.493;214.19266450916936,194.56202804746493,200.70118662351672
170.6;217.29117457590723,193.65321022117243,200.77238565600172
170.7;215.04290004290004,193.62140712140712,200.25546975546976
170.908;214.05659974369928,193.83810337462623,200.40986757795812
171.042;213.77158894645942,194.10513816925734,200.2679188255613
171.143;213.63162429987074,193.5760448082723,200.15338216286082
171.245;213.4474364498061,193.67212408444635,199.7834984920293
171.348;213.63273580879215,193.98954332052924,200.22791293213828
171.482;213.85809935205182,194.21727861771058,200.47991360691145
171.584;214.17986692423267,193.1154754239107,199.44172569220862
171.685;216.72600386514924,192.81898217736742,200.1163839381576
171.823;213.9750106791969,193.83361811191799,200.14780008543357
172.057;217.24239153895962,193.7884739909346,200.89596373839845
172.169;216.4174840085288,193.34328358208955,200.22921108742005
172.269;213.71781646249732,194.19944122071783,200.3705136471094
172.371;212.80744028746565,193.73557387444515,199.75396322130626
172.473;214.32260169675877,194.43093321731564,200.7317815966935
172.578;215.99828326180258,192.48605150214593,199.4401287553648
172.682;214.97944006999126,195.12510936132983,201.33727034120736
172.895;214.0971269296741,194.43867924528303,200.79909948542024
173;215.33767643865363,195.5172638436482,201.61324647122692
173.101;213.86370530877574,194.42513542795234,200.47562296858072
173.203;214.8868501529052,195.46723460026212,201.57339449541286
173.303;214.46547644654765,195.25747472574747,201.20068832006882
173.404;214.30568157269389,194.61136314538777,201.18924173687623
173.515;214.5232225401717,194.7572088928021,201.09685230024212
173.617;214.23007324429125,194.56613528651442,201.0122791900043
173.751;214.07667316439247,194.2570933506606,200.60233918128654
173.854;212.0222698072805,192.5916488222698,198.78115631691648
173.988;211.91160102739727,192.69135273972603,198.79430650684932
174.089;213.28010302640052,193.77849323889248,200.00257566001287
174.191;213.2335265078343,194.31787937325606,200.14273449238033
174.291;213.37316652286455,193.4997842968076,199.8421052631579
174.393;212.56252676659528,192.74860813704495,199.4970021413276
174.495;213.1325586399828,193.27458575425004,199.91650527221864
174.603;213.5192101309294,193.7409315303713,200.48100450740503
174.704;213.50598802395209,193.46792130025662,200.13323353293413
174.774;212.7181136120043,193.17127545551983,199.40300107181136
174.891;213.13629534234815,193.13329040566646,199.4569650139515
174.96;212.63323353293413,193.10029940119762,199.39478186484175
175.218;213.46743129192816,193.8292577364207,200.2185674096516
175.357;212.0560787671233,192.67722602739727,198.75513698630138
175.459;212.78611230175738,192.9854264894985,199.6110158594085
175.562;213.15953141640043,193.0268370607029,199.62534611288604
175.661;213.0502448371301,193.2501596763892,199.2488822652757
175.761;212.44366645448758,192.91894759176745,199.40420114576702
175.863;213.83421554096972,193.88460724116027,200.4609358458607
175.931;212.0022988505747,192.56739811912226,198.94064785788925
176.031;212.04108446298227,192.896558915537,198.94160583941607
176.118;212.28699085619286,192.89380714879468,198.8142144638404
176.377;211.3737102765167,191.75154766817994,197.96017333883614
176.51;210.7471573289229,191.15112673144512,197.47922265867274
176.61;210.6778606965174,191.41563018242124,197.24958540630183
176.744;212.13047155846903,192.47874814971453,198.7043772467752
176.846;212.84271803556308,192.89077053344624,199.39987298899237
176.947;212.81783520440584,193.00889642024995,199.33298030078373
177.017;214.14746835443037,192.72974683544305,199.18354430379748
177.091;211.8474323460473,192.34327722139358,198.42936288088643
177.358;212.7997457088366,192.90845518118246,199.5876244967154
177.459;213.49795654979565,193.5353839535384,199.92277909227792
177.563;215.2195895917072,192.08546646921937,198.96636344404484
177.663;214.78774898265152,193.22295994859712,199.64189333904477
177.769;213.48447204968943,193.84065110301992,199.71728421503533
177.836;212.89477054429028,192.99615795090716,199.23201707577374
177.909;212.6839845427222,192.74087591240877,199.08308286818377
177.982;212.6615548455804,192.86347177848776,199.2234291799787
178.056;213.17667238421956,193.05553173241853,199.46869639794167
178.299;211.6853813559322,192.31080508474577,198.0021186440678
178.398;212.78855190089706,193.25587355830842,199.4333618111918
178.471;212.88252883383169,193.26762067492524,199.2334472447672
178.572;215.2414907367514,193.9138302455838,200.05407152089617
178.706;213.79855041568962,194.1907908761458,200.34107866126627
178.807;213.43915456874467,193.7636635354398,199.97822374039282
178.909;212.94361063464837,193.78087478559178,199.65801886792454
178.977;213.83541576906507,193.8974579922447,200.1415338216286
179.047;216.54502572898798,192.86234991423672,199.69189536878216
179.315;216.76254826254825,193.3963963963964,200.65401115401116
179.416;216.77772972972974,193.74054054054054,200.38508108108107
179.483;216.73490870032222,193.5933404940924,200.30612244897958
179.617;216.02066467831273,192.41180230080954,199.528121005539
179.752;214.88955479452054,193.51091609589042,197.9128852739726
179.821;213.432907001951,193.95447647951443,198.2753089096033
179.923;212.2886135441145,193.001922666097,197.11108737449263
180;216.1576029004052,192.6886329707827,199.6248667093197
180.235;215.99828877005348,192.40064171122995,199.25155080213904
