time;Pixel rightCheek
167.36;195.14582969050534,175.75485224689632,177.78807483825844
167.461;199.18383128295255,175.42583479789104,177.91195079086117
167.559;196.0593115622242,176.1198587819947,178.49514563106797
167.763;194.9208041958042,175.67045454545453,177.75227272727273
167.871;195.30332167832168,175.5159090909091,177.48216783216785
167.974;194.6824978012313,175.58029903254177,177.1159190853122
168.11;195.44201886133428,175.79654208871813,177.99109325881943
168.244;195.8020198502525,175.72122584015324,177.89744036218005
168.345;195.9856568130138,176.41262900122442,178.72957845023615
168.48;195.06942520775624,175.56423130193906,177.62084487534625
168.587;195.73320470092966,176.361164707946,178.49114190492895
168.687;195.87563585335906,175.95790212243466,178.16874232590774
168.922;194.95164950253098,175.21941001920055,177.47285739221505
169.056;196.20778991892846,176.54053577722948,178.67359887204793
169.19;195.2273676880223,175.77768105849583,177.866643454039
169.293;196.04979035639414,176.28004891684137,178.23427672955975
169.4;195.93866105853488,176.2178408692604,178.2174903610235
169.534;195.3418118466899,175.70435540069687,177.4937282229965
169.638;195.61260945709282,176.14430823117337,177.95323992994747
169.783;195.9921024921025,176.16198666198667,178.26553176553176
169.985;195.43684025334272,175.57019704433498,177.69018296973962
170.12;195.7517036519308,175.92451511445046,178.00961034422505
170.222;195.4345311130587,175.68869412795794,177.75565293602102
170.356;195.75039191778436,175.9801428322592,178.39000174185682
170.493;195.8965699208443,176.23535620052772,178.0816182937555
170.6;199.22296231375987,175.53812445223488,178.21489921121824
170.7;196.80913226032192,175.25664800559832,177.62106368089573
170.908;195.56174249077816,175.77358159142807,178.0433866151414
171.042;194.44326856349758,174.84594031922276,176.7971894517696
171.143;196.39342542402517,176.32645567406888,178.70571778282917
171.245;196.3063472635076,176.54327679664277,178.66515125021857
171.348;195.6823777699613,176.05153007386562,177.94020400984874
171.482;194.9610524493682,175.65466505106457,177.54786221222088
171.584;197.34947552447554,175.89405594405594,178.13986013986013
171.685;197.88351725345944,174.70607812226308,176.7675599929935
171.823;194.71571028691392,174.84342197340797,176.94961511546535
172.057;198.99329214474847,175.22665489849956,177.5530450132392
172.169;198.83958625525946,175.2414095371669,177.58239831697054
172.269;194.83350785340315,175.4626527050611,177.07678883071554
172.371;194.98701754385965,175.55105263157895,177.41964912280702
172.473;195.09604618614415,175.53603918824354,177.41200139958013
172.578;198.44084704235212,175.04235211760587,177.3221911095555
172.682;195.40076936527365,175.7483825843679,177.59118727050185
172.895;196.0118289353958,175.96505914467699,178.01637852593268
173;195.21496844003607,175.61821460775474,177.4483318304779
173.101;195.62331354560172,175.81237632667745,177.63626551538047
173.203;196.14804821010972,176.43101277208132,178.22216225939917
173.303;196.1454281039811,176.6260679876386,178.35902563170333
173.404;196.21675937556074,176.1826664274179,178.06818589628566
173.515;196.40742724513478,176.6147116586324,178.73683270844492
173.617;197.0413892387979,177.07863955371604,178.66870613640452
173.751;195.71838675589996,176.09387108136667,177.85135611130679
173.854;195.8353982300885,176.09203539823008,177.88424778761063
173.988;196.60552544151076,176.96887567756602,179.08288162266132
174.089;195.27562996202968,175.9842940973421,177.65412495685192
174.191;195.5686917500863,175.96444597859855,177.59009319986194
174.291;196.2724071139285,176.4005986969537,178.40640957915127
174.393;195.8318444561219,176.2667717638816,177.9551585216325
174.495;195.69780509218612,175.96698858647937,178.17875329236173
174.603;195.6930919317982,176.02074178238706,177.98699244155387
174.704;195.64939185616078,176.0888418826018,177.90639873083026
174.774;196.09462780898878,176.3172401685393,178.36148174157304
174.891;195.91424061732727,176.26692388635567,178.1787092248334
174.96;196.9037442599788,176.97156481808548,178.8299187566231
175.218;195.81046552327615,176.29716485824292,178.27126356317817
175.357;196.1708128941836,176.49614576033636,178.572880168185
175.459;196.5015668523677,176.4159122562674,178.58356545961
175.562;195.9646156527802,176.22816803207252,178.40125501132997
175.661;196.877060680463,176.74202034373903,178.65941774815855
175.761;197.19951464725256,177.28549141965678,179.3454671520194
175.863;196.7861517522967,177.17267778155835,179.0566519224226
175.931;196.8664199192463,177.55669582772543,179.32452893674292
176.031;197.8089527027027,178.34594594594594,180.10287162162163
176.118;197.84425403225808,178.07174059139786,180.22967069892474
176.377;198.3313458262351,178.8260647359455,180.9839863713799
176.51;198.18175641243417,178.38423645320196,180.2463054187192
176.61;196.38656924147529,176.68771746694503,178.64248434237996
176.744;196.20892949491466,176.2180658507154,178.38751939320807
176.846;197.285094568801,177.37758112094394,179.2871768176297
176.947;196.74858125537403,177.1535683576956,178.90696474634566
177.017;198.61755485893417,176.82114245907349,179.0264716126785
177.091;197.4961739130435,177.27460869565218,179.24347826086955
177.358;197.10280210157617,177.30542907180384,179.2169877408056
177.459;196.02847341337906,176.37478559176674,178.3173241852487
177.563;199.42862123060834,175.74446574864913,178.11103364127592
177.663;197.67745284651323,175.9944627098114,178.01505450770028
177.769;196.19830420487975,176.5270808098287,178.2052258176155
177.836;197.05664679059979,177.22921781830937,179.27902490354262
177.909;196.51459854014598,176.5773375043448,178.65571776155718
177.982;196.7185639229422,177.0875656742557,178.89246935201402
178.056;195.8589455488332,175.92808988764045,177.9208297320657
178.299;196.28636284267506,176.6066003143007,178.36406495547408
178.398;196.43413536437598,176.59079106802838,178.43967457157694
178.471;196.50147135191276,176.45404189025444,178.30240609312793
178.572;197.33101529902643,175.75643254520168,177.7913769123783
178.706;197.18409169850642,177.06460576589095,178.88676623827718
178.807;195.64961725817676,175.80584551148226,177.41945024356298
178.909;196.86944444444444,176.73854166666666,178.65052083333333
178.977;196.29271684338605,176.68868416478358,178.325916912915
179.047;200.45676004872107,176.51609535409779,178.82477814511918
179.315;199.63402417962004,175.86908462867012,178.0385146804836
179.416;199.75152041702867,176.40086880973067,178.05264986967853
179.483;200.00887883008357,176.28464484679665,178.29683147632312
179.617;199.93672434889007,176.37895472819437,178.39905610907184
179.752;198.28628750872295,176.27896022330773,176.6917306350314
179.821;195.97013352073085,176.2173225579761,176.22821503865075
179.923;195.38616815868,175.6090925048271,175.65402843601896
180;199.54769881855051,175.888732146006,177.98906718391817
180.235;199.92014010507881,176.35183887915937,178.30210157618214
