time;Pixel forehead
167.461;249.52086167800454,239.8575963718821,243.40521541950113
167.559;247.99545040946316,240.30254777070064,243.32188353048227
167.763;247.95035139424166,240.1870324189526,243.1988211289957
167.871;248.00906823849468,240.28723645431876,243.10201768306507
167.974;247.77666133820506,240.07147750627996,243.07581639643755
168.11;248.0965909090909,240.70727272727274,243.43068181818182
168.244;247.78905540417801,239.9107629427793,242.81993642143505
168.345;248.12431569343065,240.54151459854015,243.50570255474452
168.48;247.79972782943977,239.97527784078022,243.08369244726694
168.587;247.81148848871666,240.19671757465238,243.04422156371098
168.687;247.84499658080694,240.17643036243447,243.03328014588558
168.922;247.63838981123493,239.9085740277462,242.66477143506935
169.056;247.96755027422304,240.29730347349178,243.23994515539306
169.19;247.45959480992488,239.547234236285,242.51900751195083
169.293;247.77770099055516,239.7442985487215,242.81571066574523
169.4;247.98603160064118,240.1291504465308,243.0950309136707
169.534;247.90978135788262,240.0409666283084,242.90195627157652
169.638;247.71009174311928,239.88211009174313,242.6880733944954
169.783;247.7828178694158,240.11706758304697,242.93883161512028
169.985;247.61619396157366,239.68458371454713,242.6411253430924
170.12;247.84622446637596,239.7920587560248,243.00527886160202
170.222;247.63186687941646,239.74925917483475,242.70686118076134
170.356;248.11850835049188,240.2841455044612,243.43925875085793
170.493;247.69692801467218,239.96011004126547,242.79871618523612
170.6;249.247311827957,239.67879203843515,242.9906199954244
170.7;248.36005497022447,239.46152084287678,242.64658726523135
170.908;247.6123287671233,239.69018264840182,242.71210045662102
171.042;247.53301237964237,239.49770747363596,242.4750114626318
171.143;247.99195956811394,240.04020215943027,243.14288996094646
171.245;247.7728003675626,240.2520101079715,243.18561911325523
171.348;247.78913591565436,239.90625716250287,242.7130414852166
171.482;247.8860009119927,240.2095303237574,242.9436844505244
171.584;248.54607977991748,239.53622191655205,242.69761577258137
171.685;249.1122029250457,239.06010054844606,242.50594149908594
171.823;247.6436388508892,239.4544003647971,242.49749202006385
172.057;249.11111111111111,239.01380262249828,242.41338854382332
172.169;249.3835899793151,239.42817743047576,242.71064123190072
172.269;247.4188385916781,238.98902606310014,241.9140374942844
172.371;247.81482331344654,240.26411197797154,242.75057365764113
172.473;247.20714940421632,239.12603116406967,241.9058203483043
172.578;248.95458736745044,238.60765329644997,242.1521438450899
172.682;247.4578677839851,239.35148975791435,242.1701582867784
172.895;246.89880952380952,238.53571428571428,241.12738095238095
173;247.02146226415095,238.54198113207548,241.3436320754717
173.101;247.31652132924816,239.07565401838323,241.85387697383928
173.203;247.2676387582314,239.19567262464722,241.94896519285044
173.303;247.51550295857987,239.34224852071006,242.28899408284025
173.404;246.97317015768417,238.7354671687456,241.3965638973876
173.515;247.3339653946433,238.91846409101683,241.82104764162125
173.617;247.62148642210576,239.11457837065268,242.22081943782754
173.751;247.10981034886444,238.78201826270194,241.70522125965815
173.854;247.77617496510004,239.72173103769194,242.6717077710563
173.988;247.86189493002982,240.21541637990364,243.08189951823812
174.089;248.29123125851885,240.85915492957747,243.7807814629714
174.191;248.31485688323488,240.9893230349841,243.81758291685597
174.291;247.99114642451758,240.3827468785471,243.111010215664
174.393;247.79519710013594,240.12437698232895,242.8586316266425
174.495;248.1485013623978,240.4096276112625,243.4677565849228
174.603;248.11042944785277,240.3072029084299,243.43081117927744
174.704;248.20209854014598,240.33325729927006,243.42381386861314
174.774;248.0704416761042,240.48946772366932,243.45209513023784
174.891;248.24788860990643,240.40127824697558,243.23396484820816
174.96;248.32082297083429,240.58467103775718,243.6054713995026
175.218;248.11833105335157,240.44117647058823,243.33264933880528
175.357;247.96175605340574,240.0389228332202,243.1305725277212
175.459;248.28746038931644,240.65391579900407,243.51742870076959
175.562;248.34721909479848,240.46701193424903,243.7444269308714
175.661;248.3897620116749,240.67242927705433,243.69622810956443
175.761;248.35475113122172,240.61990950226243,243.481221719457
175.863;248.4970733903647,240.5666366501576,243.62967131922557
175.931;248.9491972729272,241.37387288321972,244.45502529140091
176.031;248.93370044052864,241.84493392070485,244.64603524229074
176.118;249.0489875898106,242.31417374265186,244.99804049640758
176.377;249.15199299167762,242.1180464301358,245.07818659658344
176.51;249.17287987791585,242.24700239808155,245.05188576411598
176.61;248.7803213735417,241.32401496808276,244.29826106097292
176.744;248.28892348754448,241.14257117437722,243.74332740213524
176.846;248.4128770823953,241.0175596578118,243.90904997748763
176.947;248.684482371435,241.16236245227935,244.03121491129576
177.017;249.24622322435175,240.80428410372042,244.07012401352875
177.091;248.43493921656912,240.71634398919406,243.5871229176047
177.358;248.39330922242314,240.90506329113924,243.72016274864376
177.459;248.39792932703128,240.93315327481432,243.84987620976818
177.563;249.80238309352518,240.4521133093525,243.7738309352518
177.663;249.1523464067105,240.4801632282929,243.5595103151213
177.769;248.46089322149172,240.948084334618,243.5771933801859
177.836;248.56133575647434,241.04884143571104,243.79895502044525
177.909;248.3524886877828,240.88348416289594,243.58257918552036
177.982;248.37270875763747,240.87191672324056,243.704005431093
178.056;248.33461277940845,240.62790697674419,243.52562655226913
178.299;248.2385694884563,240.63693979176097,243.5246717971933
178.398;248.39551731944758,240.89291374235907,243.75752773375595
178.471;248.3380122254924,240.92234548335975,243.61421779488342
178.572;249.10578887627696,240.4622020431328,243.49421112372303
178.706;248.61380554928942,241.1529438303632,244.06271148206633
178.807;248.0542915070962,240.08335210633027,243.0029285875197
178.909;248.17894261183912,240.57862629914143,243.5020334387709
178.977;248.28169014084506,240.59041344843254,243.49363925488413
179.047;249.62256014525647,239.8359055832955,243.1709033136632
179.315;249.7248928007222,240.09546377792825,243.38907695779733
179.416;249.73445684354363,240.11364153951263,243.47529036665907
179.483;249.67908244378833,240.34862593686123,243.46854417442654
179.617;249.62358019082237,239.90436165379373,243.19127669241254
179.752;248.7897482422318,240.2821501474257,242.3227489226582
179.821;248.171682626539,240.43365253077977,242.37916096671228
179.923;247.92283393501805,240.3388989169675,242.12703068592057
180;249.66932907348243,240.21428571428572,243.41510725696028
180.235;249.74613987284286,240.48978201634878,243.57765667574932
