time;interpolated Pixel leftCheek
86.102;216.87046454659696,194.20805474932519,199.98233805336633
86.132;216.61473844868857,193.96818408482605,199.6303910167674
86.162;216.35901235078018,193.7283134203269,199.27844398016845
86.192;216.17349489873632,193.50888014943783,199.09111182354883
86.222;216.05818609255698,193.30988427215885,199.0683945469086
86.252;215.9978330591928,193.16711439263355,199.07836907229617
86.282;216.29469254912692,193.38981349850735,199.30084031086446
86.312;216.591552039061,193.61251260438112,199.52331154943275
86.342;216.57028558189168,193.59299254045243,199.52719494818027
86.372;216.5000766713218,193.53620798886183,199.49744944849382
86.402;216.50353373894745,193.54013568647085,199.52373229600317
86.432;216.5911804959394,193.61344881173653,199.6140475403077
86.462;216.67882725293137,193.68676193700225,199.70436278461221
86.492;216.76647400992334,193.76007506226796,199.7946780289167
86.522;216.8541207669153,193.83338818753367,199.88499327322123
86.552;216.94176752390726,193.90670131279938,199.97530851752575
86.582;216.8265612682347,193.8563574248964,199.89510663065568
86.612;216.6099285062299,193.74418503040908,199.72964617819835
86.642;216.3932957442251,193.63201263592177,199.564185725741
86.672;216.17666298222028,193.51984024143442,199.39872527328365
86.702;216.00995178984317,193.45011917838988,199.2611480758577
86.732;216.0928484456047,193.59265477255911,199.26298715358877
86.762;216.1757451013662,193.73519036672838,199.2648262313198
86.792;216.25864175712772,193.8777259608976,199.26666530905086
86.822;216.39894344486643,194.0127465952126,199.46247167865414
86.852;216.5638472891668,194.14454653244724,199.74140688763123
86.882;216.72875113346717,194.27634646968184,200.02034209660832
86.912;216.8509182123016,194.38536718964636,200.23522971152585
86.942;216.75940146380626,194.38049182326043,200.12987935614564
86.972;216.66788471531092,194.3756164568745,200.02452900076545
87.002;216.57636796681555,194.37074109048856,199.91917864538527
87.032;216.48485121832022,194.36586572410263,199.81382829000506
87.062;216.28687576109024,194.17315475826712,199.59079159742697
87.092;216.04327514297404,193.89994282123897,199.31731790319265
87.122;215.7996745248578,193.62673088421082,199.04384420895832
87.152;215.715663570286,193.45494528817906,198.90309512792572
87.182;215.9508319428031,193.48601237414013,199.0277952732966
87.212;216.18600031532014,193.51707946010123,199.15249541866748
87.242;216.42116868783722,193.5481465460623,199.27719556403835
87.272;216.6045865209169,193.69910986963293,199.5343151110547
87.302;216.7862198526367,193.8542075462246,199.79600084433466
87.332;216.9678531843565,194.00930522281624,200.05768657761462
87.362;217.14948651607628,194.1644028994079,200.3193723108946
87.392;217.33111984779606,194.31950057599954,200.58105804417457
87.422;217.4202698891796,194.40555245151563,200.71675664633693
87.452;217.04700347888178,194.14637532165403,200.22251959291123
87.482;216.67373706858396,193.88719819179246,199.72828253948555
87.512;216.30047065828614,193.62802106193087,199.23404548605984
87.542;215.92720424798833,193.36884393206927,198.73980843263413
87.572;215.5854530577621,193.1145569581514,198.41246585104892
87.602;215.25720839042364,192.86236576535228,198.15664947168102
87.632;214.92896372308522,192.61017457255318,197.90083309231315
87.662;214.60071905574677,192.35798337975407,197.64501671294528
87.692;214.42554351048693,192.2659103349028,197.5777216294634
87.722;214.75330936634253,192.6999397761659,198.1298536610356
87.752;215.08107522219814,193.133969217429,198.68198569260784
87.782;215.26145884697405,193.22668736089145,198.68667892152044
87.812;215.44184247174994,193.3194055043539,198.69137215043304
87.842;215.62222609652585,193.41212364781634,198.6960653793456
87.872;215.74414852525675,193.51724661311113,198.72803808923095
87.902;215.78962169762107,193.6385912684943,198.79568396654213
87.932;215.83509486998543,193.7599359238775,198.86332984385334
87.962;215.88056804234978,193.88128057926068,198.93097572116451
87.992;215.71780373865926,193.7067395661863,198.77006370803852
88.022;215.502980065955,193.4582271359975,198.55201222230323
88.052;215.28815639325077,193.20971470580872,198.33396073656792
88.082;215.07333272054652,192.96120227561994,198.1159092508326
88.112;214.8585090478423,192.71268984543116,197.8978577650973
88.142;214.7108715440969,192.54795607433167,197.75182445893518
88.172;214.99994413858423,192.92778358731263,198.07390931999873
88.202;215.28901673307152,193.3076111002936,198.39599418106232
88.232;215.4488447917555,193.48530085117804,198.56398712017278
88.262;215.58878907570056,193.63189248481686,198.70827360975198
88.292;215.7287333596456,193.77848411845568,198.8525600993312
88.322;215.78216141911457,193.7897275192729,198.88775455953166
88.352;215.74907325410754,193.66562268726852,198.81385699035337
88.382;215.68512079866488,193.52014004266786,198.73789988056762
88.412;215.4668468910443,193.2677683350858,198.6516450677445
88.442;215.24857298342374,193.01539662750378,198.5653902549214
88.472;215.1552327627503,192.97596584579682,198.4768340210006
88.502;215.08111310929948,192.96929520653222,198.3879237222955
88.532;215.00699345584866,192.9626245672676,198.29901342359045
88.562;214.94828537620472,192.98284691368985,198.2129990691993
88.592;214.91269465727106,193.04340873864243,198.13132863127902
88.622;214.8771039383374,193.103970563595,198.04965819335874
88.652;214.84151321940374,193.16453238854757,197.9679877554385
88.682;214.80592250047007,193.2250942135001,197.8863173175182
88.712;214.98365792402913,193.41341832147046,198.0966360466536
88.742;215.2848979563998,193.6757100669774,198.4760011356633
88.772;215.58613798877047,193.93800181248432,198.85536622467302
88.802;215.88737802114113,194.20029355799122,199.23473131368274
88.832;216.12717514929415,194.40251954484785,199.53826355988093
88.862;215.96759340003243,194.2143181004774,199.348882327804
88.892;215.8080116507707,194.02611665610698,199.15950109572708
88.922;215.648429901509,193.83791521173654,198.97011986365015
88.952;215.48884815224727,193.6497137673661,198.78073863157326
88.982;215.32124032964427,193.4518335689042,198.62297110457843
89.012;215.14961947037065,193.2491139933965,198.48101043012468
89.042;215.05335450350984,193.13308706787564,198.40822010190362
89.072;215.20468746886255,193.301907420883,198.56270376844714
89.102;215.35602043421525,193.47072777389036,198.71718743499065
89.132;215.50735339956796,193.63954812689772,198.87167110153413
89.162;215.65868636492067,193.80836847990508,199.02615476807765
89.192;215.68246911469137,193.8301479025187,199.13060522251715
89.222;215.66743223363275,193.80717573762118,199.21982817762066
89.252;215.58421451441777,193.66994292853937,199.13237274213884
89.282;215.4328159570464,193.41844947527326,198.8682389160717
89.312;215.281417399675,193.16695602200718,198.60410509000454
89.342;215.1464694076083,192.95195468432135,198.36888195675925
89.372;215.1184500900218,192.97415209790734,198.32157832685604
89.402;215.09043077243533,192.99634951149335,198.27427469695286
89.432;215.06241145484884,193.01854692507933,198.22697106704967
89.462;215.03439213726236,193.04074433866532,198.17966743714646
89.492;215.00637281967587,193.0629417522513,198.13236380724328
89.522;215.00651802936792,193.1102871791007,198.10379233780026
89.552;215.03885127023548,193.18637319253685,198.0966290517403
89.582;215.07118451110304,193.262459205973,198.08946576568033
89.612;215.1035177519706,193.33854521940916,198.08230247962038
89.642;215.1423824992255,193.41755666996747,198.0892980908039
89.672;215.37066093171407,193.58140579706912,198.5069017220479
89.702;215.59893936420266,193.74525492417075,198.92450535329192
89.732;215.72637597312217,193.8890249096323,199.0291387607006
89.762;215.80339167025718,194.02275532427376,198.9772870561916
89.792;215.798760161213,194.07780659716593,198.90888530859337
89.822;215.56959883517612,193.9164902302475,198.79497094249973
89.852;215.34043750913924,193.75517386332908,198.68105657640606
89.882;215.11127618310232,193.59385749641064,198.5671422103124
89.912;215.01346071275225,193.4673550880206,198.4433319021039
89.942;214.93585229712323,193.34620867325032,198.31799914126233
89.972;214.8582438814942,193.22506225848002,198.19266638042077
90.002;214.8617688799078,193.17853108987052,198.17249021723435
90.032;214.9362856156087,193.1972882616517,198.2443260769962
90.062;215.01080235130962,193.2160454334329,198.31616193675805
90.092;215.08531908701056,193.23480260521407,198.38799779651993
90.122;215.15983582271147,193.25355977699525,198.45983365628177
90.152;215.23435255841238,193.27231694877645,198.53166951604362
90.182;215.25935209598316,193.28822730952717,198.51983307624914
90.212;215.28264414396324,193.30403950438034,198.5051113847458
90.242;215.37322929599677,193.32117590115382,198.5876983304606
90.272;215.4882846676861,193.33879382589834,198.70567023516384
90.302;215.6033400393754,193.35641175064288,198.82364213986705
90.332;215.66950677455793,193.38514245062314,198.86253131974433
90.362;215.6378962367268,193.43609870107494,198.74325504996972
90.392;215.6089026514532,193.4884501313916,198.63315449429692
90.422;215.6034616391977,193.55335818049238,198.60563536554076
90.452;215.59802062694217,193.61826622959313,198.5781162367846
90.482;215.59257961468666,193.6831742786939,198.55059710802843
90.512;215.72176172532934,193.7162499260136,198.64566841564275
90.542;215.8998976988441,193.7377501545038,198.78531806375545
90.572;216.07803367235886,193.75925038299403,198.92496771186813
90.602;216.21481629724835,193.86035059468415,199.10977071882724
90.632;216.28017041087608,194.09894168644686,199.37256589106653
90.662;216.34552452450382,194.33753277820958,199.63536106330582
90.692;216.41087863813155,194.5761238699723,199.89815623554512
90.722;216.27085336739597,194.47432895530676,199.7172950821342
90.752;216.11615814063444,194.34822075446775,199.50474419117683
90.782;215.9614629138729,194.22211255362873,199.29219330021948
90.812;215.80676768711137,194.09600435278975,199.0796424092621
90.842;215.70077707286615,193.9722335189918,198.91195827183842
90.872;215.72872414304084,193.8548904445568,198.86765770663234
90.902;215.75667121321553,193.7375473701218,198.82335714142627
90.932;215.78461828339022,193.6202042956868,198.7790565762202
90.962;215.8125653535649,193.50286122125178,198.73475601101413
90.992;215.70702670869844,193.4175595369653,198.650427165083
91.022;215.57479092082374,193.3386661307086,198.55809266300685
91.052;215.20988223738695,193.02920011380027,198.2924552230528
91.082;214.61230065838808,192.48916148624036,197.85351484522087
91.112;214.1786380951541,192.08763023080706,197.5258616157124
91.142;214.40065159497962,192.24012846388015,197.64335697949775
91.172;214.62266509480511,192.39262669695324,197.76085234328312
91.202;214.6543893602756,192.47582795413035,197.80455095600306
91.232;214.6568383589222,192.54836813809268,197.83689622240522
91.262;214.65928735756881,192.62090832205502,197.86924148880735
91.292;214.69743562185516,192.7172636037209,197.92638156026004
91.322;214.7891327846012,192.8493415319421,198.02071383928848
91.352;214.88082994734722,192.9814194601633,198.1150461183169
91.382;214.96859765021622,193.10931938276607,198.20509163870483
91.412;214.94241101665173,193.11605714243518,198.17082115851753
91.442;214.91622438308727,193.12279490210432,198.13655067833022
91.472;214.89003774952278,193.12953266177342,198.10228019814292
91.502;214.86385111595828,193.13627042144253,198.06800971795562
91.532;214.83766448239382,193.14300818111164,198.03373923776832
91.562;214.83513001883773,193.16560344573344,198.03766527867006
91.592;214.8635253160618,193.2089354476011,198.0915406163806
91.622;214.89192061328592,193.25226744946872,198.1454159540911
91.652;214.92031591051003,193.2955994513364,198.19929129180164
91.682;214.95279580582203,193.3206081618557,198.23947326674326
91.712;214.9860926207516,193.34195221410533,198.27691656913112
91.742;215.01938943568118,193.363296266355,198.31435987151895
91.772;214.8926700349053,193.18826835527676,198.17441048261068
91.802;214.58307495903753,192.7888153432524,197.83172658936397
91.832;214.27347988316976,192.38936233122803,197.48904269611728
91.862;213.98949852046763,192.01720945862496,197.17087534959344
91.892;214.44831483957017,192.4367606292395,197.56368785803292
91.922;214.9071311586727,192.85631179985404,197.9565003664724
91.952;215.36594747777522,193.27586297046858,198.34931287491185
91.982;215.34706378445088,193.24911835898573,198.3561509736402
92.012;215.08933008491312,192.99922585645416,198.170001867513
92.042;214.83159638537538,192.74933335392262,197.9838527613858
92.072;214.6035597770621,192.5306646847192,197.7539339319687
92.102;214.4448163816059,192.38485162661482,197.42188574820852
92.132;214.3008905496426,192.25630199400229,197.12215843692255
92.162;214.3644106065791,192.3694403182762,197.2749233402756
92.192;214.4279306635156,192.4825786425501,197.42768824362864
92.222;214.49145072045215,192.595716966824,197.58045314698168
92.252;214.512029843426,192.63364078608188,197.64154881017242
92.282;214.49503564918257,192.60575191345077,197.62243388822117
92.312;214.47804145493913,192.57786304081966,197.6033189662699
92.342;214.4610472606957,192.54997416818858,197.58420404431868
92.372;214.44405306645226,192.52208529555747,197.56508912236743
92.402;214.42705887220882,192.49419642292636,197.54597420041617
92.432;214.57088140224695,192.64750870577257,197.73925541890085
92.462;214.72619084116232,192.81376392829574,197.94770779027382
92.492;214.88150028007772,192.98001915081892,198.1561601616468
92.522;215.10214114049964,193.11224738762203,198.33939642241162
92.552;215.3727413232501,193.21845498828628,198.50334977506438
92.582;215.64334150600055,193.32466258895053,198.66730312771713
92.612;215.91394168875104,193.43087018961478,198.8312564803699
92.642;215.79357604110461,193.34104144439877,198.80752624671615
92.672;215.6597288130997,193.2444528251869,198.77732416525873
92.702;215.52588158509477,193.147864205975,198.74712208380132
92.732;215.3920343570898,193.05127558676313,198.7169200023439
92.762;215.44365214660695,193.11669471573077,198.80939834343118
92.792;215.73780111288372,193.3939701307793,199.0623049293846
92.822;216.03195007916048,193.67124554582787,199.315211515338
92.852;216.31428174585818,193.9377541800596,199.55708595725918
92.882;216.4311712184491,194.0535278828563,199.64451038272875
92.912;216.54806069104,194.16930158565296,199.73193480819833
92.942;216.66495016363092,194.28507528844963,199.81935923366788
92.972;216.58615309916524,194.19534299318352,199.70612780764947
93.002;216.4361972939517,194.0308812440764,199.51993061745358
93.032;216.28624148873814,193.8664194949693,199.3337334272577
93.062;216.166890769561,193.72805019114944,199.18357540416872
93.092;216.16996039452943,193.6940506684785,199.1775740495073
93.122;216.17303001949787,193.66005114580759,199.1715726948459
93.152;216.17609964446632,193.62605162313665,199.16557134018447
93.182;216.17916926943477,193.5920521004657,199.15956998552306
93.212;216.18223889440318,193.5580525777948,199.15356863086166
93.242;216.22100148381077,193.64990899039708,199.22364869853055
93.272;216.31330351987705,193.93054930590915,199.40785089969498
93.302;216.40560555594334,194.21118962142125,199.59205310085937
93.332;216.50134801539278,194.48157664211496,199.7772965568277
93.362;216.64525640220626,194.60841753535166,199.97711758005104
93.392;216.7891647890197,194.73525842858834,200.17693860327438
93.422;216.77511595509344,194.63394151495942,200.16424852762407
93.452;216.68208851079729,194.41854569789766,200.04530290253695
93.482;216.5890610665011,194.20314988083592,199.92635727744982
93.512;216.45453171422838,193.98861908291724,199.7582215480248
93.542;216.22316457667696,193.77610666299907,199.4753089084781
93.572;215.99179743912555,193.5635942430809,199.19239626893136
93.602;215.76043030157416,193.35108182316273,198.90948362938465
93.632;215.8910760128632,193.32485293267405,198.9336177133054
93.662;216.06194537402342,193.31932221212196,198.99186809983368
93.692;216.23281473518364,193.31379149156987,199.05011848636195
93.722;216.34605131653203,193.4016416583423,199.13782543540557
93.752;216.40165511806856,193.58287271243924,199.25498894696454
93.782;216.4572589196051,193.76410376653615,199.37215245852352
93.812;216.51286272114166,193.9453348206331,199.4893159700825
93.842;216.5684665226782,194.12656587473003,199.60647948164146
93.872;216.56580103504112,194.06523016081118,199.5813017486761
93.902;216.56313554740402,194.00389444689233,199.5561240157108
93.932;216.56047005976694,193.94255873297345,199.53094628274545
93.962;216.55780457212984,193.8812230190546,199.5057685497801
93.992;216.5140719709263,193.8288977210323,199.44416959762216
94.022;216.42340552564676,193.78687004117748,199.3409463949584
94.052;216.33273908036722,193.74484236132267,199.23772319229465
94.082;216.25180715335924,193.7046589505513,199.14702007752987
94.112;216.3071584821532,193.6902953069486,199.23159819335086
94.142;216.36250981094716,193.6759316633459,199.31617630917185
94.172;216.41786113974112,193.6615680197432,199.40075442499287
94.202;216.52815168706172,193.77928281070513,199.5378731701389
94.232;216.6619876137509,193.95360264505186,199.69750932785286
94.262;216.79582354044007,194.1279224793986,199.85714548556678
94.292;216.79690122073828,194.18511309632245,199.8632904317805
94.322;216.48820965945757,193.9690022059262,199.51128921782714
94.352;216.17151890485357,193.74450764121877,199.15405548810514
94.382;215.62285154387428,193.2768865214878,198.64507880109244
94.412;215.07418418289498,192.80926540175682,198.1361021140798
94.442;214.5255168219157,192.3416442820258,197.62712542706709
94.472;214.50427586970358,192.16035203276783,197.61436913624664
94.502;214.70907480696314,192.10177215656972,197.81427872950857
94.532;214.9749739599737,192.17871118830675,198.00341783845073
94.562;215.3325234366107,192.45892858194654,198.17640122091322
94.592;215.64996177017395,192.71734850578707,198.3289569978315
94.622;215.4058441007044,192.6706038524382,198.1955262971311
94.652;215.16172643123483,192.62385919908934,198.06209559643068
94.682;214.91760876176525,192.57711454574047,197.92866489573026
94.712;214.91212625828538,192.600936950272,197.950904724996
94.742;215.0657338654653,192.67180406005713,198.07692490757253
94.772;215.2193414726452,192.74267116984223,198.20294509014906
94.802;215.3729490798251,192.81353827962735,198.32896527272558
94.832;215.526556687005,192.88440538941248,198.4549854553021
94.862;215.54359577657877,192.925898074439,198.4820481172436
94.892;215.52649273675095,192.9600471532759,198.48437139902637
94.922;215.50938969692314,192.9941962321128,198.4866946808091
94.952;215.49228665709532,193.0283453109497,198.48901796259184
94.982;215.4751836172675,193.0624943897866,198.4913412443746
95.012;215.4580805774397,193.09664346862348,198.49366452615735
95.042;215.44097753761187,193.13079254746037,198.4959878079401
95.072;215.42387449778408,193.16494162629726,198.49831108972285
95.102;215.40677145795627,193.19909070513415,198.50063437150558
95.132;215.3171109215445,193.0185441863936,198.4235685376059
95.162;215.20536766878107,192.7726555292599,198.32234079893328
95.192;215.09362441601766,192.52676687212622,198.22111306026068
95.222;214.98188116325423,192.28087821499253,198.11988532158807
95.252;214.97892869618738,192.1772485460352,198.07647502511827
95.282;215.22982139574583,192.4055565161561,198.16797209378836
95.312;215.48071409530428,192.63386448627702,198.2594691624585
95.342;215.73160679486273,192.86217245639793,198.35096623112858
95.372;215.82815628985787,192.8639053075173,198.53291484765768
95.402;215.91368127024137,192.84945422156514,198.72132428903384
95.432;216.06425872717276,192.994753844968,198.91074291423493
95.462;216.2645821955819,193.26221577552468,199.10093326824332
95.492;216.31227511379709,193.3481066499161,199.11897308570315
95.522;216.0963334453135,193.12037479093115,198.83966197639725
95.552;215.8803917768299,192.8926429319462,198.56035086709136
95.582;215.67222891653975,192.67218503737317,198.29269468948178
95.612;215.68965149385915,192.66267211074614,198.36303153106624
95.642;215.70707407117854,192.6531591841191,198.43336837265068
95.672;215.72449664849793,192.64364625749204,198.50370521423514
95.702;215.6742560300514,192.62873454693772,198.5131423763337
95.732;215.52252061795602,192.60572466049248,198.4312300192034
95.762;215.37078520586064,192.58271477404725,198.34931766207313
95.792;215.21904979376524,192.55970488760204,198.26740530494286
95.822;215.06731438166986,192.5366950011568,198.18549294781258
95.852;214.91557896957445,192.51368511471156,198.1035805906823
95.882;215.18583089275944,192.78007666452504,198.2538310279222
95.912;215.56157964976452,193.1188185734032,198.4621221637546
95.942;215.93732840676958,193.4575604822813,198.670413299587
95.972;216.31307716377466,193.79630239115946,198.87870443541945
96.002;216.52154592864528,193.96994444595677,199.02926988837774
96.032;216.44107652528365,193.85841402552353,199.08012734364434
96.062;216.360607121922,193.7468836050903,199.13098479891096
96.092;216.28013771856035,193.63535318465705,199.18184225417755
96.122;216.09584788266062,193.42633199490163,198.87678555089553
96.152;215.90797803184574,193.2139490544799,198.55945594559458
96.182;215.72010818103087,193.00156611405822,198.2421263402936
96.212;215.50322627923376,192.78485245715726,198.115594041954
96.242;215.26700301011516,192.56525165593675,198.11625994825536
96.272;215.58268060546794,192.80580879710874,198.50657585343663
96.302;216.72620949752783,193.7366028518694,199.4813667569378
96.332;217.68151357873714,194.54138893639492,200.2886032095948
96.362;217.69569360569355,194.71613516974477,200.25806740803097
96.392;217.70987363265,194.89088140309465,200.2275316064671
96.422;217.70155375874336,194.93414534210976,200.21250483137737
96.452;217.68198393440522,194.9116681339575,200.20523256952472
96.482;217.6624141100671,194.88919092580525,200.19796030767205
96.512;217.64284428572896,194.866713717653,200.19068804581937
96.542;217.62327446139082,194.84423650950072,200.18341578396672
96.572;217.60463528284126,194.8201240210897,200.16995422589437
96.602;217.59437191638884,194.78129401034982,200.10078900184493
96.632;217.5841085499364,194.74246399960992,200.0316237777955
96.662;217.57384518348397,194.70363398887002,199.96245855374607
96.692;217.4389997659431,194.62707378987042,199.86433280286866
96.722;217.25076204079292,194.5343435101881,199.75379539763637
96.752;217.14196956075008,194.47839070125866,199.71603840226047
96.782;217.21854931929104,194.50825199075263,199.84810236321601
96.812;217.2961129969883,194.54409814525627,199.9768121820516
96.842;217.40221033021803,194.75350538504102,200.00825187940745
96.872;217.50830766344777,194.9629126248258,200.0396915767633
96.902;217.4724341379898,194.94873746809517,200.04266964296684
96.932;217.40106789785995,194.87866671223574,200.0385323013823
96.962;217.32970165773008,194.80859595637628,200.03439495979777
96.992;217.05456803318148,194.5539962194197,199.74292649299386
97.022;216.54655739786858,194.0885062183521,199.1230795973678
97.052;216.0770631397877,193.65384141746395,198.5577631895882
97.082;215.95421627679488,193.49660341819043,198.48322117242677
97.112;215.8313694138021,193.33936541891694,198.40867915526536
97.142;215.65714920180153,193.21424669397254,198.35142908933287
97.172;215.4572423152971,193.10518760619274,198.30282499901486
97.202;215.25733542879263,192.99612851841295,198.25422090869685
97.232;215.1493149908911,192.93832608331044,198.23202310134374
97.262;215.22506745019535,192.9830369535626,198.26263785992043
97.292;215.30081990949964,193.02774782381474,198.2932526184971
97.322;215.3765723688039,193.07245869406688,198.32386737707378
97.352;215.45232482810817,193.11716956431903,198.35448213565047
97.382;215.45504734259214,193.09899457654825,198.3540049487776
97.412;215.44316386811204,193.0682424171729,198.34730937281483
97.442;215.43128039363194,193.03749025779757,198.34061379685204
97.472;215.42234517779565,193.04268215578054,198.29928411033023
97.502;215.41726537710898,193.09487782107823,198.21266366384663
97.532;215.4121855764223,193.1470734863759,198.12604321736302
97.562;215.2766436641243,193.1482696756792,198.0271077163606
97.592;215.13660305832244,193.147707262362,197.92774755830584
97.622;214.99656245252058,193.1471448490448,197.82838740025107
97.652;215.08366087838286,193.2464994074937,197.9099064830026
97.682;215.3444538578707,193.42226106199905,198.12974498519424
97.712;215.6052468373585,193.5980227165044,198.3495834873859
97.742;215.86603981684632,193.77378437100975,198.56942198957756
97.772;216.09413012664666,193.9293469859172,198.76576659139693
97.802;216.02789640925968,193.90311824444336,198.75066608986592
97.832;215.9616626918727,193.87688950296953,198.73556558833488
97.862;215.89542897448572,193.8506607614957,198.72046508680384
97.892;215.82919525709872,193.82443202002187,198.70536458527283
97.922;215.6717598837581,193.6344795590138,198.57540983641533
97.952;215.46152355170753,193.3497396814333,198.37896052331618
97.982;215.25128721965694,193.0649998038528,198.18251121021706
98.012;215.04105088760633,192.7802599262723,197.9860618971179
98.042;214.83081455555575,192.4955200486918,197.78961258401878
98.072;214.82392700379958,192.51889080058638,197.64886171496946
98.102;214.8315643649216,192.56426945458634,197.5120893062094
98.132;214.83920172604363,192.6096481085863,197.37531689744932
98.162;214.98938396188873,192.76466435024582,197.4843501115185
98.192;215.24857110193392,193.00352110011562,197.78135233128054
98.222;215.50775824197908,193.24237784998542,198.07835455104262
98.252;215.76694538202423,193.4812345998552,198.37535677080467
98.282;216.04862286381177,193.73750815091265,198.70059049855882
98.312;216.64516512999253,194.23761691859698,199.42106533820197
98.342;217.2417073961733,194.73772568628132,200.14154017784512
98.372;217.46546024102076,194.97544043807852,200.4087056940972
98.402;217.47338763141215,195.06124286488847,200.41342897049128
98.432;217.48131502180354,195.14704529169842,200.41815224688537
98.462;217.48924241219493,195.23284771850834,200.42287552327946
98.492;217.4971698025863,195.3186501453183,200.42759879967355
98.522;217.50509719297767,195.40445257212824,200.43232207606763
98.552;217.62492227727535,195.44845608771604,200.41298302371678
98.582;217.76196239140475,195.48602900157738,200.3899420746359
98.612;217.8188578733236,195.5341936407207,200.35610769459512
98.642;217.77094883619785,195.5962089975405,200.30815882791438
98.672;217.72303979907213,195.65822435436027,200.26020996123364
98.702;217.70807105540936,195.7431526243954,200.25721541574845
98.732;218.15426642022845,196.14886167944567,200.88358136700106
98.762;218.60046178504751,196.55457073449594,201.5099473182537
98.792;219.0466571498666,196.9602797895462,202.1363132695063
98.822;219.19465450104204,197.0567641255904,202.24812401213143
98.852;219.21485270351303,197.02072358206055,202.13941109391618
98.882;219.23505090598405,196.98468303853073,202.03069817570096
98.912;219.18854964888945,196.87614189095387,201.8738651953206
98.942;218.70850190461837,196.2963468170714,201.4042518108669
98.972;218.22845416034733,195.71655174318892,200.93463842641322
99.002;217.74840641607628,195.13675666930646,200.4650250419595
99.032;217.47400301636046,194.86870501231857,200.22137205187337
99.062;217.30242178892226,194.75652506377796,200.090699258971
99.092;217.13084056148406,194.64434511523734,199.96002646606863
99.122;216.95925933404587,194.53216516669673,199.82935367316628
99.152;216.78039775335438,194.41558354704455,199.6768454799877
99.182;216.57761501197345,194.28453929374004,199.4525924001873
99.212;216.37483227059252,194.15349504043556,199.22833932038694
99.242;216.1720495292116,194.02245078713105,199.00408624058656
99.272;215.96926678783066,193.89140653382657,198.77983316078615
99.302;215.76648404644973,193.76036228052206,198.55558008098578
99.332;215.61357899938594,193.6468407300538,198.39374243122248
99.362;215.5770552390622,193.5742054862035,198.37754078487902
99.392;215.5405314787384,193.50157024235318,198.36133913853558
99.422;215.50400771841464,193.42893499850285,198.34513749219212
99.452;215.46748395809084,193.35629975465255,198.3289358458487
99.482;215.4309601977671,193.28366451080223,198.31273419950523
99.512;215.24000796138623,193.169984556,198.08878552379986
99.542;214.95964976518286,193.03254187380458,197.74456225214809
99.572;214.6792915689795,192.89509919160912,197.40033898049631
99.602;214.36827780590085,192.68246558049134,197.03697870771384
99.632;213.97296123391519,192.2630569148371,196.6209916818219
99.662;213.5776446619295,191.84364824918288,196.2050046559299
99.692;213.1823280899438,191.42423958352865,195.78901763003793
99.722;212.78701151795815,191.0048309178744,195.37303060414598
99.752;212.69269593444383,190.81033427978917,195.23880535890527
99.782;212.74888084516522,190.7282936554885,195.2454610039902
99.812;212.8050657558866,190.6462530311878,195.2521166490751
99.842;213.07159607131692,190.7944595869741,195.49381658939592
99.872;213.9165762496969,191.57584588799983,196.38188834161545
99.902;214.7615564280769,192.35723218902552,197.26996009383498
99.932;215.60653660645687,193.13861849005121,198.1580318460545
99.962;216.45151678483683,193.9200047910769,199.04610359827404
99.992;216.64830602996116,194.11057668785426,199.27481880677837
100.022;216.68304754177157,194.1534449835695,199.3386948793539
100.052;216.71778905358195,194.19631327928474,199.40257095192942
100.082;216.71704391108528,194.22547919882444,199.3955684484256
100.112;216.663068787128,194.23409155410081,199.28224808080273
100.142;216.60909366317068,194.24270390937718,199.1689277131799
100.172;216.5551185392134,194.25131626465355,199.05560734555704
100.202;216.5011434152561,194.25992861992992,198.94228697793417
100.232;216.4471682912988,194.2685409752063,198.82896661031134
100.262;216.3931931673415,194.27715333048266,198.71564624268848
100.292;216.42759137259924,194.32101310408595,198.74308383777108
100.322;216.52090513066702,194.3883711565738,198.8643600746573
100.352;216.61421888873477,194.4557292090617,198.98563631154352
100.382;216.70753264680255,194.5230872615496,199.10691254842973
100.412;216.80584195781339,194.58654821800954,199.2160452984999
100.442;216.93662236295424,194.62467805028805,199.2462453842656
100.472;217.0674027680951,194.66280788256657,199.2764454700313
100.502;217.19818317323598,194.70093771484508,199.306645555797
100.532;217.3687609791704,194.84774569821104,199.48545241167525
100.562;217.55145103752022,195.02762964060364,199.7094874149791
100.592;217.49969306996445,195.01021901660832,199.73105810687835
100.622;217.21348707650307,194.79551382622512,199.55016448737297
100.652;216.9272810830417,194.58080863584192,199.36927086786758
100.682;216.6789303749925,194.3902945716491,199.2210021984297
100.712;216.77127723565283,194.41750064316955,199.36635807959883
100.742;216.86362409631317,194.44470671469,199.511713960768
100.772;216.95597095697352,194.47191278621045,199.65706984193716
100.802;217.46670627708315,194.84908764357235,200.12970513709854
100.832;218.104777215286,195.3327747401034,200.70194721043146
100.862;218.74284815348886,195.81646183663443,201.27418928376437
100.892;219.18924770882174,196.15020754401746,201.65580065061812
100.922;218.86896173267465,195.8841876948084,201.27488919155522
100.952;218.54867575652753,195.61816784559934,200.89397773249235
100.982;218.61243275079758,195.6959727916719,200.99620238328092
101.012;218.81584173431017,195.89880493602868,201.27411289219734
101.042;219.01925071782279,196.10163708038547,201.55202340111376
101.072;219.2226597013354,196.30446922474226,201.82993391003015
